G1	G2	Consistency
VerMES	VerCL	0.17048388875819237
VerMES	VerNL	0.129244782239676
VerMES	VerPN	0.34479704630531044
VerCL	VerNL	0.12245193503809715
VerCL	VerPN	0.2310177172483155
VerNL	VerPN	0.07486759006370192
