Name,BIOCARTA_CC,FAO,G2M,GLYC,KEGG_CC,NefAC,NefMES,NefNPC,NefOPC,OXPHOS,PD-L1,VerCL,VerMES,VerNL,VerPN,WP_CC
OtB6443,1.2477641028865116,1.2415892308937002,1.1756963775530298,1.1889569964896352,1.204397247011553,1.6615240933456368,1.509943859625821,1.3237319898420745,1.4408397851091796,1.5592301880179786,0.9104657039124097,1.2515114099018476,1.1394945429132597,1.3123266816343881,1.079552483435932,1.2138557925569338
OtB6444,1.3716412936748608,1.1824367741501467,1.3736603943252403,1.1790061472271576,1.34634831203412,1.6866138743066674,1.4867014742941698,1.2498802554647954,1.3572973627972347,1.5162619536274957,0.959591516266334,1.407832966715907,1.1479342391928489,0.9128968108683774,1.0475199441780367,1.3535224011579645
OtB6445,1.2639118871669488,1.185663932701938,1.2585252931041202,1.1680201526276612,1.2434320781831982,1.6970643338746476,1.4961253483001165,1.1682232430111361,1.2332781207470807,1.4841042118528156,0.9787312908871357,1.366308432350108,1.1884453210995003,0.8800461982554137,0.8798430832433461,1.2535003656553054
OtB6446,1.1691745025201152,1.2114307635600765,1.1189499882100546,1.1706853748129475,1.1612418671838591,1.6783388166594786,1.4727140552822646,1.3026847005359226,1.4259603531438296,1.5107358351660043,0.7976772585283456,1.3227493201980858,1.1443275481164097,1.2136926599209987,1.0684212366986243,1.1718958121431
OtB6447,1.3349377668492712,1.1493622274097532,1.2839370930034195,1.213170901783786,1.2645313987622775,1.6274314431635064,1.5927983327507007,1.325268476321359,1.2644117618846753,1.5098856164005854,0.871012417461136,1.3308745968135827,1.2246129896042375,0.9333199965921731,1.0306312183921849,1.2728691923661786
OtB6798,1.176786940244327,1.1930951177276277,1.10492429432954,1.1533953003223185,1.1358336774064384,1.6468084175090725,1.4489605632342075,1.1895986022885203,1.3395258096463527,1.4684821535463852,0.8960013266153349,1.280990212320131,1.1456126062839187,1.0885118918660308,0.9563250098902645,1.1462197363423443
OtB8891,1.2436186010857389,1.251142806465715,1.1191678077354443,1.2091268776042767,1.1766093048792043,1.6283254642490164,1.5440234773487709,1.2281151920181932,1.43939127342291,1.55346504346008,0.8037753352733544,1.2610122965471278,1.1883605499384782,1.225956846782892,1.0201915282333245,1.1849858645222549
OtB8892,1.201742567102543,1.2199808092080913,1.1712650554561543,1.1766828331807233,1.2144328430272708,1.5775366233676669,1.4724159192857278,1.2597659817750646,1.4593405729528879,1.548652011343912,0.8565292626656344,1.2316781377536625,1.186059768935142,1.3080867250036614,1.0945847968537914,1.2230922877014183
OtB8893,1.1831939996333878,1.2430449517647375,1.1108331513781091,1.1831312657746749,1.155459014882463,1.6392858982982075,1.423771167207326,1.3139993590442536,1.4327450412942495,1.565633002304062,0.6970643338746475,1.2285695827267131,1.073285177383475,1.3232386026246425,1.1076256324129847,1.1701614840419532
OtB8894,1.1929815772647667,1.2268010471252224,1.1174529485024858,1.1908972058521552,1.14122983623706,1.5898973408340553,1.4515266185139208,1.3014311967282777,1.2906468673336766,1.5350257042811988,0.6994013230948237,1.179590030610479,1.0993537862372769,1.2108666037125113,1.058621659251494,1.1487691239700963
