Name,NefAC,NefMES,NefNPC,NefOPC,VerCL,VerMES,VerNL,VerPN
R458A.DOX.48hr.r1,0.4757708274174206,1.131003819507686,0.3899875630049222,0.19413330361409095,0.5606828154828144,0.7223857345223745,0.442443886098183,0.31865882005846935
R458A.DOX.48hr.r2,0.42042998523881125,1.1570983445959169,0.2787749983175742,0.22158033810662264,0.4951713506349539,0.6810344405665968,0.49042568989085245,0.26361931307350095
R458A.r1,0.4716110005696567,1.1220689926478247,0.3763100928434074,0.24184376671842772,0.5410445349738248,0.7164154747725023,0.44735592155227083,0.30405111672230817
R458A.r2,0.4247978909346746,1.163228411008654,0.27381513255565015,0.190680495539305,0.49218300717737873,0.69049437945343,0.48050340422156435,0.2444692549719922
WT.5Aza.DOX.r1,0.39649281465217995,1.1186931937488163,0.31170354871259737,0.21652993460693812,0.5193923894255741,0.6870953199424984,0.4709015370987876,0.27521267349848166
WT.5Aza.DOX.r2,0.32570811321255466,1.1156331868270741,0.3056390291741917,0.22691018791544243,0.506905847681184,0.6747278591272436,0.46167043283247483,0.2659333097401761
WT.5Aza_control.r1,0.4345530820899795,1.1684493542078374,0.31769764098485165,0.21887428588699023,0.5000590140196682,0.6999844790761821,0.46803272840487203,0.263130653016542
WT.5Aza_control.r2,0.4309776417266828,1.1528624888916095,0.3370440143376904,0.22462887660588604,0.5079199761121136,0.6792370311934729,0.480407234011209,0.2755758579585978
WT.DOX.48hr.r1,0.4243095240811107,1.1060735252214657,0.363787807540048,0.2700438682900466,0.5490669919316244,0.705877051842095,0.4731871266277131,0.3099851619773242
WT.DOX.48hr.r2,0.37290404930807103,1.1100164589283186,0.2610069353066913,0.20554002744258804,0.4800847091338643,0.670270848937361,0.49811433031491054,0.2633395215992406
WT.r1,0.4813198048013287,1.1289949083830209,0.38466223729424287,0.20041943061593834,0.5394221243767733,0.718906576335745,0.4525146043796145,0.2988569867446624
WT.r2,0.43020481608513017,1.1524233077735846,0.28104658840965857,0.1684493542078373,0.4778573489523451,0.6734449849454089,0.4945462500156117,0.26794650089797734
