	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	1.0	0.38098976359099196	0.24846822864249715	-0.3439298431244893	-0.43663529570500403	0.3719033225883127	0.1075414038953701	0.40554082519480056	0.30080119840478164	0.34229642772680946	0.4236509379123312	-0.36308870355551437	-0.13841434070085912	-0.09653644001058577	-0.06727075423330335	0.05605038872813499
NefAC	0.38098976359099196	1.0	0.6137981763600534	-0.2698562897368344	-0.24984477998138818	0.22003867761581808	0.12780419294000256	0.2742509209677606	0.30351299128411713	0.3327643778337432	0.32581485017613937	-0.4175363684372972	-0.2655062991235438	-0.24157822874554183	-0.021218410920966303	-0.0776163207793918
NefOPC	0.24846822864249715	0.6137981763600534	1.0	-0.16124098928753086	-0.1018240213174263	0.2542876211605932	-0.05878424293838197	0.14188025597686993	0.5236743921980617	0.3955022386274367	0.4005486403030112	-0.46231736928647316	-0.3511077630497615	-0.3104259427942963	-0.03668350982620492	-0.09280762762024379
NefNPC	-0.3439298431244893	-0.2698562897368344	-0.16124098928753086	1.0	0.7038649136955905	-0.14134394730218255	-0.14865784427370174	-0.37136507117797096	-0.04338321572634072	-0.1297150034569113	-0.3729954880856677	0.3925499684690974	0.1965140094097485	0.18762203759222784	0.10957537992731614	-0.11570511433082903
VerPN	-0.43663529570500403	-0.24984477998138818	-0.1018240213174263	0.7038649136955905	1.0	-0.21252803286592908	-0.20663243246354127	-0.3601841370152821	-0.17110021999154823	-0.25131646140861735	-0.4458655616826095	0.47258240284620834	0.1578079868546754	0.1328418421947429	0.036270227924025254	-0.10900772638938178
VerNL	0.3719033225883127	0.22003867761581808	0.2542876211605932	-0.14134394730218255	-0.21252803286592908	1.0	-0.10401931363653247	0.007802175630208251	0.5222573689601954	0.2337149766253216	0.31320744483489554	-0.2648304236930273	-0.0832982441183357	-0.03560635599681975	-0.08017086180521288	0.0422958048749799
VerCL	0.1075414038953701	0.12780419294000256	-0.05878424293838197	-0.14865784427370174	-0.20663243246354127	-0.10401931363653247	1.0	0.23592716288952387	-0.2483980445510918	-0.03203370612088196	0.03383754818796622	-0.1473237134880013	-0.08518613068094617	-0.08940386477512045	0.016707587906361815	0.010676311642220741
VerMES	0.40554082519480056	0.2742509209677606	0.14188025597686993	-0.37136507117797096	-0.3601841370152821	0.007802175630208251	0.23592716288952387	1.0	-0.08702515447698446	0.12199352585772341	0.2699578701322112	-0.38197368339561005	-0.23221314427551312	-0.21334300097333797	-0.04329586189450824	0.0621275180788584
OXPHOS	0.30080119840478164	0.30351299128411713	0.5236743921980617	-0.04338321572634072	-0.17110021999154823	0.5222573689601954	-0.2483980445510918	-0.08702515447698446	1.0	0.5498698652425325	0.4980497257546182	-0.3045906253012541	-0.10797506504291908	-0.03426782577584421	0.08381567935445933	-0.07407972015828243
GLYC	0.34229642772680946	0.3327643778337432	0.3955022386274367	-0.1297150034569113	-0.25131646140861735	0.2337149766253216	-0.03203370612088196	0.12199352585772341	0.5498698652425325	1.0	0.4996241158581995	-0.21314384905147396	-0.05369590206115092	-0.0041944072131693015	0.08925992347088839	-0.06320777592742262
FAO	0.4236509379123312	0.32581485017613937	0.4005486403030112	-0.3729954880856677	-0.4458655616826095	0.31320744483489554	0.03383754818796622	0.2699578701322112	0.4980497257546182	0.4996241158581995	1.0	-0.45535492947599765	-0.18033273152819798	-0.13555207601139033	-0.0016574690263106051	0.03399378117852516
G2M	-0.36308870355551437	-0.4175363684372972	-0.46231736928647316	0.3925499684690974	0.47258240284620834	-0.2648304236930273	-0.1473237134880013	-0.38197368339561005	-0.3045906253012541	-0.21314384905147396	-0.45535492947599765	1.0	0.5632523488072964	0.5250064658206756	0.202502942698728	-0.019833885029203843
KEGG_CC	-0.13841434070085912	-0.2655062991235438	-0.3511077630497615	0.1965140094097485	0.1578079868546754	-0.0832982441183357	-0.08518613068094617	-0.23221314427551312	-0.10797506504291908	-0.05369590206115092	-0.18033273152819798	0.5632523488072964	1.0	0.9829529677296768	0.4285120588006426	-0.06084909667085942
WP_CC	-0.09653644001058577	-0.24157822874554183	-0.3104259427942963	0.18762203759222784	0.1328418421947429	-0.03560635599681975	-0.08940386477512045	-0.21334300097333797	-0.03426782577584421	-0.0041944072131693015	-0.13555207601139033	0.5250064658206756	0.9829529677296768	1.0	0.4420771482729711	-0.052752425833716365
BIOCARTA_CC	-0.06727075423330335	-0.021218410920966303	-0.03668350982620492	0.10957537992731614	0.036270227924025254	-0.08017086180521288	0.016707587906361815	-0.04329586189450824	0.08381567935445933	0.08925992347088839	-0.0016574690263106051	0.202502942698728	0.4285120588006426	0.4420771482729711	1.0	-0.08794630185590567
PD-L1	0.05605038872813499	-0.0776163207793918	-0.09280762762024379	-0.11570511433082903	-0.10900772638938178	0.0422958048749799	0.010676311642220741	0.0621275180788584	-0.07407972015828243	-0.06320777592742262	0.03399378117852516	-0.019833885029203843	-0.06084909667085942	-0.052752425833716365	-0.08794630185590567	1.0
