""	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD.L1
CTLA4	0.00601991193403393	9.937258805819e-09	1.73762643765335e-10	7.47638322484616e-11	1.90073088820813e-11	0.94617855491717	6.03214523314298e-07	1.08982938724896e-11	3.80895190875649e-06	0.0667472414048793	0.137004123850916	0.0031975527064479	0.000710290152715858	0.000601157335652194	0.61021753243107	5.48928976397064e-14
CD274	2.82770465134707e-60	1.04891756221384e-13	9.57232150420572e-11	8.76623375283395e-45	4.02493003825687e-52	4.55059718071908e-09	3.41547238370287e-16	3.73124461366112e-46	0.0109814355808588	2.83061644297403e-12	3.80237950651374e-19	1.89825095037723e-10	1.63282102151266e-09	8.22283541113806e-10	9.42102873412636e-05	1.0258493375274e-26
LAG3	0.241674382737202	0.110653482459304	0.481184337270124	1.27323405334855e-05	0.00129612052039779	0.83846444752416	0.0832350536350452	0.0435745597561174	0.110798968587261	0.0074690402545903	0.506205068886733	1.07795866647673e-12	1.0947168588195e-12	1.21932812696872e-12	3.01983971647307e-09	6.37685967517425e-06
HAVCR2	2.60081365948925e-08	2.70972742324101e-138	6.71309147043591e-99	2.21618608518052e-40	4.17558170191397e-49	0.0183392203043842	8.96351344966326e-88	5.88321440637835e-55	3.2340555381631e-146	9.37415944643628e-40	1.75204267508987e-51	1.19649431152199e-46	3.58589644719884e-56	3.67873673931267e-56	0.000765947381991469	1.16787644064002e-99
CD47	0.205784776611119	1.97105737593579e-20	2.32418511593167e-57	0.114309699339112	1.0475430075193e-06	6.58199754047431e-28	0.000424790218388968	5.5690321457211e-05	2.69092987579283e-13	1.6064294546712e-15	1.86564486707583e-25	0.238741557387586	0.00414536651821245	0.00231880080085684	0.00132620596527418	0.192856810313966
LGALS9	2.79671735929254e-140	7.93774053175038e-136	2.24881688689411e-246	1.11253692925361e-308	0	5.54666345463366e-16	3.0537892723913e-117	0	1.08405655385682e-102	6.1140338047695e-14	8.31252959541235e-14	1.86779507678616e-181	6.82950389174358e-187	1.65457478202806e-186	8.00019987556419e-09	0
CD276	6.65942838909231e-16	2.47063973503536e-39	9.69781892278063e-06	4.39202903333997e-07	0.00223965812360961	2.05441489353859e-16	6.36083606369221e-25	0.242072217344661	9.64768959834939e-37	7.95827837666717e-48	4.50904979568754e-25	2.52107898456711e-17	1.16334894813947e-12	7.04982491969122e-13	6.60983227920618e-05	1.72735658298455e-17
