	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	0.0	0.0	3.132776083630918e-203	4.916983803829623e-212	2.697786602745912e-22	1.809428736120944e-63	1.993469156489651e-80	0.0	8.629115548888916e-275	0.0	9.468778681123917e-170	9.901318574851274e-30	0.002630208366221802	0.08836592152380845	4.2324999702777655e-10	0.0
NefAC	0.0	0.0	0.0	0.0	6.785948288105741e-18	2.4844805141212127e-17	0.0	0.0	3.1534511074447416e-95	0.0	4.2136254884289857e-10	5.158440239931459e-290	1.7660660339576877e-184	9.705809967772776e-176	3.886330699250757e-06	3.7026059886271116e-87
NefOPC	3.132776083630918e-203	0.0	0.0	0.0	1.292736541768272e-60	0.23421968124173645	9.481960098191374e-246	5.869562597558902e-227	5.221915767052598e-16	5.499158773731164e-162	0.035142995972233984	2.6025016243918825e-167	2.468404965870313e-33	1.0788697675200258e-24	4.226993968597635e-08	1.0122231796703711e-55
NefNPC	4.916983803829623e-212	0.0	0.0	0.0	0.0	0.05280304040765913	0.0	0.0	2.7714943724671276e-19	0.0	2.3707674721466075e-09	3.1557134669105835e-19	3.6880414048507013e-25	1.6556092403179217e-27	6.352841193685134e-37	2.349534310303156e-182
VerPN	2.697786602745912e-22	6.785948288105741e-18	1.292736541768272e-60	0.0	0.0	0.5909202557069255	1.5896496631505986e-44	0.043631755097310744	1.5116624835769366e-168	1.6611142158182396e-50	1.5659820068402498e-54	3.450248036352574e-227	6.6360373124700015e-108	2.833506226827433e-100	7.610624735751634e-45	0.00010388394999066222
VerNL	1.809428736120944e-63	2.4844805141212127e-17	0.23421968124173645	0.05280304040765913	0.5909202557069255	0.0	1.7890381349523425e-30	0.0009978616226077317	0.0	1.950142489506921e-14	4.0872106463470995e-257	0.0073839309624297664	0.000154003386250778	0.0021274989072326616	0.24585426982978026	1.9506055069917755e-64
VerCL	1.993469156489651e-80	0.0	9.481960098191374e-246	0.0	1.5896496631505986e-44	1.7890381349523425e-30	0.0	0.0	2.2827551091562743e-120	9.347011437943325e-133	6.821968230738788e-45	0.0	0.0	0.0	3.937728897035785e-67	0.339929900211116
VerMES	0.0	0.0	5.869562597558902e-227	0.0	0.043631755097310744	0.0009978616226077317	0.0	0.0	1.6634551265642538e-14	0.0	0.36104162812916163	5.838941431066749e-29	8.998838123775338e-27	1.4098990282503418e-23	1.258226954484143e-14	3.083160688058078e-194
OXPHOS	8.629115548888916e-275	3.1534511074447416e-95	5.221915767052598e-16	2.7714943724671276e-19	1.5116624835769366e-168	0.0	2.2827551091562743e-120	1.6634551265642538e-14	0.0	5.372496272399063e-41	0.0	9.025795584920838e-07	1.2433093405041826e-45	7.095119893406396e-46	2.5843214112163007e-45	0.0
GLYC	0.0	0.0	5.499158773731164e-162	0.0	1.6611142158182396e-50	1.950142489506921e-14	9.347011437943325e-133	0.0	5.372496272399063e-41	0.0	6.222081581425642e-92	3.5578900358118213e-146	1.7747954507930472e-82	1.9639679642439087e-73	3.1320114273259756e-234	3.3899563486730133e-242
FAO	9.468778681123917e-170	4.2136254884289857e-10	0.035142995972233984	2.3707674721466075e-09	1.5659820068402498e-54	4.0872106463470995e-257	6.821968230738788e-45	0.36104162812916163	0.0	6.222081581425642e-92	0.0	0.004804386411492414	8.695340673407797e-41	1.8150732763700854e-41	0.04341131753710711	1.8098255488203061e-155
G2M	9.901318574851274e-30	5.158440239931459e-290	2.6025016243918825e-167	3.1557134669105835e-19	3.450248036352574e-227	0.0073839309624297664	0.0	5.838941431066749e-29	9.025795584920838e-07	3.5578900358118213e-146	0.004804386411492414	0.0	0.0	0.0	0.0	9.161124664028422e-192
KEGG_CC	0.002630208366221802	1.7660660339576877e-184	2.468404965870313e-33	3.6880414048507013e-25	6.6360373124700015e-108	0.000154003386250778	0.0	8.998838123775338e-27	1.2433093405041826e-45	1.7747954507930472e-82	8.695340673407797e-41	0.0	0.0	0.0	0.0	2.6573517825132686e-265
WP_CC	0.08836592152380845	9.705809967772776e-176	1.0788697675200258e-24	1.6556092403179217e-27	2.833506226827433e-100	0.0021274989072326616	0.0	1.4098990282503418e-23	7.095119893406396e-46	1.9639679642439087e-73	1.8150732763700854e-41	0.0	0.0	0.0	0.0	2.2794150636602795e-274
BIOCARTA_CC	4.2324999702777655e-10	3.886330699250757e-06	4.226993968597635e-08	6.352841193685134e-37	7.610624735751634e-45	0.24585426982978026	3.937728897035785e-67	1.258226954484143e-14	2.5843214112163007e-45	3.1320114273259756e-234	0.04341131753710711	0.0	0.0	0.0	0.0	1.7123274165430198e-118
PD-L1	0.0	3.7026059886271116e-87	1.0122231796703711e-55	2.349534310303156e-182	0.00010388394999066222	1.9506055069917755e-64	0.339929900211116	3.083160688058078e-194	0.0	3.3899563486730133e-242	1.8098255488203061e-155	9.161124664028422e-192	2.6573517825132686e-265	2.2794150636602795e-274	1.7123274165430198e-118	0.0
