	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.15617492711370237	0.0	0.3287230320699709	0.3287230320699709	0.5440932944606414	0.01884548104956266	0.6227871720116618	0.5440932944606414	0.07239650145772594	0.5440932944606414	0.07239650145772594	0.7871720116618075	0.07239650145772594	0.26570262390670557
FAO	0.15617492711370237	0.0	0.15617492711370237	0.26570262390670557	0.26570262390670557	0.6227871720116618	0.1107871720116617	0.8717434402332361	0.3965014577259474	0.07239650145772594	0.6227871720116618	0.3287230320699709	0.6227871720116618	0.07239650145772594	0.20799999999999982
G2M	0.0	0.15617492711370237	0.0	0.3287230320699709	0.3287230320699709	0.5440932944606414	0.01884548104956266	0.6227871720116618	0.5440932944606414	0.07239650145772594	0.5440932944606414	0.07239650145772594	0.7871720116618075	0.07239650145772594	0.26570262390670557
GLYC	0.3287230320699709	0.26570262390670557	0.3287230320699709	0.0	0.0	0.7871720116618075	0.1107871720116617	0.7871720116618075	0.004804664723032055	0.26570262390670557	0.7871720116618075	0.704	0.46847813411078715	0.26570262390670557	0.004804664723032055
KEGG_CC	0.3287230320699709	0.26570262390670557	0.3287230320699709	0.0	0.0	0.7871720116618075	0.1107871720116617	0.7871720116618075	0.004804664723032055	0.26570262390670557	0.7871720116618075	0.704	0.46847813411078715	0.26570262390670557	0.004804664723032055
NefAC	0.5440932944606414	0.6227871720116618	0.5440932944606414	0.7871720116618075	0.7871720116618075	0.0	0.704	0.04156268221574334	0.7871720116618075	0.3287230320699709	0.0	0.3287230320699709	0.7871720116618075	0.3287230320699709	0.9571545189504373
NefMES	0.01884548104956266	0.1107871720116617	0.01884548104956266	0.1107871720116617	0.1107871720116617	0.704	0.0	0.8717434402332361	0.26570262390670557	0.20799999999999982	0.704	0.3965014577259474	0.5440932944606414	0.20799999999999982	0.04156268221574334
NefNPC	0.6227871720116618	0.8717434402332361	0.6227871720116618	0.7871720116618075	0.7871720116618075	0.04156268221574334	0.8717434402332361	0.0	0.5440932944606414	0.26570262390670557	0.04156268221574334	0.1107871720116617	0.15617492711370237	0.26570262390670557	0.46847813411078715
NefOPC	0.5440932944606414	0.3965014577259474	0.5440932944606414	0.004804664723032055	0.004804664723032055	0.7871720116618075	0.26570262390670557	0.5440932944606414	0.0	0.3965014577259474	0.7871720116618075	0.8717434402332361	0.5440932944606414	0.3965014577259474	0.01884548104956266
OXPHOS	0.07239650145772594	0.07239650145772594	0.07239650145772594	0.26570262390670557	0.26570262390670557	0.3287230320699709	0.20799999999999982	0.26570262390670557	0.3965014577259474	0.0	0.3287230320699709	0.01884548104956266	0.5440932944606414	0.0	0.3965014577259474
VerCL	0.5440932944606414	0.6227871720116618	0.5440932944606414	0.7871720116618075	0.7871720116618075	0.0	0.704	0.04156268221574334	0.7871720116618075	0.3287230320699709	0.0	0.3287230320699709	0.7871720116618075	0.3287230320699709	0.9571545189504373
VerMES	0.07239650145772594	0.3287230320699709	0.07239650145772594	0.704	0.704	0.3287230320699709	0.3965014577259474	0.1107871720116617	0.8717434402332361	0.01884548104956266	0.3287230320699709	0.0	0.15617492711370237	0.01884548104956266	0.8717434402332361
VerNL	0.7871720116618075	0.6227871720116618	0.7871720116618075	0.46847813411078715	0.46847813411078715	0.7871720116618075	0.5440932944606414	0.15617492711370237	0.5440932944606414	0.5440932944606414	0.7871720116618075	0.15617492711370237	0.0	0.5440932944606414	0.26570262390670557
VerPN	0.07239650145772594	0.07239650145772594	0.07239650145772594	0.26570262390670557	0.26570262390670557	0.3287230320699709	0.20799999999999982	0.26570262390670557	0.3965014577259474	0.0	0.3287230320699709	0.01884548104956266	0.5440932944606414	0.0	0.3965014577259474
WP_CC	0.26570262390670557	0.20799999999999982	0.26570262390670557	0.004804664723032055	0.004804664723032055	0.9571545189504373	0.04156268221574334	0.46847813411078715	0.01884548104956266	0.3965014577259474	0.9571545189504373	0.8717434402332361	0.26570262390670557	0.3965014577259474	0.0
