	NefAC	NefMES	NefNPC	NefOPC	VerCL	VerMES	VerNL	VerPN
NefAC	1.0	0.5428571428571428	0.2571428571428571	-0.08571428571428572	-0.3142857142857143	0.5428571428571428	0.8285714285714286	-0.14285714285714285
NefMES	0.5428571428571428	1.0	-0.3142857142857143	-0.7714285714285715	-0.7714285714285715	1.0	0.8285714285714286	-0.8857142857142857
NefNPC	0.2571428571428571	-0.3142857142857143	1.0	0.42857142857142855	0.08571428571428572	-0.3142857142857143	-0.14285714285714285	0.42857142857142855
NefOPC	-0.08571428571428572	-0.7714285714285715	0.42857142857142855	1.0	0.6571428571428571	-0.7714285714285715	-0.6	0.7714285714285715
VerCL	-0.3142857142857143	-0.7714285714285715	0.08571428571428572	0.6571428571428571	1.0	-0.7714285714285715	-0.6	0.6571428571428571
VerMES	0.5428571428571428	1.0	-0.3142857142857143	-0.7714285714285715	-0.7714285714285715	1.0	0.8285714285714286	-0.8857142857142857
VerNL	0.8285714285714286	0.8285714285714286	-0.14285714285714285	-0.6	-0.6	0.8285714285714286	1.0	-0.4857142857142857
VerPN	-0.14285714285714285	-0.8857142857142857	0.42857142857142855	0.7714285714285715	0.6571428571428571	-0.8857142857142857	-0.4857142857142857	1.0
