	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	0.0	8.979726620200501e-168	0.00015685439393225154	0.10314634848270043	3.6090208851928486e-137	1.1079024987143058e-207	2.1326593462052238e-34	8.602926327788188e-07	0.0	0.0	9.003955759844115e-89	0.03016722477541335	1.801167640420396e-114	8.216751170861893e-132	1.1363364587385857e-175	9.745299300321876e-19
NefAC	8.979726620200501e-168	0.0	0.0	0.0	4.188366586954283e-100	0.0	0.00391115601773524	3.3224804065968487e-100	0.0	5.7433476362954e-55	8.206448596029342e-49	2.3790171910744756e-48	7.260604085034293e-18	3.71085804766732e-24	2.257162495753817e-18	4.226600851650694e-84
NefOPC	0.00015685439393225154	0.0	0.0	0.0	0.0	3.1238524598884395e-153	0.019534501447132105	4.584015173979316e-52	2.268061300123704e-67	0.0001695336294740964	2.0748235993223386e-10	1.601514716671014e-28	4.978459352052275e-08	2.779356005037874e-06	7.975181571616435e-13	5.379996039589886e-74
NefNPC	0.10314634848270043	0.0	0.0	0.0	0.0	2.7412317450929113e-34	1.7599274628991154e-28	5.532844080961965e-65	0.03480360814167779	5.272604237249727e-05	0.00017500274178443209	0.6989559178612423	0.015451819467033175	0.00746268966236355	0.00021517980926391797	9.729203683281566e-63
VerPN	3.6090208851928486e-137	4.188366586954283e-100	0.0	0.0	0.0	8.999514490357319e-11	2.46949944600271e-97	3.774661767161194e-31	5.188129814720996e-209	1.2093804837989204e-87	6.277023388307867e-42	1.5328836591058505e-18	1.2310583990015105e-12	2.276795309831152e-15	2.3807255922302174e-14	3.411777816339633e-40
VerNL	1.1079024987143058e-207	0.0	3.1238524598884395e-153	2.7412317450929113e-34	8.999514490357319e-11	0.0	2.682508065336681e-52	2.1725380211748415e-60	0.0	1.741862347731961e-109	1.0857659987807837e-73	2.2746291171668653e-26	1.8741166973543172e-38	1.872305999792501e-48	1.386597511906216e-30	1.7070716651367847e-40
VerCL	2.1326593462052238e-34	0.00391115601773524	0.019534501447132105	1.7599274628991154e-28	2.46949944600271e-97	2.682508065336681e-52	0.0	1.6481277930429523e-12	1.2169258801979497e-245	1.9183763376978187e-49	8.4548443985265285e-22	2.981739666989682e-05	6.069214478406269e-28	3.582395881790186e-31	0.03176256240122124	0.7782542097264427
VerMES	8.602926327788188e-07	3.3224804065968487e-100	4.584015173979316e-52	5.532844080961965e-65	3.774661767161194e-31	2.1725380211748415e-60	1.6481277930429523e-12	0.0	8.116298636262696e-149	3.2890607247935248e-24	0.037935527996585554	2.7308743143178365e-68	1.0023346513087863e-108	2.7859123927036313e-117	1.3008592603174043e-90	5.448379614418509e-69
OXPHOS	0.0	0.0	2.268061300123704e-67	0.03480360814167779	5.188129814720996e-209	0.0	1.2169258801979497e-245	8.116298636262696e-149	0.0	0.0	9.535201383601443e-141	3.724210774185679e-15	1.40698869065861e-160	3.3327110973260787e-195	9.413452666645221e-133	4.946265837311279e-74
GLYC	0.0	5.7433476362954e-55	0.0001695336294740964	5.272604237249727e-05	1.2093804837989204e-87	1.741862347731961e-109	1.9183763376978187e-49	3.2890607247935248e-24	0.0	0.0	7.029999654775682e-145	7.33551632909854e-08	8.060132137131792e-91	7.300355219687414e-102	1.429662187813415e-91	1.7081329726609496e-18
FAO	9.003955759844115e-89	8.206448596029342e-49	2.0748235993223386e-10	0.00017500274178443209	6.277023388307867e-42	1.0857659987807837e-73	8.4548443985265285e-22	0.037935527996585554	9.535201383601443e-141	7.029999654775682e-145	0.0	4.735861883051151e-44	0.049512260168475763	0.21520546914558952	0.03231997538767942	0.14389239877957527
G2M	0.03016722477541335	2.3790171910744756e-48	1.601514716671014e-28	0.6989559178612423	1.5328836591058505e-18	2.2746291171668653e-26	2.981739666989682e-05	2.7308743143178365e-68	3.724210774185679e-15	7.33551632909854e-08	4.735861883051151e-44	0.0	0.0	0.0	4.20486113186512e-184	1.2017920337992621e-13
KEGG_CC	1.801167640420396e-114	7.260604085034293e-18	4.978459352052275e-08	0.015451819467033175	1.2310583990015105e-12	1.8741166973543172e-38	6.069214478406269e-28	1.0023346513087863e-108	1.40698869065861e-160	8.060132137131792e-91	0.049512260168475763	0.0	0.0	0.0	0.0	2.4020747738687277e-23
WP_CC	8.216751170861893e-132	3.71085804766732e-24	2.779356005037874e-06	0.00746268966236355	2.276795309831152e-15	1.872305999792501e-48	3.582395881790186e-31	2.7859123927036313e-117	3.3327110973260787e-195	7.300355219687414e-102	0.21520546914558952	0.0	0.0	0.0	0.0	1.0210217886449138e-24
BIOCARTA_CC	1.1363364587385857e-175	2.257162495753817e-18	7.975181571616435e-13	0.00021517980926391797	2.3807255922302174e-14	1.386597511906216e-30	0.03176256240122124	1.3008592603174043e-90	9.413452666645221e-133	1.429662187813415e-91	0.03231997538767942	4.20486113186512e-184	0.0	0.0	0.0	4.072069759817884e-31
PD-L1	9.745299300321876e-19	4.226600851650694e-84	5.379996039589886e-74	9.729203683281566e-63	3.411777816339633e-40	1.7070716651367847e-40	0.7782542097264427	5.448379614418509e-69	4.946265837311279e-74	1.7081329726609496e-18	0.14389239877957527	1.2017920337992621e-13	2.4020747738687277e-23	1.0210217886449138e-24	4.072069759817884e-31	0.0
