	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES
NefMES	0.0	1.9127656648988633e-157	3.246933223206284e-230	3.2150269383048915e-215	6e-323	5.019189257223134e-176	2.7705432279485003e-258	6.1927919973373545e-145
NefAC	1.9127656648988633e-157	0.0	0.0	0.0	0.0	9.818530313617934e-41	0.0	0.0
NefOPC	3.246933223206284e-230	0.0	0.0	0.0	0.0	2.197605209755585e-101	0.0	0.0
NefNPC	3.2150269383048915e-215	0.0	0.0	0.0	0.0	2.9421556547334724e-254	0.0	0.0
VerPN	6e-323	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VerNL	5.019189257223134e-176	9.818530313617934e-41	2.197605209755585e-101	2.9421556547334724e-254	0.0	0.0	4.08805361832181e-264	4.229667840976016e-291
VerCL	2.7705432279485003e-258	0.0	0.0	0.0	0.0	4.08805361832181e-264	0.0	0.0
VerMES	6.1927919973373545e-145	0.0	0.0	0.0	0.0	4.229667840976016e-291	0.0	0.0
