""	PC1	PC2
PIGP	-0.0517320991547633	0.00935727710521437
PLA2G15	-0.0334327878682926	-0.0394693318383602
PLAU	-0.0293205446247421	-0.0215066203049464
PLAUR	-0.0342999406777632	-0.0664762705267981
PLBD1	-0.0175698784310421	-0.0564763288588447
PLK3	-0.0308426784638411	-0.0648247852361664
PLS3	-0.0376341118729337	-0.0387875739064456
POLD4	-0.0487560723293642	-0.041762652189026
PROCR	-0.0410367664413378	-0.0134519662346531
PTGER4	-0.0272149890837968	-0.0695446735070979
PTPN22	-0.0333954151201813	-0.0272493755711192
PTPN6	-0.0269630364440081	-0.0602892120735202
PTPRC	-0.0198983577669812	-0.0822484485775773
PYGL	-0.0455602996745515	-0.0426461102196336
RAB11FIP1	-0.0184642576399909	-0.0710297942054396
RAB27A	-0.0487227594140795	0.0211143785813699
RAB32	-0.0376908479695025	-0.0619059959056854
RABGAP1L	-0.0451625109554685	-0.0276698610119448
RAC2	-0.0249381056117585	-0.0725639739155063
RBKS	-0.0329475972708083	-0.0411277256196633
RBM47	-0.0350694010135459	-0.0704986612847814
RBMS1	-0.0495915384062121	-0.0361112386642268
RELB	-0.0263859064063526	-0.0556237682540297
RHOG	-0.0436792453459983	-0.0415153814720121
RRAS	-0.0391062864778968	-0.0606285801625166
RUNX2	-0.0237467805870938	-0.0552343592433867
S100A11	-0.0361282646792695	-0.0689366043601462
S100A13	-0.0458923088132856	-0.0228596048062712
S100A4	-0.0278841102220755	-0.0606963904088253
SAT1	-0.0340203586083808	-0.0742257348839451
SCPEP1	-0.0482972452790333	-0.0460075212107459
SEC24D	-0.0498022928200915	-0.00705363837826567
SERPINA1	-0.0231288805270374	-0.0714169167774504
SERPINE1	-0.0272820912601765	-0.0756592857109345
SFT2D2	-0.0544994597317982	-0.00707393875133113
SH2B3	-0.0350732866816643	-0.0632992457878712
SHC1	-0.0506926328060877	-0.0063037718742066
SIGLEC7	-0.0179691228364968	-0.0668260352570296
SIGLEC9	-0.0276659808404993	-0.0650311143986783
SLAMF8	-0.029466997541515	-0.070668527926898
SLC10A3	-0.0426305563948114	-0.0213778261936598
SLC11A1	-0.0217614734564697	-0.0799484200846536
SLC16A3	-0.0262683446974041	-0.0742665560265862
SP100	-0.0431321031153777	-0.055156135062635
SQOR	-0.0442715794469859	-0.0497842677669173
SRPX2	-0.0401024011384983	-0.022264264823095
ST14	0.0102640591400546	-0.0472045404479171
STAB1	-0.0320834167632581	-0.0674871880961996
STAT6	-0.0327125895547833	-0.0656012649958464
STXBP2	-0.0245452689665128	-0.0717756775941281
SWAP70	-0.0469209256150776	-0.0421951777848298
SYNGR2	-0.0362498680477209	-0.0672338939510862
SYPL1	-0.0524716370134358	-0.0208634585019227
TCIRG1	-0.0141394131017665	-0.0681977333262069
TEC	-0.0200442302369708	-0.0640093511732046
TES	-0.0244383088630654	-0.0602064901723001
TGFBI	-0.041161811498296	-0.04751828497456
TGFBR2	-0.0309369846716247	-0.0741638208907992
TGOLN2	-0.0535786557430338	-0.0194421556139788
THBD	-0.0210527294903823	-0.0263635096864635
THBS1	-0.0248566586734569	-0.0546874691002139
THEMIS2	-0.0269693732719653	-0.0731408875221433
TIMP1	-0.043315538172985	-0.0306850431286028
TLR2	-0.0254810634971116	-0.0767898905994776
TLR4	-0.0307493685789272	-0.0737066674155324
TMBIM1	-0.0479595088938397	-0.0361377350839379
TNFAIP3	-0.0311959500499938	-0.068806657254103
TNFAIP8	-0.0092423445567613	-0.0163989096765731
TNFRSF11A	-0.0380458094280832	-0.0527397351364457
TNFRSF1A	-0.0515828633192102	-0.026833959769509
TNFRSF1B	-0.0215145727279482	-0.0710138115363041
TRADD	-0.0503494566099806	-0.00765093564259174
TRIM22	-0.0293116429105109	-0.0687574684992282
TRIM38	-0.0250778963859902	-0.0756004184733339
TRPM2	-0.0155850719905508	-0.0679816682813056
TYMP	-0.0429705355786681	-0.0551815343738527
UAP1	-0.0536905074086538	-8.99395689539331e-06
UCP2	-0.0357311339895651	-0.0501699572063794
VAMP5	-0.0502154981018059	-0.0142806868348077
VDR	-0.0132506937195042	-0.0482247807634884
WIPF1	-0.0445171031694636	-0.0315664105898405
WWTR1	-0.0476144860610328	-0.0201166936279304
YAP1	-0.0296713271253161	-0.0205385996795586
ZNF217	-0.0263694487358088	-0.0724066839657115
ABCD2	0.00381335637129018	-0.00366348607992413
ACSBG1	-0.00757440564203836	-0.0177917524530579
ACSL3	-0.0520647900643464	0.00944395436669552
ACSS3	-0.0433511487110093	-0.0352384822182324
ADAM19	-0.030207020357955	0.0316630116963569
ADGRE5	-0.048089846577346	-0.00374905692969674
ADGRG1	-0.0501681490747693	0.0207606976863278
AKT2	-0.0445124458433758	0.0394952517568453
ANXA5	-0.0560349722885561	-0.00477510294798176
APBA3	-0.0305270216919888	0.0112478698137845
ARAP2	-0.0368419803152052	-0.0210645104254843
ARAP3	-0.0327886861929006	0.0303997957613706
B3GALT1	-0.0185008771427156	0.00196208957960396
BLM	-0.0517819410006941	0.0184016169679338
BTBD2	-0.0424078654099552	-0.00056825038535266
CALM1	-0.055717655976041	0.00446548279379565
CAMK2B	-0.041931011539472	0.0124329671826725
CARMIL1	-0.0325477096333752	-0.0298972222352464
CC2D1A	-0.0500436502532231	-0.00357522212609845
CD151	-0.0521435475991023	0.0289916061727609
CDH2	-0.0530452711850969	0.0303263899816881
CDH4	-0.0325831881788709	-0.014085590857936
CDH6	-0.0380369601058376	-0.0112262027623649
CDK6	-0.0467217738065446	0.0221993413856497
CLIP2	-0.0470577160395715	0.0307010106669272
CREB5	-0.0307107967372653	0.051483191815464
DAG1	-0.0511269288694507	0.00891836473256384
DENND2A	-0.0453765543616101	0.0280468802709191
DLC1	-0.0348489157995921	-0.0304799348219829
DMWD	-0.0459438426924349	-0.0129218119386104
DOCK6	-0.0190743214564136	0.0339734394828843
EGFR	-0.0143960953909118	0.0177457126162886
ELOVL2	0.00188902594845088	-0.0115877428882082
EPHB4	-0.00709434263073238	0.0053775188929473
ERCC2	-0.0494726765875009	0.00048443002794883
EXTL3	-0.0430592954564988	0.0379622656900842
EYA2	-0.0290618882036661	0.00768453668817149
FBXO17	-0.0402048077877487	0.0564112923627447
FGFR3	0.00559210079660186	-0.01563150901402
FZD3	-0.0499090729710009	0.0189128684270273
FZD7	-0.024247539118264	-0.0532796062807555
GALNT4	-0.017792312337344	-0.0337857661000723
GAS1	-0.0270762503152502	0.0306456344551867
GJA1	-0.0139437871890997	-0.021902023344399
GLG1	-0.0555715794047292	0.00546573405408125
GLI2	-0.0277708973414064	-0.0094596508551054
GNAS	-0.0562663265851331	0.0088659074494992
GNG7	-0.04469324538413	0.00962973667073863
GRIK1	0.0133225381354198	-0.00523380591394351
GRIK5	-0.0412968584277088	-0.000738514678023316
GSTK1	-0.0546168526689792	-0.00184117124057299
HMG20B	-0.0514119595803042	0.00654698210899359
HS3ST3B1	-0.0316057351382036	0.00684370670641928
HSPBP1	-0.0462907541996525	0.0389823493638804
ILK	-0.0488096862792267	0.0189321377056035
IRF3	-0.0384833899126494	-0.0348698905444145
IRS2	-0.0504068173695691	-0.037474617997885
ITGA7	-0.0433010714635089	-0.00144563843148119
ITGB8	-0.0514679678595536	0.00657317874467991
JAG1	-0.0404509940137291	0.0317298777600068
JUND	-0.0492883049658235	-0.0339648127152611
KCNF1	-0.0389101019201819	0.0213788034929774
KEAP1	-0.0428782287737288	0.0413832033939508
KLHDC8A	-0.0400679403477548	0.0309338394401127
KLHL25	-0.0317130204764099	0.0136997243680444
KLHL4	-0.044614672790959	0.0343315184003092
LAMB2	-0.0397363386305155	-0.0186377428225892
LFNG	-0.0152433689572489	-0.045085081680832
LHFPL6	-0.0424806268891817	-0.018084179553678
LMO2	-0.0253895825613015	-0.077346428564762
LRFN3	-0.0404365881242452	0.00670071570909205
LRP10	-0.0476115339653729	-0.0360842452024898
LRP5	-0.0273459278261681	0.0206353047386577
MAB21L1	-0.0395924657524963	-0.0203974235881511
MCC	-0.0274406753167245	-0.0173617095521491
MEGF8	-0.0481832563892154	-0.00775283067954658
MEIS1	-0.030925376569212	-0.0175864417430491
MEOX2	-0.00225767264055114	-0.00781836538475539
MLC1	-0.0296400635631601	-0.0125948062996477
MYO5C	-0.0285905712259852	-0.00890754331276057
NDP	-0.0385403434820381	0.00246703757831683
NES	-0.0526780511059808	0.026920881220617
NOS2	-0.00765789588951075	0.034003089277104
NPAS3	-0.0475562965531101	0.0132806841363648
NPEPL1	-0.052590265564454	0.000849209921735657
NR2E1	-0.0301347981024306	-0.0124615647512321
NR2F6	-0.0519928602531133	0.00639879793105941
OSBPL3	-0.0318174342819734	-0.0302006682131696
PCSK5	-0.0236362294067425	-0.022619503555675
PDGFA	-0.0516525135767397	0.00330867603720043
PEPD	-0.0476939136936392	-0.000681223424695794
PIPOX	-0.00411851960652768	-0.0216673222702895
PLA2G5	-0.0359062629484799	-0.0101560981043473
PLIN3	-0.0431382961539498	-0.0194733946946967
PMP22	-0.0474929612915268	-0.00380978543793125
POFUT1	-0.0476969489623907	0.00590976027249129
POMT2	-0.0301188616759096	0.00892121342231195
PRKD2	-0.0512946587930857	-0.0168255939391206
PRPF31	-0.0432845551149762	0.0464687218394495
PTPN14	-0.0323883986122938	0.000958442083093898
PTPRA	-0.0532257250015114	0.000217362220869997
QTRT1	-0.0364713920879556	0.0519321630169042
R3HDM4	-0.0191409467129788	0.0261300563187281
RASGRP1	-0.0388933301140791	-0.0239015955834934
RBCK1	-0.0543450926162722	-0.00818347571328732
RBM42	-0.0519605793733857	0.0292375577030832
RFX2	-0.04678661674217	0.00274412846244693
RFXANK	-0.0536299275569167	4.13123893378847e-05
RGS12	-0.0417728515297223	0.00736272231055896
RGS6	-0.0471840549442143	-0.0233446802075621
RIN1	-0.0398244656602158	0.0113220482453051
SARS2	-0.0369677147259337	0.0445986592421689
SCAMP4	-0.0537536977058205	0.00639933550014602
SEMA6A	-0.0512946392044235	0.0104209602578008
SEMA6D	-0.0474699933784161	0.00847700840261302
SEPTIN11	-0.0522452858499529	0.0255172526608567
SHFL	-0.0517467878623233	0.000276622745818809
SHOX2	-0.0326793095628947	0.0375845126214785
SIPA1L1	-0.0425479015878889	-0.0428435790474733
SLC12A4	-0.041680661160514	0.0116943272008871
SLC2A10	-0.0367373132628953	0.0228436216507868
SLC4A4	-0.0304875744122824	-0.0333016029487539
SLC6A11	0.00017020216324193	-0.0244737037629181
SLC6A9	-0.0317586818049395	-0.00193951911715423
SMO	-0.0391854271699955	0.0153287621448564
SNTA1	-0.0215880441131988	-0.0156652112049123
SOCS2	-0.0428083459555576	0.020595513654256
SOX9	-0.0406727596534886	-0.0186630676756789
SPRY2	-0.0521524799457826	-0.00898463011164509
SSH3	-0.0259075142968398	-0.00295774475188938
TBX2	-0.0427507608014263	-0.0233312381237157
TEAD3	-0.0288185064054879	-0.0114431777037348
TGFB3	-0.015616252944882	-0.0222734151463419
TGIF2	-0.0324291222358842	-0.0508591597843102
TLE2	-0.0361563907127324	0.0345198462305548
TMED1	-0.0510788546275595	0.0210348214164712
TMEM147	-0.0529510457200648	0.0224992644819086
TMEM161A	-0.0291037142043	0.0325905944319257
TRIB2	-0.0477985052446533	0.0346385732820737
TRIP6	-0.0417485079481661	-0.0293907384046382
VAV3	-0.0120786589359306	-0.0176659441489042
VPS16	-0.0441549808471044	0.00933857594703266
WSCD1	-0.0239914400169374	0.0484467555412397
ZFHX4	-0.0523346432068909	0.00656472523054152
ZNF112	-0.0276854817630986	0.0493919895996487
ZNF134	-0.0422817592916721	0.0313069999776337
ZNF20	-0.0329417776007993	0.00211988447574941
ZNF211	-0.0419211351402371	0.0125912533746719
ZNF227	-0.047283903281319	0.00427769943826906
ZNF235	-0.012082465151472	0.0151719029074718
ZNF264	-0.0485697719868354	-0.0298142701295199
ZNF304	-0.0245965412801068	-0.00413507208518779
ZNF419	-0.0389822701046926	0.0169107830697465
ZNF446	-0.0132110504895038	0.036056404417789
ZNF45	-0.0307967598402366	0.0158303692552757
ZNF606	-0.0386533994785855	0.0411669715936111
ZNF671	-0.0207007855944414	0.0190425161972711
ZNF8	-0.040113809270906	0.027352694128531
ACSL4	-0.05466579155069	-0.0102475037817458
ACYP2	-0.0504067392302485	0.0301128022073663
ADD3	-0.0446043761121175	-0.00602580131704452
AGTPBP1	-0.0441236742428549	0.016379694691818
AKR7A3	-0.0160271182889593	0.0253997149561979
ANKRD46	-0.0347883120417771	0.0507836564716915
ANKS1B	-0.0487139221146163	0.00889132732427592
ANXA3	0.00129743772188012	-0.0210431681974512
ANXA7	-0.0517285327550238	0.00923503961616763
ARRB1	-0.040803058701674	-0.0111062468103653
ATP5MG	-0.0538020304782128	0.0191210819170118
ATP5PB	-0.0544898315789642	0.0194998649899506
ATRNL1	-0.0317814676506731	0.00739478713207858
BASP1	-0.0421255855271797	0.0259395675930431
BCAS1	-0.0127444972694631	0.0235830667482612
BEST1	-0.0319471709590586	-0.065805606207024
CA4	0.00324072101237782	-0.0199401636758519
CALM2	-0.0550035587814425	0.0139690618692522
CAMK2G	-0.0422433046191579	0.00640760819585666
CASQ1	-0.00237598440001025	-0.0139683392993652
CCDC121	-0.0381325488690408	0.0184321739628258
CCK	-0.00864758889905254	-0.0169392873014969
CDC42	-0.0535043497544927	0.022208223905389
CDR1	-0.00516758420503625	0.0122935809115247
CHN1	-0.035810072177519	0.0065452888355563
CLCA4	-0.0144793287358931	-0.0300423545222456
COX5B	-0.0558928701576346	0.0150395961062518
CPNE6	-0.000483098346678317	0.000869636492645295
CRBN	-0.0519239267326204	0.0122817700586922
CRYL1	-0.0467241290230625	-0.00457089874271426
CRYM	0.0149789396313101	-0.00229976880926771
CRYZL1	-0.0521836178370878	-0.00448392493823533
CUTC	-0.0404111869137539	0.0282315270825394
CYTH1	-0.0463410396979992	-0.0203120432624231
DHRS9	-0.0244218339757544	-0.06779189335006
DYNC1I1	-0.0471258333108677	0.00405914508810573
EDIL3	-0.0285894038164843	-0.0233288474075583
ENPP2	-0.0317780062742334	-0.0224304301449682
ENPP4	-0.0506155572084718	-0.00307989836886301
EPB41L3	-0.030245146973193	-0.0591509789861474
ETNPPL	-0.0182822271931051	-0.0177247074475226
EVI2A	-0.0300738260245276	-0.0479205617364009
FBXO3	-0.0421762660325211	0.041552418741737
FEZF2	-0.0080705797559688	-0.00696352341303456
FHIT	-0.0531245924624441	0.00986550934310626
FUT9	-0.041137190868906	0.00241283128736539
FXYD1	-0.0359325449254924	-0.00464484527133407
GABARAPL2	-0.0544250632878559	0.0253152563264279
GABRB2	0.0028068306308234	-0.0288515657873114
GNAI1	-0.044020596910145	0.0337859095427433
GPR22	-0.00731442649428857	-0.0262562975002559
GRM1	-0.000730540716568255	-0.0241345459358872
GRM3	-0.0122591674263368	-0.0174455677115171
GUK1	-0.0554445319353663	0.00380277047445384
HPCA	-0.0408586986848015	0.045783103017091
HPCAL4	-0.0357225574405433	0.0158898111840349
HPRT1	-0.044939879408279	0.0238904149985559
IMPA1	-0.0440824497224133	0.00644778662707808
KCNJ3	-0.00496870850268751	-0.0147341724024963
KCNK1	-0.00491366209559611	-0.00346483681406418
LYRM1	-0.0495045508834214	0.0171505853161661
LYRM9	-0.0491272139627108	0.00827958590796357
MAGEH1	-0.0454660865070683	0.0522825487387061
MAT2B	-0.0505515968238216	-0.0117024148363117
MBP	-0.040333987232602	0.00521503773398516
MDH1	-0.0499670783720114	0.0359030022539254
MGST3	-0.0545981350799247	0.0150111821960817
MMD	-0.0514971476338802	-0.0122315708149766
MORF4L2	-0.0483414856989931	0.0357145517622575
MRPL49	-0.0425950546433713	0.0324628688574413
MSRB2	-0.0527313588252437	0.0165090551855056
MYBPC1	-0.0138855970926347	-0.0189809183806201
NANOS1	-0.0439494689875274	-0.0048602865283538
NDRG2	-0.0302356876162613	-0.00456200110570317
NDUFS3	-0.0468557969224667	0.0370521165643045
NSL1	-0.0516835445832031	0.0250717536181851
NTSR2	-0.00702180329650752	-0.0214723072120301
ORC4	-0.0461747348209679	0.0348342980164863
PARP8	-0.0398364681915121	0.027022815319361
PDE6D	-0.0474480166559837	0.036147576469332
PEX11B	-0.0472404145886513	0.0110912841827957
PEX19	-0.046989593652643	0.0239754905906897
PGBD5	-0.0191924069189137	0.0452047591210813
PLCL1	-0.0465107820768494	-0.00220595986343967
POPDC3	-0.0451635026350778	-0.00591839821930543
PPA1	-0.0492875134440228	0.0304017055944258
PPFIA2	-0.0369902532418675	0.0217456725858667
PPP1R1A	-0.0372454439199608	0.0146963134300918
PPP2R5A	-0.028822114207897	-0.00863462155778307
PRPSAP2	-0.0426289023852307	0.0274630692413321
REPS2	0.00314294777702144	-0.00785642133321999
RERGL	-0.0163914741751272	-0.0531251249457174
RND1	-0.0235323838883571	0.0164216264003424
ROGDI	-0.0451072567688946	-0.00273205418460026
S1PR1	-0.0225943447016607	-0.0292307642810394
SAR1A	-0.0502027174990238	0.0118786620810829
SCHIP1	-0.0450087159770109	0.0245943509273593
SELENOP	-0.0361756804561953	-0.0255512681069392
SELENOW	-0.0509417768130077	0.0304141222054989
SERPINI1	-0.0370381868775309	-0.0113113212841354
SGK3	-0.0496521797877859	-0.0120260629045608
SH3GL2	0.00301353765810246	0.0242239159876524
SH3GL3	-0.0329002748263728	-0.0160906235435408
SHTN1	-0.0420594232207935	-0.0455768382748931
SIRT5	-0.0363402475119008	0.00679238771465028
SLC16A7	-0.0396132401984771	-0.0184081279962405
SLC30A10	-0.0204658302970006	-0.000807815493138611
SLC31A2	-0.0238661196905236	-0.0779032246873674
SLCO1A2	-0.0249503083939367	-0.0365083370191271
SNCG	-0.0227210786987356	-0.0226875633273399
SNX11	-0.0402966602591538	-0.01787857472245
SPAST	-0.0503210790072073	0.0163309995102012
TCEAL1	-0.0528663972293752	0.0261992077210004
TCEAL2	-0.0466072370105908	0.0349570370639344
THTPA	0.00297958085528862	-0.004983127770958
TMEM144	-0.0310890632680026	-0.0310094917137262
TPM3	-0.0539852194895265	-0.0157086582327881
TSNAX	-0.0549851836385066	0.0145584561393251
TTC1	-0.0535785713774774	0.016395539988454
TTPA	-0.0317457355335194	0.0162284068456588
UGT8	-0.0288659421407259	0.0405659267877881
UROS	-0.0455288487094488	0.0257834029670487
USP33	-0.0542248814528479	0.0158663955188764
VSX1	0.0198071435866014	-0.0145502139078916
YPEL5	-0.0493086502962331	-0.0159572988669669
ZSCAN31	-0.0327528570800883	0.00544832287546687
ABAT	-0.0506388331722302	0.0226942597290601
ACTR1A	-0.0515510720729477	0.00137145906505227
ADGRB3	-0.0483872269255278	0.00680408468345784
ADGRL3	-0.0523621996241483	0.0284955623000868
ALCAM	-0.0368213532828792	0.04266742087518
AMOTL2	-0.029820333783324	0.029587908607167
ARHGAP33	-0.0434064673425239	0.0217179648313868
ARHGEF9	-0.050968740386131	0.0223010553029797
ASCL1	-0.0372506836848479	0.0484377939306889
ATAD5	-0.0235158669491193	0.0477045081115664
ATAT1	-0.0381974522804722	0.0616244394572402
ATP1A3	-0.0309561291096333	0.0560592344728903
BCAN	-0.0396038821648756	0.0565197042829736
BCL7A	-0.027848678401978	0.0345705792898418
BCOR	-0.0390584766763994	0.0157600864179372
BEX1	-0.0435910672108881	0.0554795418361587
C1QL1	-0.0507111259270232	0.0231114655885259
CA10	-0.0432022441807123	0.0521718569926318
CAMSAP2	-0.0529408326990474	0.0197166615361586
CASK	-0.0453189551358397	0.0478933714974392
CBX1	-0.0485649108257269	0.0306052617180971
CDC25A	-0.0258481896582806	0.0333604819742659
CDC7	-0.0452567035896601	0.022097666112141
CDK5R1	-0.0443461962542754	0.0321307752908524
CDKN1B	-0.0510282427123578	0.0282134851356286
CELF3	-0.022590766850654	0.0524032195141348
CHD7	-0.0460957218529356	0.0370458255264801
CKB	-0.0444754931813765	0.0480928866666082
CLASP2	-0.0499364507664797	0.0262784833728447
CLGN	-0.0380604411410789	0.0420688193988548
CNTN1	-0.0349650525510495	0.0478527923740376
CRB1	-0.0284419767877344	0.042366668738329
CRMP1	-0.0469154601704319	0.0424879609423097
CSNK1E	-0.0527755214698802	0.0304389251209655
CSPG5	-0.0351758836356043	0.0483920783739882
CXXC4	-0.0486729491597707	0.0305636349579535
DBN1	-0.0456164016405197	0.0458585349500381
DCAF7	-0.0546664134389762	0.020820140750126
DCX	-0.0407254009966061	0.0446575204517762
DGKI	-0.0430809818874188	0.035512597727979
DLL3	-0.0218192500745814	0.0565195831027108
DNM3	-0.047782114151221	0.0282095569724731
DPF1	-0.0478379997180556	0.0385992250057261
DPP6	-0.0461122747715808	0.0165106379345692
DPYSL4	-0.0312476471699396	0.0437444337746232
DUSP26	-0.0281089110893057	0.0563491121232797
E2F3	-0.0469807814331817	0.0339238481647443
EPB41	-0.0503977159799583	0.00691143889120098
EPHB1	-0.0367619549564623	0.0391132477611316
ERBB3	-0.0420910673249393	0.0548540471050223
FAM110B	-0.0334898315858096	0.0449710457275545
FBXO21	-0.0528101443648736	0.0221190477347585
FERMT1	-0.0202668687152285	0.0526866068136846
FGF9	-0.00460203107595648	0.027650053347347
FHOD3	-0.041414699736001	0.0396469459789225
FLRT1	-0.0227391777149329	0.0324931579209278
FXYD6	-0.0435407217727735	0.0523000399098818
