G1	G2	Consistency
NefNPC	NefMES	0.135807229020253
NefNPC	VerPN	0.00605653599980481
NefNPC	VerMES	0.20578804263411482
NefMES	VerPN	0.134801204985754
NefMES	VerMES	0.026496851050245934
VerPN	VerMES	0.21166965658694836
