G1	G2	Consistency
NefNPC	NefMES	0.2661033793935535
NefNPC	VerPN	0.005444600387592036
NefNPC	VerMES	0.2999648656189756
NefMES	VerPN	0.3065612364678303
NefMES	VerMES	0.05959622427287829
VerPN	VerMES	0.34728230839385854
