G1	G2	Consistency
VerMES	VerCL	0.09013313450467136
VerMES	VerNL	0.2539629678771882
VerMES	VerPN	0.21166965658694836
VerCL	VerNL	0.19027855101415947
VerCL	VerPN	0.09825849692900228
VerNL	VerPN	0.10435493016041583
