G1	G2	Consistency
VerMES	VerCL	0.1697040287384408
VerMES	VerNL	0.15544545518496172
VerMES	VerPN	0.34728230839385854
VerCL	VerNL	0.17839715225934372
VerCL	VerPN	0.18077871911893528
VerNL	VerPN	0.12125494919435988
