	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES
NefMES	1.0	0.4785954361802879	0.2911003684142403	0.2670738403433388	0.16557858009826612	-0.37248884059317894	-0.08495564350437404	0.19785887287107062
NefAC	0.4785954361802879	1.0	0.6406571311968724	0.7595559183141378	0.5292508678728227	0.14296876964943808	-0.009987032173643218	-0.2572675414451203
NefOPC	0.2911003684142403	0.6406571311968724	1.0	0.7025608419828718	0.7586519088433759	0.33028838062405663	-0.08019889641161433	-0.6537108426325661
NefNPC	0.2670738403433388	0.7595559183141378	0.7025608419828718	1.0	0.8577676838856191	0.21803622437551143	-0.17215728360693613	-0.6248076764347372
VerPN	0.16557858009826612	0.5292508678728227	0.7586519088433759	0.8577676838856191	1.0	0.1762779889836394	-0.2376385650872356	-0.8169877511107109
VerNL	-0.37248884059317894	0.14296876964943808	0.33028838062405663	0.21803622437551143	0.1762779889836394	1.0	0.29203925448049417	-0.21842821844834318
VerCL	-0.08495564350437404	-0.009987032173643218	-0.08019889641161433	-0.17215728360693613	-0.2376385650872356	0.29203925448049417	1.0	0.26762075815678543
VerMES	0.19785887287107062	-0.2572675414451203	-0.6537108426325661	-0.6248076764347372	-0.8169877511107109	-0.21842821844834318	0.26762075815678543	1.0
