	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	0.0	0.694090612326967	3.713642737709959e-05	0.5373664753174106	3.398903809668011e-05	0.5541125968411562	0.7095593864939831	2.793826921766792e-28	0.2847564224672741	3.838556258518354e-10	0.0037171431723206708	0.2007887728272968	0.9048804674456261	0.913529167766651	0.017417577911450596	0.0371329821206608
NefAC	0.694090612326967	0.0	1.4116505337284843e-08	0.396107697326496	0.024447966094586257	0.000995156402217827	0.00020018901127115274	0.004983581594733736	0.25015866827132616	0.3965097622651256	0.038864750263175166	0.0010244385147877323	0.007452236924695732	0.008024203630786934	0.3290528337798958	0.8975457282707975
NefOPC	3.713642737709959e-05	1.4116505337284843e-08	0.0	1.2070736388697351e-11	2.632325368228218e-18	0.101522152010721	0.2060060537457557	4.255780394138751e-08	9.480151140120788e-08	0.06017314088680972	0.678789339335645	0.015552386311240899	0.005123164422989629	0.002920242999362503	0.0037811770908321653	0.006310526362355655
NefNPC	0.5373664753174106	0.396107697326496	1.2070736388697351e-11	0.0	7.594524581067201e-22	0.5622757102585458	0.7594055118207972	2.0545891702013078e-05	1.7589127613576122e-09	0.7315307712579451	0.015231672013425233	0.00040965196554445545	1.715905000625848e-05	9.959927883551783e-06	2.891007078929999e-05	0.3376208962556164
VerPN	3.398903809668011e-05	0.024447966094586257	2.632325368228218e-18	7.594524581067201e-22	0.0	0.15184750408988398	0.011034490737286873	3.507760424749889e-12	1.6793981037618045e-34	0.0066615235492562645	0.003109536741488266	6.7284411376568745e-09	1.3049326567205263e-07	2.7774406065588178e-08	0.0010380064052335292	1.3778773441814973e-05
VerNL	0.5541125968411562	0.000995156402217827	0.101522152010721	0.5622757102585458	0.15184750408988398	0.0	0.1596329094058152	0.9094157379048824	2.090836542225636e-06	0.010861342367222627	1.909387750591816e-06	0.05118799975490887	0.9198010113559566	0.8735347731772245	0.5893965416241916	0.2009868774577403
VerCL	0.7095593864939831	0.00020018901127115274	0.2060060537457557	0.7594055118207972	0.011034490737286873	0.1596329094058152	0.0	0.07489672670587098	0.001109729795307402	0.05577144327900411	0.9506615665643734	0.048005249431825915	0.0063262731198883105	0.011643127350656982	0.040096927253616806	0.8120181374973581
VerMES	2.793826921766792e-28	0.004983581594733736	4.255780394138751e-08	2.0545891702013078e-05	3.507760424749889e-12	0.9094157379048824	0.07489672670587098	0.0	0.0002483628857717489	0.00024568696381294385	0.01005382006736893	1.2476052359622267e-14	3.571667919667309e-09	1.4556062117280427e-09	0.028082916399244033	0.005496602966439354
OXPHOS	0.2847564224672741	0.25015866827132616	9.480151140120788e-08	1.7589127613576122e-09	1.6793981037618045e-34	2.090836542225636e-06	0.001109729795307402	0.0002483628857717489	0.0	6.424850213589117e-07	1.1222500018050075e-09	3.909179191779646e-09	9.8612985238531e-07	2.5473387337644476e-07	0.03156360427558816	7.476100802219663e-12
GLYC	3.838556258518354e-10	0.3965097622651256	0.06017314088680972	0.7315307712579451	0.0066615235492562645	0.010861342367222627	0.05577144327900411	0.00024568696381294385	6.424850213589117e-07	0.0	1.3122435981173376e-18	0.4359219957207774	0.0012593034351056401	0.0017944782663805395	0.0003983225108086346	5.241292002456885e-05
FAO	0.0037171431723206708	0.038864750263175166	0.678789339335645	0.015231672013425233	0.003109536741488266	1.909387750591816e-06	0.9506615665643734	0.01005382006736893	1.1222500018050075e-09	1.3122435981173376e-18	0.0	0.17784113007920996	0.5429918021575038	0.5202859368837689	0.972242475801856	0.1948331996551332
G2M	0.2007887728272968	0.0010244385147877323	0.015552386311240899	0.00040965196554445545	6.7284411376568745e-09	0.05118799975490887	0.048005249431825915	1.2476052359622267e-14	3.909179191779646e-09	0.4359219957207774	0.17784113007920996	0.0	1.613324736536782e-64	8.709801965444772e-65	1.2993378289647123e-19	0.01961917612700113
KEGG_CC	0.9048804674456261	0.007452236924695732	0.005123164422989629	1.715905000625848e-05	1.3049326567205263e-07	0.9198010113559566	0.0063262731198883105	3.571667919667309e-09	9.8612985238531e-07	0.0012593034351056401	0.5429918021575038	1.613324736536782e-64	0.0	7.243e-321	6.85313047729476e-40	0.039774617337110046
WP_CC	0.913529167766651	0.008024203630786934	0.002920242999362503	9.959927883551783e-06	2.7774406065588178e-08	0.8735347731772245	0.011643127350656982	1.4556062117280427e-09	2.5473387337644476e-07	0.0017944782663805395	0.5202859368837689	8.709801965444772e-65	7.243e-321	0.0	2.2574518310541654e-40	0.027350948377817978
BIOCARTA_CC	0.017417577911450596	0.3290528337798958	0.0037811770908321653	2.891007078929999e-05	0.0010380064052335292	0.5893965416241916	0.040096927253616806	0.028082916399244033	0.03156360427558816	0.0003983225108086346	0.972242475801856	1.2993378289647123e-19	6.85313047729476e-40	2.2574518310541654e-40	0.0	0.011341330103152181
PD-L1	0.0371329821206608	0.8975457282707975	0.006310526362355655	0.3376208962556164	1.3778773441814973e-05	0.2009868774577403	0.8120181374973581	0.005496602966439354	7.476100802219663e-12	5.241292002456885e-05	0.1948331996551332	0.01961917612700113	0.039774617337110046	0.027350948377817978	0.011341330103152181	0.0
