G1	G2	Consistency
VerMES	VerCL	0.018375988977616053
VerMES	VerNL	0.15028015133069714
VerMES	VerPN	0.054522809432771074
VerCL	VerNL	0.17613977754544902
VerCL	VerPN	0.04912621191624972
VerNL	VerPN	0.06757066200886888
