	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.054842119775407844	0.8969858708195542	0.16669998762494495	0.8799185788786749	0.09515736659412469	0.011374198642690932	0.8969858708195542	0.6487957097846664	0.7456094809807079	0.004508435484294225	0.16669998762494495	0.005124081698753058	0.010245193941127854	0.34225952894002465	0.7954145018538977
FAO	0.054842119775407844	0.0	0.7456094809807079	0.35414764123292175	0.9140933424107598	0.27556745095678037	0.13094806950717278	0.8628980736949712	0.5868236643627043	0.8290236405313092	0.026096891052703127	0.35414764123292175	0.05126558978649144	0.40383308831471165	0.8121826980280591	1.0
G2M	0.8969858708195542	0.7456094809807079	0.0	0.044609296463363105	3.88098529962746e-07	0.012593030496094107	0.03316990109010587	1.2868115751495013e-07	0.000521133700481005	0.08001937592027475	0.6966831093957659	0.0025862148333625915	0.6646331617926677	0.19083587400450033	0.0009513628555555001	2.0384246324655723e-06
GLYC	0.16669998762494495	0.35414764123292175	0.044609296463363105	0.0	0.11210929146889191	0.03858845292201944	0.013905968814362752	0.04152149441031855	0.06251148327961512	0.7787253962454419	0.18256397857316675	0.020185498509854096	0.22620604493502663	0.009201779777634755	0.0022231354099909208	0.106252371759346
KEGG_CC	0.8799185788786749	0.9140933424107598	3.88098529962746e-07	0.11210929146889191	0.0	0.003950448972542651	0.02831967129576002	6.99316495321054e-06	0.0009513628555555001	0.03316990109010587	0.5273023541661082	0.0013633152527271922	0.41677476889913834	0.21702022575997748	0.004508435484294225	1.3016730560634403e-10
NefAC	0.09515736659412469	0.27556745095678037	0.012593030496094107	0.03858845292201944	0.003950448972542651	0.0	0.0029928636801859797	0.011374198642690932	0.016831456186893395	0.15173503571673022	0.035805997052029234	0.0029928636801859797	0.020185498509854096	0.010245193941127854	0.0034464502618274493	0.005124081698753058
NefMES	0.011374198642690932	0.13094806950717278	0.03316990109010587	0.013905968814362752	0.02831967129576002	0.0029928636801859797	0.0	0.054842119775407844	0.020185498509854096	0.2356210035126457	0.05858947538856762	0.012593030496094107	0.03316990109010587	0.011374198642690932	0.006543490146837885	0.018452718028445437
NefNPC	0.8969858708195542	0.8628980736949712	1.2868115751495013e-07	0.04152149441031855	6.99316495321054e-06	0.011374198642690932	0.054842119775407844	0.0	0.00011413359814618011	0.05126558978649144	0.712884219214772	0.0013633152527271922	0.6966831093957659	0.16669998762494495	0.000521133700481005	4.1910446530342335e-05
NefOPC	0.6487957097846664	0.5868236643627043	0.000521133700481005	0.06251148327961512	0.0009513628555555001	0.016831456186893395	0.020185498509854096	0.00011413359814618011	0.0	0.13765791634772945	0.9312343512018808	0.010245193941127854	0.8121826980280591	0.2969041156887641	0.00025981184986148103	0.0019003677255282703
OXPHOS	0.7456094809807079	0.8290236405313092	0.08001937592027475	0.7787253962454419	0.03316990109010587	0.15173503571673022	0.2356210035126457	0.05126558978649144	0.13765791634772945	0.0	0.30790987618065263	0.04152149441031855	0.1745190081300594	0.19083587400450033	0.4432619364501832	0.026096891052703127
PD-L1	0.004508435484294225	0.026096891052703127	0.6966831093957659	0.18256397857316675	0.5273023541661082	0.035805997052029234	0.05858947538856762	0.712884219214772	0.9312343512018808	0.30790987618065263	0.0	0.05126558978649144	2.0384246324655723e-06	0.009201779777634755	0.6487957097846664	0.42991878503288405
VerCL	0.16669998762494495	0.35414764123292175	0.0025862148333625915	0.020185498509854096	0.0013633152527271922	0.0029928636801859797	0.012593030496094107	0.0013633152527271922	0.010245193941127854	0.04152149441031855	0.05126558978649144	0.0	0.05126558978649144	0.035805997052029234	0.016831456186893395	0.0009513628555555001
VerMES	0.005124081698753058	0.05126558978649144	0.6646331617926677	0.22620604493502663	0.41677476889913834	0.020185498509854096	0.03316990109010587	0.6966831093957659	0.8121826980280591	0.1745190081300594	2.0384246324655723e-06	0.05126558978649144	0.0	0.004508435484294225	0.5868236643627043	0.31913878550330455
VerNL	0.010245193941127854	0.40383308831471165	0.19083587400450033	0.009201779777634755	0.21702022575997748	0.010245193941127854	0.011374198642690932	0.16669998762494495	0.2969041156887641	0.19083587400450033	0.009201779777634755	0.035805997052029234	0.004508435484294225	0.0	0.044609296463363105	0.19083587400450033
VerPN	0.34225952894002465	0.8121826980280591	0.0009513628555555001	0.0022231354099909208	0.004508435484294225	0.0034464502618274493	0.006543490146837885	0.000521133700481005	0.00025981184986148103	0.4432619364501832	0.6487957097846664	0.016831456186893395	0.5868236643627043	0.044609296463363105	0.0	0.008239768712338441
WP_CC	0.7954145018538977	1.0	2.0384246324655723e-06	0.106252371759346	1.3016730560634403e-10	0.005124081698753058	0.018452718028445437	4.1910446530342335e-05	0.0019003677255282703	0.026096891052703127	0.42991878503288405	0.0009513628555555001	0.31913878550330455	0.19083587400450033	0.008239768712338441	0.0
