	NefAC	NefMES	NefNPC	NefOPC	VerCL	VerMES	VerNL	VerPN
NefAC	0.0	0.124454791188834	0.013905968814362752	0.0003316683391269209	0.001614768986069931	0.0025862148333625915	0.035805997052029234	0.106252371759346
NefMES	0.124454791188834	0.0	0.1591057694121953	0.07089431754922315	0.2652387868927897	0.005124081698753058	0.00020071307332423193	0.6175234895401425
NefNPC	0.013905968814362752	0.1591057694121953	0.0	0.13765791634772945	0.08001937592027475	0.009201779777634755	0.2080634636953532	0.35414764123292175
NefOPC	0.0003316683391269209	0.07089431754922315	0.13765791634772945	0.0	0.004508435484294225	0.0007854416778536137	0.024003191200713644	0.11817595701303213
VerCL	0.001614768986069931	0.2652387868927897	0.08001937592027475	0.004508435484294225	0.0	0.009201779777634755	0.024003191200713644	0.011374198642690932
VerMES	0.0025862148333625915	0.005124081698753058	0.009201779777634755	0.0007854416778536137	0.009201779777634755	0.0	0.003950448972542651	0.3910967709418962
VerNL	0.035805997052029234	0.00020071307332423193	0.2080634636953532	0.024003191200713644	0.024003191200713644	0.003950448972542651	0.0	0.8121826980280591
VerPN	0.106252371759346	0.6175234895401425	0.35414764123292175	0.11817595701303213	0.011374198642690932	0.3910967709418962	0.8121826980280591	0.0
