G1	G2	Consistency
NefNPC	NefMES	0.13205892035783165
NefNPC	VerPN	0.006411187653910244
NefNPC	VerMES	0.17163961746742762
NefMES	VerPN	0.15685830619492724
NefMES	VerMES	0.011855362879205023
VerPN	VerMES	0.19461042236263343
