G1	G2	Consistency
NefMES	NefAC	0.1556154856600381
NefMES	NefOPC	0.27824641375627646
NefMES	NefNPC	0.2691213772430592
NefAC	NefOPC	0.08362781756125165
NefAC	NefNPC	0.12212159097368852
NefOPC	NefNPC	0.0387983317541883
