	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	-0.2833976833976834	0.8810810810810811	0.7562419562419562	0.8900900900900901	0.5274131274131274	0.29755469755469754	0.32355212355212354	0.36653796653796655	-0.2545688545688546	0.6877734877734878	0.3788931788931789	-0.8105534105534106	0.1642213642213642	0.8947232947232947
FAO	-0.2833976833976834	1.0	-0.29009009009009007	-0.047361647361647365	-0.3184041184041184	0.19124839124839124	-0.17477477477477477	0.1588159588159588	0.09523809523809523	0.4931788931788932	-0.03397683397683398	-0.1734877734877735	0.3287001287001287	0.055083655083655085	-0.31377091377091376
G2M	0.8810810810810811	-0.29009009009009007	1.0	0.7842985842985843	0.9611325611325612	0.524066924066924	0.3492921492921493	0.23783783783783785	0.3173745173745174	-0.37631917631917633	0.7114543114543115	0.42084942084942084	-0.9021879021879022	0.08545688545688546	0.963963963963964
GLYC	0.7562419562419562	-0.047361647361647365	0.7842985842985843	1.0	0.728957528957529	0.6532818532818533	0.6761904761904762	0.1734877734877735	0.25045045045045045	-0.1745173745173745	0.6072072072072072	0.7106821106821107	-0.7951093951093952	-0.02445302445302445	0.749034749034749
KEGG_CC	0.8900900900900901	-0.3184041184041184	0.9611325611325612	0.728957528957529	1.0	0.4877734877734878	0.30064350064350065	0.19227799227799228	0.33024453024453027	-0.42445302445302446	0.6872586872586872	0.418018018018018	-0.9238095238095239	0.05302445302445302	0.9981981981981982
NefAC	0.5274131274131274	0.19124839124839124	0.524066924066924	0.6532818532818533	0.4877734877734878	1.0	0.444015444015444	0.059716859716859715	0.23243243243243245	0.044272844272844274	0.8092664092664092	0.43963963963963965	-0.594079794079794	-0.19510939510939512	0.5078507078507078
NefMES	0.29755469755469754	-0.17477477477477477	0.3492921492921493	0.6761904761904762	0.30064350064350065	0.444015444015444	1.0	-0.3093951093951094	-0.13487773487773488	-0.3173745173745174	0.2908622908622909	0.901930501930502	-0.46537966537966535	-0.4380952380952381	0.3274131274131274
NefNPC	0.32355212355212354	0.1588159588159588	0.23783783783783785	0.1734877734877735	0.19227799227799228	0.059716859716859715	-0.3093951093951094	1.0	0.580952380952381	0.37400257400257403	0.02059202059202059	-0.37425997425997426	0.02084942084942085	0.9081081081081082	0.1824967824967825
NefOPC	0.36653796653796655	0.09523809523809523	0.3173745173745174	0.25045045045045045	0.33024453024453027	0.23243243243243245	-0.13487773487773488	0.580952380952381	1.0	-0.0888030888030888	0.23809523809523808	-0.06332046332046332	-0.2705276705276705	0.5837837837837838	0.33024453024453027
OXPHOS	-0.2545688545688546	0.4931788931788932	-0.37631917631917633	-0.1745173745173745	-0.42445302445302446	0.044272844272844274	-0.3173745173745174	0.37400257400257403	-0.0888030888030888	1.0	-0.1601029601029601	-0.4615186615186615	0.4666666666666667	0.31402831402831405	-0.4308880308880309
VerCL	0.6877734877734878	-0.03397683397683398	0.7114543114543115	0.6072072072072072	0.6872586872586872	0.8092664092664092	0.2908622908622909	0.02059202059202059	0.23809523809523808	-0.1601029601029601	1.0	0.31866151866151865	-0.7238095238095238	-0.1963963963963964	0.6952380952380952
VerMES	0.3788931788931789	-0.1734877734877735	0.42084942084942084	0.7106821106821107	0.418018018018018	0.43963963963963965	0.901930501930502	-0.37425997425997426	-0.06332046332046332	-0.4615186615186615	0.31866151866151865	1.0	-0.6102960102960103	-0.5297297297297298	0.44761904761904764
VerNL	-0.8105534105534106	0.3287001287001287	-0.9021879021879022	-0.7951093951093952	-0.9238095238095239	-0.594079794079794	-0.46537966537966535	0.02084942084942085	-0.2705276705276705	0.4666666666666667	-0.7238095238095238	-0.6102960102960103	1.0	0.15032175032175032	-0.9305019305019305
VerPN	0.1642213642213642	0.055083655083655085	0.08545688545688546	-0.02445302445302445	0.05302445302445302	-0.19510939510939512	-0.4380952380952381	0.9081081081081082	0.5837837837837838	0.31402831402831405	-0.1963963963963964	-0.5297297297297298	0.15032175032175032	1.0	0.037065637065637064
WP_CC	0.8947232947232947	-0.31377091377091376	0.963963963963964	0.749034749034749	0.9981981981981982	0.5078507078507078	0.3274131274131274	0.1824967824967825	0.33024453024453027	-0.4308880308880309	0.6952380952380952	0.44761904761904764	-0.9305019305019305	0.037065637065637064	1.0
