	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.09395135406960058	1.3451556943760152e-12	9.593052639985035e-08	3.7869701763821134e-13	0.0009486328700574498	0.07798692628258283	0.054237418754998205	0.027893994517147424	0.13405082198115983	0.028012388498514885	3.5752961992801665e-06	0.02267662157582223	2.080642731811404e-09	0.3385303243991573	1.8892423859046244e-13
FAO	0.09395135406960058	0.0	0.08611852755332461	0.7838579927280536	0.058412238558349185	0.26384661980394586	0.3079589841280904	0.35488436178487637	0.5805918994474977	0.002241589604930944	0.45898141329025	0.844044289727317	0.3115906708901201	0.0503038662259596	0.7496656174584986	0.062383834977046734
G2M	1.3451556943760152e-12	0.08611852755332461	0.0	1.519543432685123e-08	1.3957677688042962e-20	0.0010359470718718847	0.036791828441339734	0.1624731875847924	0.05927700304191962	0.02369090456894352	0.010696273238193249	1.1497929571285313e-06	0.010590740280247982	5.74083181064548e-14	0.6202091519131243	3.9430435863937206e-21
GLYC	9.593052639985035e-08	0.7838579927280536	1.519543432685123e-08	0.0	4.615173592143719e-07	1.5646896939885553e-05	5.998059197217372e-06	0.3115906708901201	0.14067929152876202	0.30868317268530815	1.843454376442537e-05	8.608757528050047e-05	1.1952122104721025e-06	6.937951220511427e-09	0.8874266102941011	1.4808526611019608e-07
KEGG_CC	3.7869701763821134e-13	0.058412238558349185	1.3957677688042962e-20	4.615173592143719e-07	0.0	0.002547318669299125	0.07480220761317881	0.26123558185441115	0.04916941170173966	0.00987647211312021	0.014236662185482507	3.66028124480318e-06	0.011182287698381914	9.737397638667275e-16	0.7587407005013114	3.90501060289406e-43
NefAC	0.0009486328700574498	0.26384661980394586	0.0010359470718718847	1.5646896939885553e-05	0.002547318669299125	0.0	0.006672822416616019	0.7293689590149803	0.17252201627630478	0.7976513335542895	0.00629283286904946	2.3097744560774835e-09	0.007298770816757941	0.00013347181488868878	0.2541434563340792	0.001567564150777779
NefMES	0.07798692628258283	0.3079589841280904	0.036791828441339734	5.998059197217372e-06	0.07480220761317881	0.006672822416616019	0.0	0.06632776913449948	0.43286421559869503	0.05927700304191962	5.9441199477484395e-09	0.08524818733584463	5.99093837392858e-14	0.004234995344020444	0.007531385690279044	0.051265161311804454
NefNPC	0.054237418754998205	0.35488436178487637	0.1624731875847924	0.3115906708901201	0.26123558185441115	0.7293689590149803	0.06632776913449948	0.0	0.00020312188565767416	0.024635617478231585	0.012570758377391082	0.9051135478791105	0.02452913469766856	0.9039329241190577	2.081146499306849e-14	0.2867332414579274
NefOPC	0.027893994517147424	0.5805918994474977	0.05927700304191962	0.14067929152876202	0.04916941170173966	0.17252201627630478	0.43286421559869503	0.00020312188565767416	0.0	0.6065293251960965	0.33015153654744955	0.16200542786677494	0.7137061606427083	0.11053359832654279	0.00018581541276758084	0.04916941170173966
OXPHOS	0.13405082198115983	0.002241589604930944	0.02369090456894352	0.30868317268530815	0.00987647211312021	0.7976513335542895	0.05927700304191962	0.024635617478231585	0.6065293251960965	0.0	0.007035189953868239	0.3509480169689344	0.004607457678332622	0.004116776535799406	0.06215773876215171	0.008702685937341047
PD-L1	0.028012388498514885	0.45898141329025	0.010696273238193249	1.843454376442537e-05	0.014236662185482507	0.00629283286904946	5.9441199477484395e-09	0.012570758377391082	0.33015153654744955	0.007035189953868239	0.0	0.06632776913449948	2.6985372485409138e-15	0.00044678070647717616	9.985104792231796e-05	0.0076500533621576446
VerCL	3.5752961992801665e-06	0.844044289727317	1.1497929571285313e-06	8.608757528050047e-05	3.66028124480318e-06	2.3097744560774835e-09	0.08524818733584463	0.9051135478791105	0.16200542786677494	0.3509480169689344	0.06632776913449948	0.0	0.05819761867710565	6.079552263614639e-07	0.25096247611477474	2.52947426172342e-06
VerMES	0.02267662157582223	0.3115906708901201	0.010590740280247982	1.1952122104721025e-06	0.011182287698381914	0.007298770816757941	5.99093837392858e-14	0.02452913469766856	0.7137061606427083	0.004607457678332622	2.6985372485409138e-15	0.05819761867710565	0.0	7.742817045400687e-05	0.0008920597449368476	0.006192484776656397
VerNL	2.080642731811404e-09	0.0503038662259596	5.74083181064548e-14	6.937951220511427e-09	9.737397638667275e-16	0.00013347181488868878	0.004234995344020444	0.9039329241190577	0.11053359832654279	0.004116776535799406	0.00044678070647717616	6.079552263614639e-07	7.742817045400687e-05	0.0	0.38152640177684505	2.1496624693285004e-16
VerPN	0.3385303243991573	0.7496656174584986	0.6202091519131243	0.8874266102941011	0.7587407005013114	0.2541434563340792	0.007531385690279044	2.081146499306849e-14	0.00018581541276758084	0.06215773876215171	9.985104792231796e-05	0.25096247611477474	0.0008920597449368476	0.38152640177684505	0.0	0.8300645717753614
WP_CC	1.8892423859046244e-13	0.062383834977046734	3.9430435863937206e-21	1.4808526611019608e-07	3.90501060289406e-43	0.001567564150777779	0.051265161311804454	0.2867332414579274	0.04916941170173966	0.008702685937341047	0.0076500533621576446	2.52947426172342e-06	0.006192484776656397	2.1496624693285004e-16	0.8300645717753614	0.0
