Name,BIOCARTA_CC,FAO,G2M,GLYC,KEGG_CC,NefAC,NefMES,NefNPC,NefOPC,OXPHOS,PD-L1,VerCL,VerMES,VerNL,VerPN,WP_CC
GSM4808287,0.8985199905001368,0.7746612600343639,1.008294454308403,0.7533535763661148,0.9295812386466203,1.193195970556301,0.9400813179661216,0.8404922974586733,1.1949175098172864,1.135752025604782,1.1353120177625948,0.6245264642654248,0.8360408612595649,0.7894878735084154,0.8321105698852801,0.9186803419467494
GSM4808288,0.6922830586418401,0.7934086106978377,0.9704573859244662,0.8224408002064562,0.8302123600627942,1.1015566294185568,1.1196389992628795,0.6745543825041892,1.047493585843226,1.1975788529451818,1.252770902102917,0.7191095869518387,1.064973074226782,0.8162178822264313,0.679565600601737,0.828408251227588
GSM4808289,1.0582738360332145,0.8631149342724878,1.1316794053648045,0.8537699091463734,1.0711545047534754,1.2043794442238243,1.1157047688345363,1.0352666120131604,1.199548050595893,1.272109079241462,1.1588584689336454,0.7065852956091978,0.8968905398169547,0.8169757477693859,0.9066973944916056,1.0623628538293213
GSM4808290,0.9664938013726161,0.817218650386233,1.02305372915195,0.8428404120360976,1.0030703025212964,1.2489996939182104,1.188456715729719,0.9745721261846647,1.2166679279215578,1.2263795907269819,1.2788275617699891,0.7632125228789636,0.9776673607880846,0.8656180601349934,0.9122849788678836,0.9996852703499869
GSM4808291,0.9876696890526275,0.869664746820276,0.9649899484416224,0.841327863290194,0.916472510556045,1.2308040478296556,1.2309985449241014,1.07163600192679,1.248726958727802,1.2390142721432087,1.223830337385388,0.7956012640945194,0.9934719608756065,0.9117271458389505,0.9079507956943769,0.9143517912449968
GSM4808292,0.7496220577316088,0.8146120732176696,0.8107521835114798,0.7078853749627539,0.8395014545812747,1.0304388975427716,1.0866682149140927,0.7210238565983453,0.8264707942041397,1.1638460792939247,0.8195714440498312,0.8094270568449218,0.8267551588293063,0.7696069024689077,0.6032301612925668,0.8501535796604816
GSM4808293,0.7098002855096582,0.8401297547818493,0.8504716916606053,0.7484842990840608,0.8619675378669626,1.0734878051538215,1.0436068284816093,0.6092133006608382,0.9605285935475838,1.1582490282649325,0.9314189665984334,0.7900131241575661,0.9408349852402426,0.8037031540410894,0.5566658923212848,0.8720953353220864
GSM4808294,0.693457014342048,0.8482838953884059,0.737053031480137,0.7251304638173625,0.7963921152205086,1.2014019372393319,1.0924308478802847,0.6274577013460263,0.8763335878943339,1.2268449208396894,0.667668377262682,0.7472849501156412,0.8196658944160649,0.8149569378115272,0.5321414475480761,0.7852112354335429
GSM4808295,0.703357056246414,0.7473168990008205,0.7586757219257693,0.6519120073608806,0.786631105755577,1.0826853813952912,0.9893788875942859,0.6118289434226383,0.8486956564842854,1.099467932305918,0.5952202634325948,0.6436557344636432,0.776952953279462,0.7564007278459504,0.5756533813291858,0.7794393267271844
GSM4808296,0.9387771797924905,0.7785330167238568,0.9803361544877203,0.7395224489953968,0.945065311574168,1.1898812920941662,1.0577459134637395,0.8756257685162913,1.0215180508410013,1.0769050481740905,1.2399877920299425,0.7718789385507371,0.8620308072924299,0.8007170210166691,0.7758863655410879,0.9388038968813376
