""	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD.L1	VerCL	VerMES	VerNL	VerPN	WP_CC
CTLA4	0.363217467649122	0.363217467649123	0.363217467649123	1	0.660642155240651	0.66064215524065	1	1	0.143810808711604	0.363217467649122	0.363217467649122	1	0.660642155240651	0.143810808711604	0.363217467649123	0.660642155240651
CD274	0.702300434833638	0.562312270470492	0.372769023006535	0.562312270470492	0.849360513995829	0.702300434833638	0.775161696238149	0.849360513995829	0.924455534313982	0.432711075318333	0.775161696238149	0.924455534313982	0.372769023006535	0.432711075318333	0.849360513995829	0.849360513995829
LAG3	1	0.363217467649122	0.143810808711604	0.363217467649122	0.363217467649122	1	0.143810808711604	0.363217467649122	0.66064215524065	1	0.143810808711604	0.143810808711604	0.143810808711604	1	0.363217467649122	0.363217467649122
HAVCR2	0.562312270470492	0.849360513995829	0.562312270470492	0.432711075318333	0.631209909692864	0.775161696238149	0.216437229269685	0.432711075318333	0.173105846245132	0.562312270470492	0.562312270470492	0.216437229269685	0.100897345687007	0.372769023006535	0.849360513995829	0.631209909692864
CD47	0.59484126984127	0.302380952380952	0.963492063492063	0.906349206349206	0.497619047619048	0.713095238095238	0.59484126984127	0.83968253968254	0.497619047619048	0.83968253968254	0.444444444444444	0.353571428571429	0.782539682539683	0.235714285714286	0.395634920634921	0.497619047619048
LGALS9	0.0996840342442997	0.162225040005352	0.579292369719073	0.609742692410707	0.0115355494613989	0.0435652871666423	0.0528197640697638	0.035282699416752	0.307181241054106	0.0996840342442997	0.0352826994167521	0.035282699416752	0.933155037489281	0.0996840342442997	0.0115355494613989	0.0115355494613989
CD276	0.00562058671534504	0.641445509353918	0.877959250822513	0.877959250822513	0.143588575301286	1.45612529161303e-05	0.128887695684958	0.0489050991347264	0.0489050991347264	0.0211735155810043	0.402602201921755	0.101920460246182	0.613155036975242	0.288996771597148	0.210289253495503	0.143588575301286
