G1	G2	Consistency
NefNPC	NefMES	0.015949669195595637
NefNPC	VerPN	0.0018815698839193054
NefNPC	VerMES	0.014252948006431058
NefMES	VerPN	0.015045120777646043
NefMES	VerMES	0.005000185407911903
VerPN	VerMES	0.013522965799651447
