""	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD.L1	VerCL	VerMES	VerNL	VerPN	WP_CC
CTLA4	0.380952380952381	-0.142857142857143	0.214285714285714	0.666666666666667	0.30952380952381	0.30952380952381	0.642857142857143	-0.166666666666667	0.166666666666667	-0.428571428571429	0.238095238095238	0.547619047619048	0.452380952380953	-0.642857142857143	-0.166666666666667	0.30952380952381
CD274	0	0.0714285714285714	-0.380952380952381	0.0714285714285714	-0.261904761904762	0.142857142857143	0.142857142857143	-0.428571428571429	-0.119047619047619	0.119047619047619	0.452380952380953	-0.166666666666667	0.333333333333333	-0.238095238095238	-0.428571428571429	-0.261904761904762
LAG3	0.0714285714285714	-0.380952380952381	0.404761904761905	-0.0952380952380953	0.380952380952381	0.261904761904762	-0.166666666666667	0.285714285714286	0.333333333333333	-0.404761904761905	-0.476190476190476	0.571428571428572	-0.380952380952381	0	0.285714285714286	0.380952380952381
HAVCR2	0.261904761904762	0.0476190476190476	-0.0952380952380953	0.571428571428572	0.119047619047619	-0.0476190476190476	0.476190476190476	0.0714285714285714	0.0714285714285714	-0.357142857142857	0.285714285714286	0.0238095238095238	0.357142857142857	-0.5	0.0714285714285714	0.119047619047619
CD47	-0.785714285714286	-0.30952380952381	-0.595238095238095	-0.833333333333334	-0.761904761904762	-0.142857142857143	-0.80952380952381	-0.261904761904762	-0.5	-0.0476190476190476	-0.619047619047619	-0.238095238095238	-0.666666666666667	0.238095238095238	-0.261904761904762	-0.761904761904762
LGALS9	0.5	0.0238095238095238	0.190476190476191	0.357142857142857	0.404761904761905	0.571428571428572	0.30952380952381	0.0952380952380953	0.380952380952381	-0.166666666666667	0.0952380952380953	0.571428571428572	0.166666666666667	-0.333333333333333	0.0952380952380953	0.404761904761905
CD276	0.714285714285714	0.404761904761905	0.476190476190476	0.166666666666667	0.666666666666667	0.357142857142857	0.119047619047619	0.404761904761905	0.452380952380953	0.404761904761905	0.238095238095238	0.142857142857143	0.142857142857143	0.190476190476191	0.404761904761905	0.666666666666667
