	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	0.0	0.0	2.252819892878426e-67	0.0	0.0	0.0	1.1540624821832789e-45	0.0	0.0	0.0	0.0	2.2767250795185605e-23	2.7335284697121126e-13	3.699760035876893e-18	9.581652491639521e-112	0.0
NefAC	0.0	0.0	0.0	5.58976814704163e-233	2.1712229107924532e-259	0.0	0.0	0.0	0.0	0.0	0.0	1.592850817088023e-23	0.0019295960481991153	0.03855292223334694	2.284390342345721e-300	4.566813479784112e-16
NefOPC	2.252819892878426e-67	0.0	0.0	0.0	0.0	0.0	0.0	1.507412996749863e-63	0.0	8.013161519060787e-74	0.0	1.3858880528581658e-145	2.0245337905710314e-219	4.510695247104103e-230	5.525272177957908e-25	2.421286657328314e-95
NefNPC	0.0	5.58976814704163e-233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.54814647214066e-138	1.5835826988631726e-113	0.0	0.0	0.0	0.0	0.0
VerPN	0.0	2.1712229107924532e-259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4120191638855858e-23	1.7156876888510997e-11	0.0	0.0	0.0	0.0	0.0
VerNL	0.0	0.0	0.0	0.0	0.0	0.0	0.5996943762905981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6536410057397264e-132	0.49718339112931764
VerCL	1.1540624821832789e-45	0.0	0.0	0.0	0.0	0.5996943762905981	0.0	1.2763049601801274e-54	0.0	2.0207363576471845e-216	0.0	1.114240898425461e-170	4.9823301670204286e-48	8.419534452075741e-49	1.1092434918909014e-32	2.4211897164398474e-26
VerMES	0.0	0.0	1.507412996749863e-63	0.0	0.0	0.0	1.2763049601801274e-54	0.0	0.0	0.0	0.0	2.08968740806289e-273	3.148551761870702e-143	4.0865243934249465e-133	0.0	0.0
OXPHOS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.861066664107588e-120
GLYC	0.0	0.0	8.013161519060787e-74	8.54814647214066e-138	2.4120191638855858e-23	0.0	2.0207363576471845e-216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4460585655634004e-238	4.0512186125489757e-10
FAO	0.0	0.0	0.0	1.5835826988631726e-113	1.7156876888510997e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.070247422944695e-33	1.699294854008749e-11
G2M	2.2767250795185605e-23	1.592850817088023e-23	1.3858880528581658e-145	0.0	0.0	0.0	1.114240898425461e-170	2.08968740806289e-273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2759142714225597e-192
KEGG_CC	2.7335284697121126e-13	0.0019295960481991153	2.0245337905710314e-219	0.0	0.0	0.0	4.9823301670204286e-48	3.148551761870702e-143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7075754664080065e-181
WP_CC	3.699760035876893e-18	0.03855292223334694	4.510695247104103e-230	0.0	0.0	0.0	8.419534452075741e-49	4.0865243934249465e-133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2995242551725095e-182
BIOCARTA_CC	9.581652491639521e-112	2.284390342345721e-300	5.525272177957908e-25	0.0	0.0	2.6536410057397264e-132	1.1092434918909014e-32	0.0	0.0	1.4460585655634004e-238	9.070247422944695e-33	0.0	0.0	0.0	0.0	5.450176594555536e-179
PD-L1	0.0	4.566813479784112e-16	2.421286657328314e-95	0.0	0.0	0.49718339112931764	2.4211897164398474e-26	0.0	5.861066664107588e-120	4.0512186125489757e-10	1.699294854008749e-11	2.2759142714225597e-192	2.7075754664080065e-181	5.2995242551725095e-182	5.450176594555536e-179	0.0
