	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	0.0	3.0722923714217195e-09	0.0	1.1951959598545048e-301	0.0	0.9944463429621146	1.5341131304273158e-97	0.0	0.0	0.0	0.0	0.0	7.85191599344729e-180	1.570081311455496e-185	6.147316908022545e-104	0.0
NefAC	3.0722923714217195e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9551402634205096e-29	2.932952269399564e-85	2.685245090001647e-97	3.7515671311814684e-34	0.0
NefOPC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5034721667374139e-64	1.3214749338949384e-91	6.07532142066069e-105	2.0141426165878555e-11	0.0
NefNPC	1.1951959598545048e-301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.208426865415427e-10	8.224879016981719e-49	7.082456547291347e-243	0.0	0.0	0.0	8.581139442671642e-99	0.0
VerPN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2746146534118405e-06	1.8236754676155554e-28	2.3427468070314383e-208	0.0	0.0	0.0	1.3462161989107786e-100	0.0
VerNL	0.9944463429621146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.551267950298519e-19	9.267143666847991e-146	1.8096139069330695e-168	3.41028715759003e-23	0.0
VerCL	1.5341131304273158e-97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7861744275512884e-185	1.5026048215973518e-205	0.0	2.2152445282720623e-135	1.987044325830576e-232	9.402449180216121e-242	1.9237359025274198e-21	0.0
VerMES	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.580079259472765e-121	4.2697257991227196e-79	0.0	2.2729340640977192e-07	3.64845223131847e-11	7.249308940879513e-38	0.0
OXPHOS	0.0	0.0	0.0	5.208426865415427e-10	1.2746146534118405e-06	0.0	3.7861744275512884e-185	0.0	0.0	0.0	0.0	7.450994812206244e-83	1.227365323009842e-93	1.4654168264544233e-122	1.0498194687370959e-15	0.0
GLYC	0.0	0.0	0.0	8.224879016981719e-49	1.8236754676155554e-28	0.0	1.5026048215973518e-205	1.580079259472765e-121	0.0	0.0	0.0	7.907366868231972e-108	1.2338499935479928e-169	4.538175424477548e-198	8.511181086616789e-45	3.2046493570987784e-251
FAO	0.0	0.0	0.0	7.082456547291347e-243	2.3427468070314383e-208	0.0	0.0	4.2697257991227196e-79	0.0	0.0	0.0	5.302390257414521e-302	0.0	0.0	1.2429040654648377e-08	1.2529112632302925e-65
G2M	0.0	2.9551402634205096e-29	1.5034721667374139e-64	0.0	0.0	7.551267950298519e-19	2.2152445282720623e-135	0.0	7.450994812206244e-83	7.907366868231972e-108	5.302390257414521e-302	0.0	0.0	0.0	0.0	0.0
KEGG_CC	7.85191599344729e-180	2.932952269399564e-85	1.3214749338949384e-91	0.0	0.0	9.267143666847991e-146	1.987044325830576e-232	2.2729340640977192e-07	1.227365323009842e-93	1.2338499935479928e-169	0.0	0.0	0.0	0.0	0.0	2.9550019268347812e-47
WP_CC	1.570081311455496e-185	2.685245090001647e-97	6.07532142066069e-105	0.0	0.0	1.8096139069330695e-168	9.402449180216121e-242	3.64845223131847e-11	1.4654168264544233e-122	4.538175424477548e-198	0.0	0.0	0.0	0.0	0.0	2.2199358575982836e-36
BIOCARTA_CC	6.147316908022545e-104	3.7515671311814684e-34	2.0141426165878555e-11	8.581139442671642e-99	1.3462161989107786e-100	3.41028715759003e-23	1.9237359025274198e-21	7.249308940879513e-38	1.0498194687370959e-15	8.511181086616789e-45	1.2429040654648377e-08	0.0	0.0	0.0	0.0	3.148999277643788e-58
PD-L1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2046493570987784e-251	1.2529112632302925e-65	0.0	2.9550019268347812e-47	2.2199358575982836e-36	3.148999277643788e-58	0.0
