Name,NefAC,NefMES,NefNPC,NefOPC,VerCL,VerMES,VerNL,VerPN
Sample_AH_1,0.9086641345041022,0.5791543444392541,0.6774249605922806,0.8723183146050346,0.22470459330225792,0.07481851362803128,0.4713003898639721,0.539884301944332
Sample_AH_10,0.9716880571940917,0.9008942884355047,0.48474306814548307,0.6655743618427975,0.4546121917881711,0.30986258812271905,0.3306630703898443,0.26750246805433153
Sample_AH_11,0.663186285824579,0.8931486753883409,0.184711755780875,0.2949799066624817,0.2753018467416811,0.6983316746506161,0.23118950986114328,0.0007510271691782705
Sample_AH_12,0.9963618744484423,0.8775295401972751,0.44371292743183804,0.6077882403895979,0.5956944244763634,0.29070501351350364,0.1819227364709697,0.2437953074901009
Sample_AH_13,0.9930583943336924,0.8260231108161464,0.34687927328903573,0.5655502953312755,0.5454760388784708,0.30973093229716786,0.29656740376019475,0.20324222462277808
Sample_AH_14,0.974530411133303,0.7365948371347952,0.554671265441457,0.7367598690867226,0.4562992380454932,0.2419731054487005,0.38957153054948324,0.30938923518233014
Sample_AH_15,0.9876736777640438,0.8724263183385242,0.5026856636367643,0.7307974693126649,0.5572230343614006,0.4354632990910107,0.30318623197126904,0.23275808708043239
Sample_AH_16,0.9625319854770925,0.8411538089512937,0.6189780960391011,0.753762491430384,0.3949568507515119,0.39287293499549414,0.4354802589914316,0.35660109323334704
Sample_AH_17,0.845096134646746,0.9227058028461267,0.28538702023066803,0.42156954991487144,0.3901480235832593,0.6291975043220597,0.28345548057765313,0.07448829313865374
Sample_AH_18,0.9057539727998366,0.8071339084124234,0.6847189436617683,0.7991863046528701,0.3237834117732086,0.21502282503211598,0.3595084092471695,0.5520699949479914
Sample_AH_19,0.9219410781919144,0.6841391363225808,0.575923980499992,0.7814627812008625,0.304127530576147,0.2170270560788567,0.6466113347351352,0.376471394699366
Sample_AH_2,0.9737955113587292,0.8554045285184162,0.6890039632595749,0.9255081014869397,0.3503464084702778,0.3023237749996315,0.4675032056748196,0.4910478780072242
Sample_AH_20,0.9248434983020498,0.6756500761461399,0.4474153003966219,0.7878551755024061,0.3183840121740275,0.22281161463698831,0.5752825424322824,0.298235900991569
Sample_AH_21,0.9667602559227962,0.7933494485725266,0.6893637058667406,0.8481445902859877,0.3690463704389916,0.236343603333212,0.5237646648900144,0.4824377990824979
Sample_AH_22,0.9452372727259014,0.581791116921226,0.7370422988588221,0.8376777640446745,0.2769882925327537,0.1340192928006923,0.5656989798266959,0.5180884606136941
Sample_AH_23,0.9502809404601457,0.7887218120387102,0.6568257211544398,0.7509509813272716,0.4365610729463137,0.19967668324012086,0.30726135779640446,0.44481120784362316
Sample_AH_24,0.9760644793666631,0.8725901829079132,0.4269089994344505,0.711781814635212,0.4766829133026425,0.3922474740466326,0.3645399153310355,0.20147253450865032
Sample_AH_25,0.9376755649321947,0.7697248337515578,0.8391309704432022,0.8481913235296037,0.33462569567102834,0.17425963912438316,0.35479795695186417,0.5919276651485282
Sample_AH_26,0.9713721441914203,0.8839253717317513,0.6309738375586703,0.7086606745717425,0.45504482264527324,0.426631070734439,0.2959085009064357,0.3643606027941295
Sample_AH_27,0.9847271688498018,0.724316047891114,0.5159518302528682,0.7538096250620472,0.4648318932076592,0.38862352594365807,0.48811218468697437,0.27915730614021833
Sample_AH_28,0.9572912174185481,0.8377516049803204,0.4893980846883801,0.7471296594025423,0.4188531412030357,0.5140958806147555,0.4021285430970929,0.26293903537008767
Sample_AH_29,0.9792706483984182,0.7436149610130848,0.5776223200612993,0.7487282357233679,0.3950870502701336,0.2571311784128935,0.5700901458230975,0.34484709827826543
Sample_AH_3,0.9875671034947588,0.802865614612037,0.6936358598218879,0.7683227843258458,0.544290792963289,0.232220216841896,0.3406861122737992,0.42257346784207395
Sample_AH_30,1.0007510271691782,0.7402370405264399,0.5828831119471538,0.7646772730318295,0.5446800257877804,0.29615078599209277,0.3920507950661608,0.343645613854426
Sample_AH_31,0.9356759015082742,0.8832678365999932,0.3857972454884419,0.6239246085814596,0.3638546877939662,0.590055273030525,0.3037971574890005,0.14751894642834412
Sample_AH_32,0.9806284631334942,0.8734257183657863,0.5869541894370484,0.7000429378184143,0.46882122564581846,0.527603389367816,0.24594486904671348,0.3214847391057718
Sample_AH_4,0.8712493343919319,0.5875446110705742,0.5394539924935204,0.6813795067184276,0.23908329350750515,0.07765598557794884,0.6629919876599131,0.36693610794008436
Sample_AH_5,0.9757163759770895,0.8156199525520861,0.49640194426665507,0.6895006961520811,0.4384617913996663,0.5195778616943079,0.3849569275537835,0.20634311269171066
Sample_AH_6,0.96702296940051,0.7866328997289924,0.5828359147655525,0.7032277731111782,0.490423981114696,0.26008264471923276,0.2535562066788748,0.3766235338387428
Sample_AH_7,0.9126232091581381,0.5669467579114715,0.7564024381467311,0.785268330137183,0.3115601353840182,0.0913175149463936,0.375371968461661,0.5729672617022551
Sample_AH_8,0.9327477758435795,0.5981796555309683,0.5632146907648593,0.7492232709867821,0.3021836881016568,0.10614356451728367,0.6650714716046771,0.3797294347979309
Sample_AH_9,0.9798196749623631,0.6963295544649915,0.5231120669284507,0.6596456932593662,0.4722905801124725,0.2507463516983487,0.4231706984284743,0.3007268806882871
