Signature,Swaps,Swap_pct,PC1_Var,PC2_Var,PC3_Var,PC4_Var
NefNPC,89,100,0.0557220074369813,0.0436938078841784,0.0297571460920266,0.0246699019224195
NefNPC,89,100,0.0557220074369813,0.0436938078841784,0.0297571460920266,0.0246699019224195
NefNPC,89,100,0.0557220074369813,0.0436938078841784,0.0297571460920266,0.0246699019224195
NefNPC,89,100,0.0557220074369813,0.0436938078841784,0.0297571460920266,0.0246699019224195
NefNPC,89,100,0.0557220074369813,0.0436938078841784,0.0297571460920266,0.0246699019224195
NefNPC,89,100,0.0557220074369813,0.0436938078841784,0.0297571460920266,0.0246699019224195
NefNPC,89,100,0.0557220074369813,0.0436938078841784,0.0297571460920266,0.0246699019224195
NefNPC,89,100,0.0557220074369813,0.0436938078841784,0.0297571460920266,0.0246699019224195
NefNPC,89,100,0.0557220074369813,0.0436938078841784,0.0297571460920266,0.0246699019224195
NefNPC,89,100,0.0557220074369813,0.0436938078841784,0.0297571460920266,0.0246699019224195
NefNPC,80,90,0.0558230496949649,0.0450068318865881,0.0286958230432241,0.0259744390988513
NefNPC,80,90,0.0541448513809916,0.0437123502732194,0.0289956586413501,0.0241903553754997
NefNPC,80,90,0.0559390221276858,0.0437235267520249,0.0292602836786551,0.0252558149953956
NefNPC,80,90,0.0538271636653504,0.0439547053683351,0.0288793718151184,0.0244850990842235
NefNPC,80,90,0.0542638773965194,0.0423768551415963,0.0288907879287528,0.0237860227952423
NefNPC,80,90,0.0547385516611133,0.0435335146473902,0.0285710893458946,0.0252538439450183
NefNPC,80,90,0.0545620473725527,0.0440446145333078,0.0284741823186631,0.026380290403881
NefNPC,80,90,0.0551515885502405,0.0434644806250858,0.0290304615355568,0.0242578824823777
NefNPC,80,90,0.0551250038114323,0.042945328326569,0.0284125600857069,0.0243198706816471
NefNPC,80,90,0.056150038872558,0.0439910308858062,0.0287285328273447,0.0248252951706238
NefNPC,71,80,0.0566972236738351,0.0428179444926804,0.0282248380115364,0.0250008194685394
NefNPC,71,80,0.0590145996571031,0.0425600819916563,0.0278111271312028,0.0255301698210872
NefNPC,71,80,0.0550891102415103,0.0428008000938995,0.0280768071018021,0.0267261410620507
NefNPC,71,80,0.055151941862949,0.0421315148850151,0.0279175359631592,0.0250485518187489
NefNPC,71,80,0.0557009733982501,0.0431103629215292,0.028233350961522,0.0265334630950028
NefNPC,71,80,0.0548314812292228,0.0436313835764556,0.0283597298302277,0.0273834976694288
NefNPC,71,80,0.0541664425771839,0.0440192825409929,0.0285517668566891,0.0278367420402056
NefNPC,71,80,0.0579616875440674,0.0434714758246117,0.0282674521352989,0.0254571189144841
NefNPC,71,80,0.0547338753974618,0.042810777880045,0.0280250577491011,0.0246014209205364
NefNPC,71,80,0.0556131546577786,0.0424358476657117,0.0279920396579307,0.0249533193183915
NefNPC,62,70,0.0562310993645694,0.0437636466292004,0.0296510659999014,0.0269202452657517
NefNPC,62,70,0.0557920330977457,0.0438973904933932,0.0284781147297966,0.0263806827889364
NefNPC,62,70,0.0551400154409078,0.0418681902598136,0.0271362814977726,0.0270548616473401
NefNPC,62,70,0.0539611337922434,0.04303644807346,0.0283316226719574,0.0265499864401647
NefNPC,62,70,0.0551460914836629,0.0425631847031901,0.0284352637766088,0.0267432871400684
NefNPC,62,70,0.0544798317678855,0.0418632474192492,0.0275468987071746,0.0258252244913423
NefNPC,62,70,0.0560243119888136,0.0441558009843078,0.0294590951908236,0.0261527240873793
NefNPC,62,70,0.0550134553028063,0.0416787924621479,0.0271497721090183,0.0262244331277047
NefNPC,62,70,0.0549982042283114,0.0426452884438328,0.0276781047171591,0.0267576057674111
NefNPC,62,70,0.0596469835194283,0.0435231098299509,0.0301091066951938,0.0271916750457304
NefNPC,53,60,0.0582230420554844,0.0436720551044734,0.0304897601234631,0.025837411367308
NefNPC,53,60,0.0567602928439031,0.0416268944617625,0.0278290272288312,0.0256409037574132
NefNPC,53,60,0.0587570673495952,0.0412979937136121,0.0294630619440963,0.0258144888405283
NefNPC,53,60,0.0591807748661526,0.0422704784894892,0.028688932893385,0.0262383366383881
NefNPC,53,60,0.0600377239347827,0.0427403936944463,0.0300524083430472,0.0262191189175825
NefNPC,53,60,0.0622753102091927,0.0416410756009965,0.0281875050937977,0.0261114598989717
NefNPC,53,60,0.0607002859458533,0.0429906689914177,0.0292049648614257,0.0255185771337558
NefNPC,53,60,0.065378310492887,0.0430873458227019,0.0310074157533939,0.0259875937375655
NefNPC,53,60,0.0628945798136688,0.0449751662767874,0.0319182584021784,0.0258282507263231
NefNPC,53,60,0.057835777300878,0.0423286340914144,0.0306212550831905,0.0260059957999952
NefNPC,44,50,0.0655651480690717,0.0439423201388161,0.031980795098369,0.0254682128898574
NefNPC,44,50,0.0600500807513989,0.0423294993136259,0.0299718616011314,0.0255140637132828
NefNPC,44,50,0.063212229075433,0.0428525745296942,0.0304394852213717,0.0256186103860014
NefNPC,44,50,0.0611923745358941,0.0417680867290899,0.029212850966465,0.0257671360668273
NefNPC,44,50,0.0622728614334095,0.043160365580511,0.029527559129406,0.0250939905979157
NefNPC,44,50,0.0615977524122609,0.0423537610245441,0.0305914137389578,0.0254558932568057
NefNPC,44,50,0.0609227075338929,0.0437369762409238,0.0303816923190166,0.0250784847268383
NefNPC,44,50,0.0630762024278513,0.0423614156029504,0.0292462247320146,0.0254750562333492
NefNPC,44,50,0.0603094368781647,0.0421601229203245,0.029856004039325,0.0254300093016565
NefNPC,44,50,0.0657713589816736,0.0445893433040784,0.0309767917850368,0.0250090310708666
NefNPC,36,40,0.0643020231130791,0.0415338596196362,0.029635912030604,0.024689989122338
NefNPC,36,40,0.0647284552581682,0.0418629110182342,0.0302184269887453,0.0244429922651208
NefNPC,36,40,0.0609243321330441,0.0412804485248513,0.0297208191389916,0.0248874844336933
NefNPC,36,40,0.0651986023478906,0.0414846250040512,0.0298540445169526,0.0247873981911851
NefNPC,36,40,0.0664663305560329,0.0421839481277304,0.029958329251852,0.0246551118406985
NefNPC,36,40,0.0648451494557566,0.0421383478999745,0.0303116600052783,0.0247793810925096
NefNPC,36,40,0.0691281317612595,0.0419260827808375,0.0302158004417682,0.0249817168263958
NefNPC,36,40,0.0684939549219542,0.0426578447249913,0.0312768626387192,0.0251841456816352
NefNPC,36,40,0.0616152177652863,0.0422296749901938,0.0309671659917871,0.0244158424298935
NefNPC,36,40,0.0663717408070566,0.0422850851985833,0.0298940676654566,0.0250115939459802
NefNPC,27,30,0.0679451397615124,0.041687884982014,0.0308377176992908,0.0241130982586858
NefNPC,27,30,0.0718294022919542,0.0418393019953613,0.0298036941516295,0.0239712374983669
NefNPC,27,30,0.0699882904163686,0.0421186015121296,0.0306735859419181,0.024112154408648
NefNPC,27,30,0.0681194210687026,0.0415794867163282,0.0300410132488593,0.0240481544613779
NefNPC,27,30,0.0690508403662558,0.0420923768935746,0.0298436915732863,0.0237551869838025
NefNPC,27,30,0.0682068791165845,0.0409118724310783,0.0298714818361145,0.023838450794607
NefNPC,27,30,0.074740758103496,0.0414846694894408,0.0302370297671226,0.0238926242634784
NefNPC,27,30,0.0631874964575815,0.0417032694098638,0.0302593611378178,0.0240980712444821
NefNPC,27,30,0.0639428420617068,0.0413093033137619,0.0293885809242272,0.0238739712509208
NefNPC,27,30,0.0661893638916524,0.0418927686691151,0.0303924903240181,0.0242589395593985
NefNPC,18,20,0.0741944879721393,0.041906835109326,0.0299660219659774,0.0234198146858348
NefNPC,18,20,0.0791118994651493,0.0415450307020828,0.0302893157124071,0.0232153337073265
NefNPC,18,20,0.0781339160662065,0.0412910567096605,0.0301763316181026,0.0232531510987661
NefNPC,18,20,0.073775157881662,0.0420007485943956,0.0300753975217269,0.0235424832330414
NefNPC,18,20,0.0701164881666267,0.0414596601947827,0.0299266803839327,0.0236622427268762
NefNPC,18,20,0.0722113344893848,0.0412036747950227,0.0298300326562829,0.0236839714523635
NefNPC,18,20,0.0762685934971086,0.0421440684759124,0.0307496043250305,0.0235808904533133
NefNPC,18,20,0.0761418761979161,0.0411345183396746,0.0299330951495197,0.0232636660744557
NefNPC,18,20,0.0771179676761019,0.0420348890719616,0.0306722815296456,0.0236372911904215
NefNPC,18,20,0.0737160462387948,0.0416077721109795,0.0303370051051994,0.0234432700608852
