Cellname,NefMES,NefAC,NefOPC,NefNPC,VerPN,VerNL,VerCL,VerMES,OXPHOS,GLYC,FAO,G2M,KEGG_CC,WP_CC,BIOCARTA_CC,PD-L1
P2774_P2774_097,0.113601389923058,0.270518876982755,0.25684575389948,0.180390830905812,0.0884299386059949,0.0962640788415125,0.0112030281754632,0.0274251004749726,0.161084814626714,0.0949383134992609,0.123067776456599,0.0539923982765444,0.0716743799691468,0.0740404770952597,0.0688829707651336,0
P2774_P2774_098,0.110358236121453,0.276030264623421,0.248700173310225,0.234541892079345,0.0894140483929216,0.100833417135961,0.022792718540452,0.0143671599074412,0.166236668359573,0.0596270336262613,0.09794887039239,0.0420409656727675,0.0600332265337605,0.0620150287458475,0.0182231664621922,0
P2774_P2774_099,0.124389840324315,0.246687406383224,0.238443359067276,0.12263316687474,0.080931744312026,0.0896897626709574,0.0382744691026385,0.0188771160638168,0.146072117826308,0.0849881229595479,0.0890507332540626,0.054421768707483,0.085498991337368,0.0883214631575076,0.0907866782369311,0.0390213926335599
P2774_P2774_100,0.101993877719864,0.148577025002881,0.377312115960296,0.125892980995977,0.102239075478512,0.107564863234111,0.0240544583167984,0.0211454146876142,0.170047739969528,0.0768867722143562,0.124311335711455,0.0454460598729064,0.0981547407143705,0.10139500104196,0.0988958376971184,0
P2774_P2774_101,0.132348804500703,0.299362445750278,0.216086340003151,0.132299902899154,0.0962847598410979,0.088866401850362,0.0379895601208828,0.0229417854098161,0.215549009649568,0.0924380892201719,0.121363456202933,0.0616053226998813,0.0926664293342827,0.0957255108670336,0.108770459918011,0.081499404693321
P2774_P2774_102,0.111317944899479,0.320831893075239,0.301953678903419,0.158837910944653,0.110554351751535,0.128978529766693,0.0445628173428167,0.0176554317379126,0.14923311325546,0.0829715614115151,0.139823622671423,0.0506731781625933,0.0881215141806099,0.0910305600843375,0.0985666836230887,0.0153627530053386
P2774_P2774_103,0.0651526433358153,0.242405038982986,0.322766661414842,0.191115272575947,0.102505417118093,0.0827006234915527,0.0336803117718286,0.0130084642552673,0.181903504316912,0.0761690791295631,0.123231272294887,0.0713688329338321,0.0746647680075946,0.0771295830932738,0.0832759807295251,0
P2774_P2774_104,0.0802184164805163,0.219226485386181,0.198455963447298,0.106178041337217,0.0959236186348862,0.086540878921963,0.036631154797155,0.0151892278650591,0.17864093448451,0.0791373641161259,0.121378319460959,0.0631473225953389,0.0843419959653495,0.0871262733368474,0.0187617822196954,0.023562622421938
P2774_P2774_105,0.0494332754198726,0.279198832430772,0.280148101465259,0.175327715355805,0.0617416034669556,0.0372586484312148,0.0309380628224305,0.0138609791742784,0.121791772473337,0.0663749088256747,0.10238803012287,0.0374000313627097,0.0694256556307108,0.0717175184181816,0.0348903318471528,0.0242347428659216
P2774_P2774_106,0.119822950277157,0.265910051081154,0.294060185914605,0.153202593979748,0.110599494402311,0.129984161303298,0.0312891113892365,0.0123728839361832,0.172798374809548,0.0670418953338248,0.0947978596908442,0.048335909555919,0.0892073098374273,0.0921521997621879,0.110805230557467,0.00572262549448861
P2774_P2774_107,0.102192438156697,0.244882282905097,0.314920434851111,0.182506242197253,0.082064824846515,0.0919524336283186,0.0266440774545418,0.0138419498234076,0.21333468765871,0.111480359002563,0.147413793103448,0.0532830036515155,0.0975910763023615,0.0953822768672543,0.0775606690804632,0
P2774_P2774_108,0.107396376272028,0.286630564197104,0.200047266425083,0.094916077125815,0.114057421451788,0.107426588897828,0.0323778707123742,0.0145346181951041,0.172144235652616,0.112490590029527,0.146180142687277,0.0684117774442378,0.0901625726830426,0.0931389975115535,0.122176007660313,0
P2774_P2774_109,0.122826176884256,0.307005415370434,0.29072002520876,0.164863365237897,0.111240520043337,0.101405370072405,0.0332783866011376,0.0286239495798319,0.180526155408837,0.0936589475654993,0.105008917954816,0.0493402629987231,0.0438530912543016,0.0453007587923067,0.0368652562913313,0.00578023581825863
P2774_P2774_110,0.104409696367999,0.299650497369129,0.275090593981409,0.125563531696491,0.0670864933188877,0.0746807119871279,0.0395667348413159,0.0182453416149068,0.155469781615033,0.0775927637814625,0.128205509314308,0.0515543209599976,0.0596772279577548,0.0604582173897054,0.111882462072474,0
P2774_P2774_111,0.0907503929841979,0.254311172562123,0.220009453285017,0.152899153835483,0.0850397255326833,0.0787158085277554,0.0531457004182057,0.0130465229570089,0.133826307770442,0.0855185917613514,0.105697582243361,0.06367750173615,0.123068707725169,0.127131421846844,0.121727161195727,0.021507854207474
P2774_P2774_112,0.116596343178622,0.310634865767946,0.282858043170002,0.15598557358857,0.0946054532322138,0.130197858004827,0.0422377565452751,0.0197753014249178,0.169982732351447,0.0894268986687573,0.117920134760206,0.0341032131842858,0.0599679601281595,0.0619476077816051,0.0341123313085371,0.0253293390175519
P2774_P2774_113,0.0759907338462811,0.315435726082114,0.320671183236175,0.123924954917464,0.0874548573492235,0.114641995172969,0.0453005280991483,0.0221006881013275,0.176812595226003,0.0954141752185258,0.132609988109394,0.0636513661447016,0.0872196511213955,0.0899640830135945,0.119782159849188,0
P2774_P2774_114,0.100794241747332,0.164477474363406,0.173357491728376,0.0995977250658899,0.0851932105453232,0.06778585076428,0.0621406839850626,0.0281215747168433,0.140416455053327,0.0592798886015516,0.0675435988902101,0.115612655600111,0.0621692179897947,0.0586930139622688,0.0706484335258386,0.00351422974997119
P2774_P2774_115,0.0856953751964921,0.225563621000883,0.170726327398771,0.125372797891524,0.117587576742506,0.0718837992759453,0.0346317042644769,0.0118628973328462,0.153015744032504,0.101424854803668,0.126674593737614,0.162727659669795,0.1687492583363,0.166928178285546,0.153355875400221,0.0409417367592273
