""	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD.L1
CTLA4	0.0880958673951666	0.024663727253329	-0.0176781826153059	-0.0483763149818251	-0.0787978242588925	-0.0336260937124753	-0.0850578215140099	0.101081941062123	0.0162593474928613	0.041487427076333	0.0299795486641385	-0.0569117424377252	-0.0490832124258345	-0.0476595066102197	-0.0318350110635219	0.092491113990509
CD274	0.241564998489267	0.21810191364964	0.205644181695162	0.156666510992526	0.0828045138517712	0.244777100315669	0.0102557191248924	0.0702287636285747	0.126369385385026	0.13974873402925	0.149409399855212	0.0804003992092822	0.159318933854323	0.159459235561798	0.18276865529721	0.315827913345155
LAG3	0.175610567872602	0.111096036539943	0.0320447227312827	0.0114487725516257	-0.0409398494811079	0.0966640026898804	0.0266460497566019	0.157964837519019	0.0998278154102453	0.127441215596034	0.0697218544643878	0.0315581489561039	0.0351286805371991	0.0353476926853668	0.0855201529846478	0.091903409758377
HAVCR2	0.118771377299007	0.0116328523591464	-0.023539940939397	-0.0589863566008557	-0.081179554841098	0.0526772679051601	-0.0275699167768403	0.174523926992629	-0.0278523639308326	0.0441271503819137	0.0353575523217702	-0.0642884940921101	-0.0573734548393775	-0.0546712730977767	-0.0377116953639481	0.0909462962800595
CD47	0.442025419577219	0.542310853160242	0.610857447826612	0.537243021503948	0.438688335473262	0.532050162138088	-0.00753401911671113	-0.0910717532127788	0.408326574185601	0.411677484362323	0.462329148854693	0.409120038107698	0.535867292640611	0.537487366965874	0.553288518823789	0.0756662177123026
LGALS9	0.250238511175522	0.376400167192762	0.36650111972236	0.3066482068196	0.239951539470497	0.313976766789903	-0.0927876733041011	-0.0122198178250498	0.306008646880661	0.216426139378749	0.342826012781977	0.130918860156332	0.302705739603946	0.308358821440651	0.345992518258145	0.2513892710769
CD276	0.463452501173626	0.512698024807855	0.455948780877007	0.516603084836511	0.346926294117842	0.442693800225755	0.101545719642551	-0.0239146809698871	0.558921850005576	0.464229352151769	0.48173543427587	0.341069884459488	0.522139928678178	0.524977777477759	0.596769663181796	-0.121073770568602
