""	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD.L1
CTLA4	0.0346885606904469	0.555044361217849	0.67228174654254	0.246791755690731	0.0589815720084533	0.420936041719817	0.041462744504472	0.0153168812736962	0.697229728349432	0.320663020750059	0.473077205327492	0.172935879799786	0.239946210242489	0.253871439588502	0.446114498021062	0.0265692637487658
CD274	4.43677197131188e-09	1.27613781783475e-07	6.56873262478195e-07	0.00016202747512719	0.0471810847181849	2.72293454905514e-09	0.80615074933155	0.0924835943278354	0.00239885733601557	0.000778669485461999	0.000324249583106599	0.0539972363195645	0.000124773751417825	0.000123047070634544	1.03226055193774e-05	8.75120451993713e-15
LAG3	2.28772936519069e-05	0.00766568125207926	0.443122952588674	0.784128046589337	0.327097117995145	0.0204325607885782	0.523686797434534	0.000142650578952041	0.0166402328847729	0.0022002803327328	0.0948667028173637	0.450081459150274	0.400469713309161	0.397537221091871	0.0403648649964944	0.0275499495899672
HAVCR2	0.00434531675948714	0.780744920354403	0.573218579688808	0.157774735226543	0.0517036006260622	0.207206693004528	0.509388484937542	2.57449680161336e-05	0.505058220672956	0.290811126307333	0.397405508637269	0.123603629356988	0.169471115096227	0.190501330990501	0.366712758729328	0.0292137150812099
CD47	6.68250701807172e-29	2.82725578137902e-45	4.20227640124719e-60	2.60629248293556e-44	1.91352743866093e-28	2.44139683735346e-43	0.856941502031986	0.0289908342305919	1.63304191816692e-24	6.28839232774815e-25	8.57814748566352e-32	1.30401029853912e-24	4.73234497830742e-44	2.34362069176419e-44	2.01618487147388e-47	0.0698220004440732
LGALS9	1.16842444015207e-09	8.58004183948124e-21	1.01463153748061e-19	5.51717531474415e-14	5.65507690144819e-09	1.27517222431868e-14	0.0260859243653147	0.769985230899354	6.25741225438308e-14	1.60002540169322e-07	2.66184952308266e-17	0.00165495608700982	1.19301171626484e-13	3.93379866363096e-14	1.29833132439858e-17	9.7512339349349e-10
CD276	5.85691839143535e-32	7.30990223075358e-40	7.29594214506042e-31	1.51472934174193e-40	1.04895802358099e-17	5.4052748295862e-29	0.014851437441465	0.567126968388925	1.48440816749811e-48	4.49472022929846e-32	9.5985526603216e-35	3.94979574181121e-17	1.56961736665443e-41	4.83177210576312e-42	9.23451563418759e-57	0.00364176126562115
