	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	1.0	0.02895272607874522	0.030561630782429586	0.012611407630395121	-0.028239342742549897	-0.009725300647077955	-0.026339942916431425	0.2055272084696668	0.03281556994009138	0.1567098182411259	0.08702471189593243	-0.029360515258995735	0.019754612904630035	0.019496769962376974	0.034062792924503475	0.007878498141170304
NefAC	0.02895272607874522	1.0	0.2991213135560359	0.11799514422371167	0.09395089827145141	0.0009877722112486987	0.07253844878152949	-0.11170460158183794	0.11540096340631764	0.04721190881154021	0.06129823651151839	0.018125681085627808	0.038341435938922815	0.032685716259597104	0.062163567248996535	-0.07108259859783338
NefOPC	0.030561630782429586	0.2991213135560359	1.0	0.13137214351760507	0.10460945049647055	0.014285725107659271	0.008086483127316848	-0.027183185521163226	0.025851355391504044	0.016909258077689424	0.013402733747985156	-0.00019145484418182527	0.025533638251868288	0.02508269153040691	0.0269091061016551	-0.030026595448799098
NefNPC	0.012611407630395121	0.11799514422371167	0.13137214351760507	1.0	0.25149692696929454	0.01950992112147087	0.024605747153457605	-0.12493200226719374	0.11707224862496396	0.028646235774963693	0.04794016839810878	0.05280467164304898	0.06429179587213445	0.06224294768159038	0.054612664461359574	-0.10032516594409979
VerPN	-0.028239342742549897	0.09395089827145141	0.10460945049647055	0.25149692696929454	1.0	-0.0013900797386594784	0.0296832362293013	-0.1422445799354335	0.057893061166076495	0.0060946182340799165	0.034540168464262944	0.11778199182637843	0.13305078285364788	0.1332337308551621	0.09449256954380197	-0.0906404203665852
VerNL	-0.009725300647077955	0.0009877722112486987	0.014285725107659271	0.01950992112147087	-0.0013900797386594784	1.0	-0.004391934571152932	-0.03653043110353137	0.03660777963145087	-0.021017596338772634	0.03531931265080284	0.0038620993719962137	0.030827027222008762	0.034897423026228294	0.0017757985592194421	-0.0018275431563601634
VerCL	-0.026339942916431425	0.07253844878152949	0.008086483127316848	0.024605747153457605	0.0296832362293013	-0.004391934571152932	1.0	-0.06787423220599191	0.01508807238325417	0.05405230955929715	-0.018800941618990034	0.008041887808101309	-0.004937732999835586	-0.00371901352242364	0.011205881550915276	-0.05735258517984277
VerMES	0.2055272084696668	-0.11170460158183794	-0.027183185521163226	-0.12493200226719374	-0.1422445799354335	-0.03653043110353137	-0.06787423220599191	1.0	-0.11019840934245208	0.0073072185825307475	-0.0060136294022186745	-0.0638147406526283	-0.06359228727235854	-0.06543428968429112	-0.052602121549777836	0.14208876219783614
OXPHOS	0.03281556994009138	0.11540096340631764	0.025851355391504044	0.11707224862496396	0.057893061166076495	0.03660777963145087	0.01508807238325417	-0.11019840934245208	1.0	0.06838308567033836	0.23016090912174286	0.04559403525367639	0.05427111565396432	0.057897106910050004	0.06542515500678182	-0.0768590651290604
GLYC	0.1567098182411259	0.04721190881154021	0.016909258077689424	0.028646235774963693	0.0060946182340799165	-0.021017596338772634	0.05405230955929715	0.0073072185825307475	0.06838308567033836	1.0	0.13371031666778807	0.041406281510525556	0.0033711712817006494	0.004611473806407742	0.023888333479394612	-0.02956166814345439
FAO	0.08702471189593243	0.06129823651151839	0.013402733747985156	0.04794016839810878	0.034540168464262944	0.03531931265080284	-0.018800941618990034	-0.0060136294022186745	0.23016090912174286	0.13371031666778807	1.0	0.03353476427015884	0.04880390900878827	0.04948811778799006	0.034103240640985175	-0.018079342328159484
G2M	-0.029360515258995735	0.018125681085627808	-0.00019145484418182527	0.05280467164304898	0.11778199182637843	0.0038620993719962137	0.008041887808101309	-0.0638147406526283	0.04559403525367639	0.041406281510525556	0.03353476427015884	1.0	0.26234444620105873	0.26109022750141186	0.1392622655354528	-0.05009512749496041
KEGG_CC	0.019754612904630035	0.038341435938922815	0.025533638251868288	0.06429179587213445	0.13305078285364788	0.030827027222008762	-0.004937732999835586	-0.06359228727235854	0.05427111565396432	0.0033711712817006494	0.04880390900878827	0.26234444620105873	1.0	0.9850937989073858	0.49169202655386224	-0.05452974919739489
WP_CC	0.019496769962376974	0.032685716259597104	0.02508269153040691	0.06224294768159038	0.1332337308551621	0.034897423026228294	-0.00371901352242364	-0.06543428968429112	0.057897106910050004	0.004611473806407742	0.04948811778799006	0.26109022750141186	0.9850937989073858	1.0	0.4988933551475699	-0.052575868461328064
BIOCARTA_CC	0.034062792924503475	0.062163567248996535	0.0269091061016551	0.054612664461359574	0.09449256954380197	0.0017757985592194421	0.011205881550915276	-0.052602121549777836	0.06542515500678182	0.023888333479394612	0.034103240640985175	0.1392622655354528	0.49169202655386224	0.4988933551475699	1.0	-0.03978559233401788
PD-L1	0.007878498141170304	-0.07108259859783338	-0.030026595448799098	-0.10032516594409979	-0.0906404203665852	-0.0018275431563601634	-0.05735258517984277	0.14208876219783614	-0.0768590651290604	-0.02956166814345439	-0.018079342328159484	-0.05009512749496041	-0.05452974919739489	-0.052575868461328064	-0.03978559233401788	1.0
