	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	0.0	0.046007769568994925	0.035182412610900486	0.3848541958236842	0.051638136416193754	0.5027879710115184	0.06949434500594377	1.780716930607633e-46	0.023717743118722903	1.6954576822442587e-27	1.88306455245641e-09	0.04302806292446102	0.17342925492069666	0.17911136387102508	0.018890775854934212	0.5872306551208782
NefAC	0.046007769568994925	0.0	8.859914449816998e-99	3.388506264678634e-16	8.711704340269119e-11	0.9457381895798068	5.59649467520681e-07	1.1555115663846816e-14	1.4868090620325926e-15	0.0011346632736262399	2.362463612457159e-05	0.21166501038298677	0.008222909318239253	0.024277028869826116	1.8081949320740455e-05	9.393104193773419e-07
NefOPC	0.035182412610900486	8.859914449816998e-99	0.0	9.791335215492222e-20	4.91428928221961e-13	0.3249352188020247	0.5774011629723226	0.061023542267915974	0.07482909101422487	0.24395149567032692	0.3557373036412663	0.98947489791349	0.07847424730749122	0.08389465108844313	0.06367769189236416	0.0385121122144377
NefNPC	0.3848541958236842	3.388506264678634e-16	9.791335215492222e-20	0.0	1.9755057551047175e-69	0.17881824134946397	0.08995323078574421	5.52595765754625e-18	5.756067706764169e-16	0.04836002350428238	0.000949497035702712	0.00027169390462500554	9.231705642784717e-06	1.7640794324292814e-05	0.00016605793033583016	4.205284389664093e-12
VerPN	0.051638136416193754	8.711704340269119e-11	4.91428928221961e-13	1.9755057551047175e-69	0.0	0.9236957262029494	0.04078705899943519	6.781159692786033e-23	6.543489460122734e-05	0.6745322641324032	0.017284441304150393	3.8310408293118137e-16	3.308825350642744e-20	2.93735816337087e-20	6.784689351568426e-11	3.8944431936372033e-10
VerNL	0.5027879710115184	0.9457381895798068	0.3249352188020247	0.17881824134946397	0.9236957262029494	0.0	0.7621832857832189	0.011806892267546366	0.011629264915588557	0.14752852984352752	0.014919202928188083	0.7901562130552368	0.03362401702486435	0.016161915951656985	0.9026168026730774	0.8997939250966485
VerCL	0.06949434500594377	5.59649467520681e-07	0.5774011629723226	0.08995323078574421	0.04078705899943519	0.7621832857832189	0.0	2.8398236291604636e-06	0.29849830093941937	0.0001937397671411895	0.19513437520398053	0.579502229183915	0.7336891486217461	0.7977587716858647	0.4400356208472792	7.654448071202119e-05
VerMES	1.780716930607633e-46	1.1555115663846816e-14	0.061023542267915974	5.52595765754625e-18	6.781159692786033e-23	0.011806892267546366	2.8398236291604636e-06	0.0	2.614408194400833e-14	0.6146201883281042	0.6786137965586185	1.0752668297325597e-05	1.1541059708597787e-05	6.379725888440277e-06	0.00028683559675348526	7.557724634660667e-23
OXPHOS	0.023717743118722903	1.4868090620325926e-15	0.07482909101422487	5.756067706764169e-16	6.543489460122734e-05	0.011629264915588557	0.29849830093941937	2.614408194400833e-14	0.0	2.3904103259269222e-06	3.829298870806802e-58	0.0016713472854989312	0.00018245109639398476	6.535779963050399e-05	6.39875543619155e-06	1.1354249570805144e-07
GLYC	1.6954576822442587e-27	0.0011346632736262399	0.24395149567032692	0.04836002350428238	0.6745322641324032	0.14752852984352752	0.0001937397671411895	0.6146201883281042	2.3904103259269222e-06	0.0	2.1522574214115674e-20	0.0043144824053980855	0.8163194142135135	0.7506806949258998	0.09972437009961885	0.04161934987995635
FAO	1.88306455245641e-09	2.362463612457159e-05	0.3557373036412663	0.000949497035702712	0.017284441304150393	0.014919202928188083	0.19513437520398053	0.6786137965586185	3.829298870806802e-58	2.1522574214115674e-20	0.0	0.02081817435439154	0.0007662775868858345	0.0006450561799638925	0.01874978367841859	0.2128354240909379
G2M	0.04302806292446102	0.21166501038298677	0.98947489791349	0.00027169390462500554	3.8310408293118137e-16	0.7901562130552368	0.579502229183915	1.0752668297325597e-05	0.0016713472854989312	0.0043144824053980855	0.02081817435439154	0.0	1.331433316420651e-75	7.128907046300584e-75	5.2892930239825e-22	0.0005526893247860913
KEGG_CC	0.17342925492069666	0.008222909318239253	0.07847424730749122	9.231705642784717e-06	3.308825350642744e-20	0.03362401702486435	0.7336891486217461	1.1541059708597787e-05	0.00018245109639398476	0.8163194142135135	0.0007662775868858345	1.331433316420651e-75	0.0	0.0	1.0748338203392893e-287	0.00016990516861759784
WP_CC	0.17911136387102508	0.024277028869826116	0.08389465108844313	1.7640794324292814e-05	2.93735816337087e-20	0.016161915951656985	0.7977587716858647	6.379725888440277e-06	6.535779963050399e-05	0.7506806949258998	0.0006450561799638925	7.128907046300584e-75	0.0	0.0	1.9024169456368177e-297	0.0002888550249618116
BIOCARTA_CC	0.018890775854934212	1.8081949320740455e-05	0.06367769189236416	0.00016605793033583016	6.784689351568426e-11	0.9026168026730774	0.4400356208472792	0.00028683559675348526	6.39875543619155e-06	0.09972437009961885	0.01874978367841859	5.2892930239825e-22	1.0748338203392893e-287	1.9024169456368177e-297	0.0	0.00609926127266168
PD-L1	0.5872306551208782	9.393104193773419e-07	0.0385121122144377	4.205284389664093e-12	3.8944431936372033e-10	0.8997939250966485	7.654448071202119e-05	7.557724634660667e-23	1.1354249570805144e-07	0.04161934987995635	0.2128354240909379	0.0005526893247860913	0.00016990516861759784	0.0002888550249618116	0.00609926127266168	0.0
