Name,NefAC,NefMES,NefNPC,NefOPC,VerCL,VerMES,VerNL,VerPN
BT145.shHDAC1.Rep1,1.80847577680532,1.4159118703654843,1.3927569204453387,1.5237272105924926,1.474295586845365,0.8120997956841315,1.0721131199043399,1.352247769422637
BT145.shHDAC1.Rep2,1.782918441184259,1.4526234911720002,1.376122196054134,1.4592356732624145,1.4888274525612326,0.8584216652188913,1.0656428745225854,1.316461328543949
BT145.shHDAC1.Rep3,1.8120997956841314,1.428902545653637,1.4239553294641094,1.4867596536939252,1.5120262940381675,0.8605594108957071,1.0907639721939075,1.394665789410115
BT145.shNT.Rep1,1.792748515793255,1.4483329752763134,1.4688028907737207,1.5000936526433353,1.48726218246919,0.8506878349175448,1.1017614468808052,1.4149077520313167
BT145.shNT.Rep2,1.7894400113225524,1.4149869382716318,1.4790206056107702,1.5021713522990174,1.5082891565833754,0.8436323288550368,1.0728561639805447,1.422184565869313
BT145.shNT.Rep3,1.7833348929700377,1.4238974184784927,1.4508349290793972,1.4778526841842035,1.4798714460967042,0.8260958238084108,1.0744036673588622,1.41084923199804
BT187.shHDAC1.Rep1,1.5946062550375995,1.6948617677265387,1.1928559176116056,1.1243940109519734,1.4505402909864897,1.1168287388145228,1.0386564830253842,1.1213531870451388
BT187.shHDAC1.Rep2,1.5775385075358965,1.6902058325220237,1.167562355583626,1.1368170132128037,1.4679017399196546,1.1126568373155898,1.0226740115782589,1.1122836822311455
BT187.shHDAC1.Rep3,1.5776842857117233,1.6725502398452456,1.1976843650571487,1.1053087164041902,1.4494105556067176,1.0892833075158435,1.0392883709149607,1.0989531870420348
BT187.shNT.Rep1,1.7448913900095924,1.75533070677459,1.2795758551581624,1.2747903576639081,1.526579517277227,1.1614292808908782,1.0761602099586818,1.1847840981173454
BT187.shNT.Rep2,1.738638675576422,1.7328756502967673,1.2474421515580603,1.2564456084413598,1.5042139871186746,1.1279336536521682,1.0410625308941983,1.1635862181981187
BT187.shNT.Rep3,1.7478688032499834,1.7412094694114786,1.2467154387146437,1.2166966339989873,1.5036401159109736,1.1498335642139803,1.0427954067166294,1.1634706242827622
CC24.shHDAC1.Rep1,1.1238361633041,1.6077844186660906,1.2344383811156292,1.1257028076368207,1.3378178081273902,1.1476669450534909,1.0892819054649592,1.1401446727356093
CC24.shHDAC1.Rep2,1.173547275961592,1.6299716789121352,1.2211321316144519,1.1236931671368953,1.3268287495351263,1.158470783665696,1.106737750963414,1.107543098250067
CC24.shHDAC1.Rep3,1.161785586928431,1.6637869098441174,1.1653168098639124,1.1267813246409917,1.3374615769735696,1.2014324985980203,1.0957504491733485,1.1146231610328017
CC24.shNT.Rep1,1.2082744862903032,1.576353718501871,1.3003928241231033,1.2013214565176378,1.379247409795654,1.1388865618358313,1.1145642053669307,1.1981336186294498
CC24.shNT.Rep2,1.152879091798137,1.579115229951381,1.281012457025271,1.1556478780722417,1.3256608152929792,1.1088581660643928,1.097133831049245,1.1546795680008788
CC24.shNT.Rep3,1.1797856427578197,1.5885459845498293,1.2427919602636923,1.1585351504108294,1.348329174179662,1.1584252501613346,1.0970366174822712,1.1557635754804694
GB3.shHDAC1.Rep1,1.433674050610837,1.5263815327135728,1.4431910769010818,1.2737118312169764,1.26761819274488,0.9202503466523615,1.055102664122489,1.3023559760638035
GB3.shHDAC1.Rep2,1.4810248788283717,1.5222722688806976,1.4871636974015108,1.3705257368773456,1.3390603696070993,0.9412716006892919,1.096306576287409,1.3578437147501858
GB3.shHDAC1.Rep3,1.4592045069789676,1.506961298144708,1.4956777493255569,1.3549310500520735,1.3146708542900771,0.9220010953119067,1.084713105113929,1.3505615939799507
GB3.shNT.Rep1,1.6202973997486037,1.518188923002671,1.605874977455095,1.5344041406931506,1.3929822401583365,0.9285542370747466,1.112348827911113,1.4583188183422175
GB3.shNT.Rep2,1.623856944485866,1.5252459821068136,1.5843307139628149,1.5317116777550628,1.410552331247424,0.9356210728720894,1.1114428487612853,1.4595517412209078
GB3.shNT.Rep3,1.6254544196685483,1.518059359404753,1.6137599556581306,1.5595351405949942,1.383520738153261,0.9275788459392313,1.1271445717727115,1.477593097629622
NHA.shHDAC1.Rep1,0.9381037863714027,1.71350779240631,1.0311746920132958,0.8413731231635716,1.3090396346269733,1.308234983664177,1.0999942146996466,0.9801471073658986
NHA.shHDAC1.Rep2,0.9710552949972916,1.7355356623793876,0.9703391279739911,0.8490572376064935,1.3012593779783235,1.3342725112874059,1.060018476324842,0.9377354435589571
NHA.shHDAC1.Rep3,0.9427202194085419,1.6862341261148452,1.0526825689844252,0.8953886499896888,1.327221558580561,1.3227118013681398,1.1013418040238128,0.9873325156683159
NHA.shNT.Rep1,1.069984445253651,1.707648082747366,0.9842956680560139,0.9113457137169297,1.3122159255360817,1.3381740878802546,1.0778406815961035,0.9692170056347321
NHA.shNT.Rep2,1.0616886352374044,1.7067437969614576,0.9913021217109297,0.8665932545186816,1.3191397727409182,1.345520077294183,1.0764926559368828,0.9718721518381748
NHA.shNT.Rep3,1.0678137008620596,1.7380306144800495,0.9445733495378946,0.8504430467058659,1.3112796928655415,1.334935828846969,1.0553669256277642,0.9594945048886344
