	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.005199654021729702	2.0391423712056265e-27	7.280615231999361e-11	1.0470222799030694e-32	0.6910990337425102	0.00025298755837212055	0.993113687632378	0.015205626936202952	0.008642375035801312	0.36765178832016177	0.15564178727639116	0.009207079044862542	4.87908577852719e-12	0.6090704653752326	2.1718485299797755e-33
FAO	0.005199654021729702	0.0	2.0198753363812654e-05	0.5984844055959049	4.595639332445307e-05	0.009917302063405712	0.2360843495906296	0.023571604323248174	0.6640080112969085	4.61291473023651e-13	0.16526698354758312	0.3922933422378426	0.20681140853494312	4.747230746022229e-08	0.006683211132081804	5.9329643452301295e-05
G2M	2.0391423712056265e-27	2.0198753363812654e-05	0.0	7.959663118292348e-08	9.329105920516826e-68	0.38427084184894944	0.01559081765178751	0.5066092802804337	0.28794056722735534	2.4355877333557545e-05	0.9510458476533319	0.30613932484704404	0.17088713632430844	1.3886598324342834e-18	0.5544654005846834	3.2637450310350254e-65
GLYC	7.280615231999361e-11	0.5984844055959049	7.959663118292348e-08	0.0	4.9870803837331055e-09	0.13831627497772386	1.2815630392889696e-22	1.2761666330821401e-09	9.213641159579413e-08	0.026088648197179234	1.5352742202309067e-08	0.0009379554105728387	3.1415509407584064e-18	9.664832559039137e-11	2.484695727773356e-10	2.713377056894505e-09
KEGG_CC	1.0470222799030694e-32	4.595639332445307e-05	9.329105920516826e-68	4.9870803837331055e-09	0.0	0.3384855838166694	0.004739179975338618	0.8892597844195713	0.11738209550849575	2.7061118755659163e-05	0.7294612452640735	0.21819352538083536	0.06457040518913153	2.169840404548388e-19	0.9585699972099493	6.164925014325924e-124
NefAC	0.6910990337425102	0.009917302063405712	0.38427084184894944	0.13831627497772386	0.3384855838166694	0.0	0.002172448644608437	0.03095728320715615	0.43214984858858174	0.9881766125212039	0.0005830328828225685	5.88048710973698e-18	0.026387039782321275	0.6256210181483179	0.00030000244699746525	0.35029380674206156
NefMES	0.00025298755837212055	0.2360843495906296	0.01559081765178751	1.2815630392889696e-22	0.004739179975338618	0.002172448644608437	0.0	2.2851510739018276e-17	4.9973910209596605e-11	0.01092599626642244	4.5870143281292155e-20	1.0984870739143452e-05	6.657777815768541e-40	1.6241308664412364e-05	1.1317405191194624e-21	0.0033208210286563384
NefNPC	0.993113687632378	0.023571604323248174	0.5066092802804337	1.2761666330821401e-09	0.8892597844195713	0.03095728320715615	2.2851510739018276e-17	0.0	1.7236015295639664e-10	0.12603308542933242	3.3593468992114994e-12	0.00013780089409625376	6.784022997786288e-20	0.00873063135907453	2.1155167863612883e-32	0.9428779412031509
NefOPC	0.015205626936202952	0.6640080112969085	0.28794056722735534	9.213641159579413e-08	0.11738209550849575	0.43214984858858174	4.9973910209596605e-11	1.7236015295639664e-10	0.0	0.393291768194283	7.820155737494601e-06	0.004193310143298562	1.6010462963115533e-09	0.0012981236221055676	3.030299363888155e-19	0.10445231093898383
OXPHOS	0.008642375035801312	4.61291473023651e-13	2.4355877333557545e-05	0.026088648197179234	2.7061118755659163e-05	0.9881766125212039	0.01092599626642244	0.12603308542933242	0.393291768194283	0.0	0.010249182628047334	0.04592415841746349	0.016378895103858326	4.040422608919119e-12	0.2632407971275415	3.163638549594682e-05
PD-L1	0.36765178832016177	0.16526698354758312	0.9510458476533319	1.5352742202309067e-08	0.7294612452640735	0.0005830328828225685	4.5870143281292155e-20	3.3593468992114994e-12	7.820155737494601e-06	0.010249182628047334	0.0	5.535012611652296e-05	4.3849448022530906e-31	0.012744948800310374	8.79675910740265e-15	0.6401400631461414
VerCL	0.15564178727639116	0.3922933422378426	0.30613932484704404	0.0009379554105728387	0.21819352538083536	5.88048710973698e-18	1.0984870739143452e-05	0.00013780089409625376	0.004193310143298562	0.04592415841746349	5.535012611652296e-05	0.0	0.000403713602688674	0.012868845548690892	1.2405457810318101e-07	0.22581236422878767
VerMES	0.009207079044862542	0.20681140853494312	0.17088713632430844	3.1415509407584064e-18	0.06457040518913153	0.026387039782321275	6.657777815768541e-40	6.784022997786288e-20	1.6010462963115533e-09	0.016378895103858326	4.3849448022530906e-31	0.000403713602688674	0.0	0.00011603764966345353	1.0569110991248502e-21	0.04756298786756759
VerNL	4.87908577852719e-12	4.747230746022229e-08	1.3886598324342834e-18	9.664832559039137e-11	2.169840404548388e-19	0.6256210181483179	1.6241308664412364e-05	0.00873063135907453	0.0012981236221055676	4.040422608919119e-12	0.012744948800310374	0.012868845548690892	0.00011603764966345353	0.0	0.018996250996342362	4.758116949778643e-19
VerPN	0.6090704653752326	0.006683211132081804	0.5544654005846834	2.484695727773356e-10	0.9585699972099493	0.00030000244699746525	1.1317405191194624e-21	2.1155167863612883e-32	3.030299363888155e-19	0.2632407971275415	8.79675910740265e-15	1.2405457810318101e-07	1.0569110991248502e-21	0.018996250996342362	0.0	0.9849287678010752
WP_CC	2.1718485299797755e-33	5.9329643452301295e-05	3.2637450310350254e-65	2.713377056894505e-09	6.164925014325924e-124	0.35029380674206156	0.0033208210286563384	0.9428779412031509	0.10445231093898383	3.163638549594682e-05	0.6401400631461414	0.22581236422878767	0.04756298786756759	4.758116949778643e-19	0.9849287678010752	0.0
