G1	G2	Consistency
NefNPC	NefMES	0.11397575742601887
NefNPC	VerPN	0.00781032922175616
NefNPC	VerMES	0.13749419748661126
NefMES	VerPN	0.097007418436898
NefMES	VerMES	0.03569502784937095
VerPN	VerMES	0.11540329375991439
