G1	G2	Consistency
VerMES	VerCL	0.07985825802849908
VerMES	VerNL	0.049020104975574796
VerMES	VerPN	0.11540329375991439
VerCL	VerNL	0.05084560750857482
VerCL	VerPN	0.06641099011061172
VerNL	VerPN	0.02739606225476167
