G1	G2	Consistency
NefMES	NefAC	0.02283402031109587
NefMES	NefOPC	0.04758806249046656
NefMES	NefNPC	0.03323020062375743
NefAC	NefOPC	0.03035549638417942
NefAC	NefNPC	0.04560484861613537
NefOPC	NefNPC	0.060606859755315115
