G1	G2	Consistency
NefNPC	NefMES	0.03323020062375742
NefNPC	VerPN	0.0057222148504799605
NefNPC	VerMES	0.040081260509403534
NefMES	VerPN	0.027833828353860026
NefMES	VerMES	0.008155825092629954
VerPN	VerMES	0.035585206512137965
