	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	0.0	1.1561658945302677e-05	3.098926850373545e-19	0.9887970221837193	4.3715385985403976e-10	2.5840320161420755e-05	0.0003154709183904352	8.774677181346292e-50	2.2696118656027032e-07	4.39262908484342e-09	0.7284876021104201	4.073589839852097e-05	6.220889978152028e-07	7.518568381873208e-07	6.372529302952722e-11	0.5690906710207716
NefAC	1.1561658945302677e-05	0.0	3.726809703415196e-30	0.7423537932288866	7.825904591578468e-13	0.3046281738193458	0.01185743501589813	2.766108963305591e-07	0.0006737127473860813	0.001095886068726877	0.00011460625044884186	0.2064146886075978	0.8371455287944799	0.915345263049912	0.005005924309020912	0.7432430160928765
NefOPC	3.098926850373545e-19	3.726809703415196e-30	0.0	0.7266184019940876	2.552038482064838e-16	0.0034030944309956738	0.9920824720860126	1.638402232028328e-18	9.816572363973862e-05	1.4123704701338507e-05	0.004686285922204756	0.10360799945477611	0.00822722765882781	0.007736003347467136	1.784694932048104e-09	0.8019321118035534
NefNPC	0.9887970221837193	0.7423537932288866	0.7266184019940876	0.0	6.639744756424407e-08	0.1693450287172021	0.007826698576869798	0.7558245439500336	0.04333794818562906	0.16061964349502553	0.3303432888488428	0.10937886309985705	0.5421379811743811	0.43856797784954227	0.19990167198022474	0.20388651261102295
VerPN	4.3715385985403976e-10	7.825904591578468e-13	2.552038482064838e-16	6.639744756424407e-08	0.0	0.05653427287369235	0.7475508902617043	1.829061124149583e-12	0.0017610726798692631	0.0014091793721756583	0.2204281145752578	0.022976561010934735	0.03236390028173444	0.042969428191943417	0.000504504672613882	0.8836349651367449
VerNL	2.5840320161420755e-05	0.3046281738193458	0.0034030944309956738	0.1693450287172021	0.05653427287369235	0.0	0.15406279783775378	0.00017809691491467447	0.4472140028702918	0.8299792950218161	0.6970574175942602	4.111871095207104e-07	5.947232991200751e-08	1.1947287843390616e-07	1.825378050146875e-07	0.5970575243936511
VerCL	0.0003154709183904352	0.01185743501589813	0.9920824720860126	0.007826698576869798	0.7475508902617043	0.15406279783775378	0.0	0.00032872223340566127	0.0006027585592763368	0.2805401207505339	0.4140545036751542	0.0024185526310530427	6.680571183057083e-05	5.309977639388009e-05	0.0022221342867787385	0.1919388599365371
VerMES	8.774677181346292e-50	2.766108963305591e-07	1.638402232028328e-18	0.7558245439500336	1.829061124149583e-12	0.00017809691491467447	0.00032872223340566127	0.0	7.569847337802578e-09	1.2008921474734725e-07	0.6256450950125725	1.4576615165562217e-05	1.636259994975881e-07	1.5963935244562832e-07	2.00639156353887e-12	0.5232587962470495
OXPHOS	2.2696118656027032e-07	0.0006737127473860813	9.816572363973862e-05	0.04333794818562906	0.0017610726798692631	0.4472140028702918	0.0006027585592763368	7.569847337802578e-09	0.0	2.86283859360158e-06	0.002512889047178415	0.6432556431930472	0.12520854283515287	0.13532354683227515	0.0033365041284447033	0.5406401802468024
GLYC	4.39262908484342e-09	0.001095886068726877	1.4123704701338507e-05	0.16061964349502553	0.0014091793721756583	0.8299792950218161	0.2805401207505339	1.2008921474734725e-07	2.86283859360158e-06	0.0	0.03672953250956146	0.08820394183264164	0.26151552345382584	0.23392662916107496	0.9274183166723727	0.2962843513625788
FAO	0.7284876021104201	0.00011460625044884186	0.004686285922204756	0.3303432888488428	0.2204281145752578	0.6970574175942602	0.4140545036751542	0.6256450950125725	0.002512889047178415	0.03672953250956146	0.0	0.9963264028132413	0.5468371874312543	0.5842548698358179	0.3686959022902391	0.46438537521543166
G2M	4.073589839852097e-05	0.2064146886075978	0.10360799945477611	0.10937886309985705	0.022976561010934735	4.111871095207104e-07	0.0024185526310530427	1.4576615165562217e-05	0.6432556431930472	0.08820394183264164	0.9963264028132413	0.0	1.584284997461703e-26	2.576941413574137e-25	1.809034742204702e-13	0.1727245878430946
KEGG_CC	6.220889978152028e-07	0.8371455287944799	0.00822722765882781	0.5421379811743811	0.03236390028173444	5.947232991200751e-08	6.680571183057083e-05	1.636259994975881e-07	0.12520854283515287	0.26151552345382584	0.5468371874312543	1.584284997461703e-26	0.0	7.826502284108112e-143	1.2456444671401892e-24	0.7857618332584457
WP_CC	7.518568381873208e-07	0.915345263049912	0.007736003347467136	0.43856797784954227	0.042969428191943417	1.1947287843390616e-07	5.309977639388009e-05	1.5963935244562832e-07	0.13532354683227515	0.23392662916107496	0.5842548698358179	2.576941413574137e-25	7.826502284108112e-143	0.0	9.533110315394242e-25	0.8259300870683868
BIOCARTA_CC	6.372529302952722e-11	0.005005924309020912	1.784694932048104e-09	0.19990167198022474	0.000504504672613882	1.825378050146875e-07	0.0022221342867787385	2.00639156353887e-12	0.0033365041284447033	0.9274183166723727	0.3686959022902391	1.809034742204702e-13	1.2456444671401892e-24	9.533110315394242e-25	0.0	0.4715491104383531
PD-L1	0.5690906710207716	0.7432430160928765	0.8019321118035534	0.20388651261102295	0.8836349651367449	0.5970575243936511	0.1919388599365371	0.5232587962470495	0.5406401802468024	0.2962843513625788	0.46438537521543166	0.1727245878430946	0.7857618332584457	0.8259300870683868	0.4715491104383531	0.0
