""	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD.L1	VerCL	VerMES	VerNL	VerPN	WP_CC
CTLA4	0.32359874611997	0.972478367992056	0.82654492577529	0.374949993839682	0.81312196311706	0.903881386355411	0.222566525778628	0.0369340563053718	0.151776809056823	0.754736508378718	0.000120453408114354	0.166586121308161	0.00245366956612753	0.205577501126449	0.0175215796096795	0.837318830315024
CD274	0.605456109135117	0.907982681558725	0.207489996853657	0.0148099634342249	0.29925970235352	0.0140391569730739	1.14997544579692e-05	0.000125145813836726	0.136534150861644	0.663435444265756	0.000120453408114354	0.00384897577233224	0.000721431750917582	0.0434389837311924	0.000181921198299	0.31338060338582
LAG3	0.0145750485435581	0.0556167667295791	0.00498842172138237	0.0227023014024526	0.00668390512179702	0.146729318529142	0.203046767528999	0.841366759940665	0.104012283665602	0.000792609578404169	0.435989939860155	0.615169647206077	0.162252071389121	6.53276745993498e-05	0.81312196311706	0.00462805847051072
HAVCR2	0.399900234904156	0.993118356799051	0.570815074592543	0.0744579312626624	0.745562325853977	0.593408430524385	0.0132308171976184	0.0622709307074342	0.196200271051402	0.623722804486553	8.38127507945981e-07	0.910718201068536	4.00661659910774e-05	0.51781805350317	0.107915557492438	0.786438015434662
CD47	0.753423831065512	0.287145734495148	0.301721382147256	0.096168051971056	0.494469287192019	0.618829195611255	0.399900234904156	0.146729318529142	0.0656933647074412	0.140836984393664	0.542855116949846	0.328785439662532	0.146231459851741	0.0444119110732169	0.0744579312626624	0.484631728607711
LGALS9	0.726021677325463	0.831928067826355	0.26691493972352	0.28003282087351	0.330525824159345	0.910718201068536	0.10021799844485	0.0809003075596589	0.223912348323919	0.914823386737088	2.33265116660695e-06	0.907982681558725	0.000234384661247794	0.957352922700173	0.122025326069726	0.357318657316101
CD276	0.0245700479373208	0.0809003075596589	0.000650764409889775	1.62917577668503e-06	0.000688013407618059	0.850827511531201	0.00185959659235157	0.0107352765017583	0.00198092783991231	0.0118621385817047	0.106341056763639	0.119439368372254	0.00212383645148992	5.47507264634564e-07	0.0063326806663707	0.000727139066345603
