G1	G2	Consistency
NefNPC	NefMES	0.07706360479146573
NefNPC	VerPN	0.011119327605172084
NefNPC	VerMES	0.04476262187734272
NefMES	VerPN	0.08092855930609294
NefMES	VerMES	0.00836977470960372
VerPN	VerMES	0.04690714656938078
