G1	G2	Consistency
NefNPC	NefMES	0.1367812457080539
NefNPC	VerPN	0.010687980347704504
NefNPC	VerMES	0.12359357130724313
NefMES	VerPN	0.08566268216412021
NefMES	VerMES	0.0034105019602006723
VerPN	VerMES	0.0729546695806964
