G1	G2	Consistency
NefMES	NefAC	0.02713080709845078
NefMES	NefOPC	0.031011885973123543
NefMES	NefNPC	0.02952419632317127
NefAC	NefOPC	0.016641701178280614
NefAC	NefNPC	0.023711267941307356
NefOPC	NefNPC	0.010113639418048513
