G1	G2	Consistency
VerMES	VerCL	0.015996913844871286
VerMES	VerNL	0.01747627747690244
VerMES	VerPN	0.04399623582721036
VerCL	VerNL	0.0072614256252786225
VerCL	VerPN	0.01869317424133153
VerNL	VerPN	0.012289438998118296
