G1	G2	Consistency
VerMES	VerCL	0.025321519575547437
VerMES	VerNL	0.008105208228272195
VerMES	VerPN	0.028475066302869386
VerCL	VerNL	0.014662187269244644
VerCL	VerPN	0.009197750173972646
VerNL	VerPN	0.012682029516707157
