G1	G2	Consistency
NefMES	NefAC	0.0887803375961303
NefMES	NefOPC	0.11886407662087403
NefMES	NefNPC	0.11397575742601886
NefAC	NefOPC	0.06995564699694556
NefAC	NefNPC	0.10587870104555303
NefOPC	NefNPC	0.038198134416003726
