	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	1.0	-0.3559416416081969	-0.5870870414806265	-0.27505454619440317	-0.4770727657463374	-0.15626281392735372	0.15138353126993287	0.7902540764203537	-0.1141653757758001	0.07994411201895331	-0.3049625643582883	-0.2284612152566241	-0.026582227217041784	-0.03407951887738055	-0.0511797670340011	-0.06228781376275551
NefAC	-0.3559416416081969	1.0	0.727181605564499	0.2941292605548499	0.46657352003158886	0.1622160687277479	0.21676841924085494	-0.31152329413831453	0.007573226417195679	0.10936629914244347	-0.0538121586124067	0.2784159077483672	0.23916411019651915	0.23291721086575748	0.1878717620342086	0.17615673922591218
NefOPC	-0.5870870414806265	0.727181605564499	1.0	0.43211720217827243	0.6706760218287114	0.20910301257234912	0.023691644139355466	-0.608517811680429	0.020502384351365307	0.06615942249086251	0.21104693250717171	0.27060985426009526	0.14960159564235742	0.15596999058409014	0.14519664471505636	0.08817284051350628
NefNPC	-0.27505454619440317	0.2941292605548499	0.43211720217827243	1.0	0.44060160272713356	0.27725017717930545	0.11860948977315983	-0.29654753467652123	-0.15134226659233402	-0.04795002505895732	0.08385137187405083	0.29614255340690493	0.10673335392135304	0.10541715813215025	0.10195403462589855	-0.1583324277951789
VerPN	-0.4770727657463374	0.46657352003158886	0.6706760218287114	0.44060160272713356	1.0	0.2082930459328397	-0.03959744454231591	-0.6172047038891674	-0.08711235306624548	0.12439125636586379	0.2902009223532292	0.4522347485870875	0.31571646974253054	0.3274104222984945	0.2782539144204654	-0.17332261220940665
VerNL	-0.15626281392735372	0.1622160687277479	0.20910301257234912	0.27725017717930545	0.2082930459328397	1.0	-0.053285680296725584	-0.2271539941277716	-0.14958058915140104	0.09481671973757079	0.1093854409233573	0.4210792750835274	0.4409559631319189	0.44353773179535516	0.3160068846815835	0.008880219697342968
VerCL	0.15138353126993287	0.21676841924085494	0.023691644139355466	0.11860948977315983	-0.03959744454231591	-0.053285680296725584	1.0	0.08755739373096767	-0.23674432261134568	-0.013344267938320728	-0.33720936119375683	-0.038443041627715564	0.05765979204001256	0.0639269406392694	0.04374832311650223	0.1247645693266114
VerMES	0.7902540764203537	-0.31152329413831453	-0.608517811680429	-0.29654753467652123	-0.6172047038891674	-0.2271539941277716	0.08755739373096767	1.0	-0.0805613068822051	-0.03622575795205855	-0.3799129290270325	-0.2919307482028956	-0.19339978434886035	-0.20343324609578323	-0.12406601194694745	0.1108452955129335
OXPHOS	-0.1141653757758001	0.007573226417195679	0.020502384351365307	-0.15134226659233402	-0.08711235306624548	-0.14958058915140104	-0.23674432261134568	-0.0805613068822051	1.0	0.07111543095505675	0.4781435564683949	-0.06461508866686351	-0.2047504783889682	-0.2069070254837044	0.060352639226445216	0.18434421727359493
GLYC	0.07994411201895331	0.10936629914244347	0.06615942249086251	-0.04795002505895732	0.12439125636586379	0.09481671973757079	-0.013344267938320728	-0.03622575795205855	0.07111543095505675	1.0	-0.006489857699069181	0.4741342216028233	0.31254745922303556	0.2947179783130334	0.3372296103597446	-0.056241676127543654
FAO	-0.3049625643582883	-0.0538121586124067	0.21104693250717171	0.08385137187405083	0.2902009223532292	0.1093854409233573	-0.33720936119375683	-0.3799129290270325	0.4781435564683949	-0.006489857699069181	1.0	4.049812696162802e-05	-0.11998643306032583	-0.11071231503794304	-0.10019236610306774	0.10996357157135335
G2M	-0.2284612152566241	0.2784159077483672	0.27060985426009526	0.29614255340690493	0.4522347485870875	0.4210792750835274	-0.038443041627715564	-0.2919307482028956	-0.06461508866686351	0.4741342216028233	4.049812696162802e-05	1.0	0.6536734518330788	0.6471835941340096	0.7265768958185684	-0.20726810655287736
KEGG_CC	-0.026582227217041784	0.23916411019651915	0.14960159564235742	0.10673335392135304	0.31571646974253054	0.4409559631319189	0.05765979204001256	-0.19339978434886035	-0.2047504783889682	0.31254745922303556	-0.11998643306032583	0.6536734518330788	1.0	0.9971549777764278	0.5986868415933835	-0.19139804451467543
WP_CC	-0.03407951887738055	0.23291721086575748	0.15596999058409014	0.10541715813215025	0.3274104222984945	0.44353773179535516	0.0639269406392694	-0.20343324609578323	-0.2069070254837044	0.2947179783130334	-0.11071231503794304	0.6471835941340096	0.9971549777764278	1.0	0.5910630305990011	-0.18623363528459863
BIOCARTA_CC	-0.0511797670340011	0.1878717620342086	0.14519664471505636	0.10195403462589855	0.2782539144204654	0.3160068846815835	0.04374832311650223	-0.12406601194694745	0.060352639226445216	0.3372296103597446	-0.10019236610306774	0.7265768958185684	0.5986868415933835	0.5910630305990011	1.0	-0.10102037159246895
PD-L1	-0.06228781376275551	0.17615673922591218	0.08817284051350628	-0.1583324277951789	-0.17332261220940665	0.008880219697342968	0.1247645693266114	0.1108452955129335	0.18434421727359493	-0.056241676127543654	0.10996357157135335	-0.20726810655287736	-0.19139804451467543	-0.18623363528459863	-0.10102037159246895	1.0
