	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.993769474681569	0.0006110252869314404	0.4510805915443685	2.0407022986165473e-08	0.5437047469032825	0.007191432698309509	0.6835632575536814	0.8250098116930541	0.944925747378317	0.9353664510792123	0.1395058710338064	0.5289727194154519	0.10746842608562106	1.0289745020371683e-08
FAO	0.993769474681569	0.0	0.09227064017328934	0.7780710613084934	0.2001916654070628	0.2740322819752033	0.9310676333221407	0.10597526124016905	0.9832265416165227	1.509454313091398e-08	0.13670021407457988	0.6716630692105721	0.0183305742843313	0.2238242087841931	0.18260089451377864
G2M	0.0006110252869314404	0.09227064017328934	0.0	0.6407547572750083	9.694470952029981e-22	0.00014038957908599176	1.4534424832906354e-05	0.025277093849091624	0.007263954962606967	0.5393043604608688	0.02092843613097635	0.005245420021378706	0.027927762147923186	0.3290699230880566	3.731638442163355e-20
GLYC	0.4510805915443685	0.7780710613084934	0.6407547572750083	0.0	0.3782925808975619	0.8574402134187964	1.3216360327289579e-05	0.6515726069556036	0.869724180252329	0.30402911867485455	0.8184630992908869	0.019902637719994672	0.20040805859811964	0.5309519620875967	0.41794058778062015
KEGG_CC	2.0407022986165473e-08	0.2001916654070628	9.694470952029981e-22	0.3782925808975619	0.0	0.0015845881949982797	1.7732181543607935e-05	0.01788318376782968	0.07429787973813999	0.6637734957632806	0.04415836172068219	0.006838193270130259	0.22335674041170483	0.17541258137363552	4.76024544142986e-55
NefAC	0.5437047469032825	0.2740322819752033	0.00014038957908599176	0.8574402134187964	0.0015845881949982797	0.0	0.03632398179113079	1.4116470034360351e-05	3.8322714527609605e-11	0.34719126244111165	1.1533709076774e-06	0.6347287445405057	0.005795394134402029	0.005356070206657814	0.002022332663401999
NefMES	0.007191432698309509	0.9310676333221407	1.4534424832906354e-05	1.3216360327289579e-05	1.7732181543607935e-05	0.03632398179113079	0.0	0.06797530100098743	0.08487240569228137	0.09324495853166814	0.4348682763844709	4.950149838134681e-09	0.06951421025658389	0.40139564965604846	2.5174704111676106e-05
NefNPC	0.6835632575536814	0.10597526124016905	0.025277093849091624	0.6515726069556036	0.01788318376782968	1.4116470034360351e-05	0.06797530100098743	0.0	2.997907564903896e-08	0.32876799935639867	4.721171561582707e-12	0.985622477500318	0.3759940380806587	2.5472683801529495e-07	0.020463201682428097
NefOPC	0.8250098116930541	0.9832265416165227	0.007263954962606967	0.869724180252329	0.07429787973813999	3.8322714527609605e-11	0.08487240569228137	2.997907564903896e-08	0.0	0.8423676142082808	3.206496798168398e-09	0.38225240600457033	0.02335117900126815	1.911586163143823e-05	0.09785567193000673
OXPHOS	0.944925747378317	1.509454313091398e-08	0.5393043604608688	0.30402911867485455	0.6637734957632806	0.34719126244111165	0.09324495853166814	0.32876799935639867	0.8423676142082808	0.0	0.3572722881308412	0.010514455344487581	0.06712167663330329	0.4894072396653998	0.6355881797764181
VerCL	0.9353664510792123	0.13670021407457988	0.02092843613097635	0.8184630992908869	0.04415836172068219	1.1533709076774e-06	0.4348682763844709	4.721171561582707e-12	3.206496798168398e-09	0.3572722881308412	0.0	0.6524411531247456	0.8058722657085159	0.00034035026933449585	0.052389958860906534
VerMES	0.1395058710338064	0.6716630692105721	0.005245420021378706	0.019902637719994672	0.006838193270130259	0.6347287445405057	4.950149838134681e-09	0.985622477500318	0.38225240600457033	0.010514455344487581	0.6524411531247456	0.0	0.8829871622069817	0.007758753341299403	0.006796837583279447
VerNL	0.5289727194154519	0.0183305742843313	0.027927762147923186	0.20040805859811964	0.22335674041170483	0.005795394134402029	0.06951421025658389	0.3759940380806587	0.02335117900126815	0.06712167663330329	0.8058722657085159	0.8829871622069817	0.0	0.05853854491025658	0.18979022110317278
VerPN	0.10746842608562106	0.2238242087841931	0.3290699230880566	0.5309519620875967	0.17541258137363552	0.005356070206657814	0.40139564965604846	2.5472683801529495e-07	1.911586163143823e-05	0.4894072396653998	0.00034035026933449585	0.007758753341299403	0.05853854491025658	0.0	0.1801816445769136
WP_CC	1.0289745020371683e-08	0.18260089451377864	3.731638442163355e-20	0.41794058778062015	4.76024544142986e-55	0.002022332663401999	2.5174704111676106e-05	0.020463201682428097	0.09785567193000673	0.6355881797764181	0.052389958860906534	0.006796837583279447	0.18979022110317278	0.1801816445769136	0.0
