	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	0.0	0.0	0.0	8.83973039041359e-151	0.0	5.798212651661687e-133	1.0231964678822807e-22	0.0	3.0791106988144193e-85	0.0	0.0	0.0	0.2467545077019923	0.6411652653196981	6.464133297540068e-72	3.2181931299096835e-147
NefAC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04794935827935158	1.2207892194786865e-111	4.788066275180261e-267	0.0	0.0	0.0	0.0
NefOPC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9427983477311007e-138	0.000237712247523133	0.0	0.0	0.0	1.828934328448162e-293	0.0
NefNPC	8.83973039041359e-151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0077003392384665005	3.0091242777374703e-167	0.0	0.0	0.0	0.0	0.0
VerPN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3271909664051566e-96	0.5113691180043796	0.0	0.0	0.0	0.0	0.0
VerNL	5.798212651661687e-133	0.0	0.0	0.0	0.0	0.0	5.210748908264329e-175	0.0	0.0	1.974653528378224e-11	7.41823961828621e-300	4.875820290908816e-75	2.8409333199458753e-270	1.2266043225565482e-282	0.0	0.0
VerCL	1.0231964678822807e-22	0.0	0.0	0.0	0.0	5.210748908264329e-175	0.0	3.288194300591329e-55	4.032157959248531e-66	2.4716105448246215e-35	4.6943178253823435e-53	8.78520941058585e-16	2.618521098034126e-119	7.873493520621096e-122	0.0	0.0
VerMES	0.0	0.0	0.0	0.0	0.0	0.0	3.288194300591329e-55	0.0	0.0	4.4842673354109695e-100	6.359525790472505e-22	0.0	0.0	0.0	0.0	0.0
OXPHOS	3.0791106988144193e-85	0.0	0.0	0.0	0.0	0.0	4.032157959248531e-66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYC	0.0	0.04794935827935158	2.9427983477311007e-138	0.0077003392384665005	1.3271909664051566e-96	1.974653528378224e-11	2.4716105448246215e-35	4.4842673354109695e-100	0.0	0.0	0.0	3.4037548632247154e-96	0.0	0.0	0.0	5.5537765853825196e-129
FAO	0.0	1.2207892194786865e-111	0.000237712247523133	3.0091242777374703e-167	0.5113691180043796	7.41823961828621e-300	4.6943178253823435e-53	6.359525790472505e-22	0.0	0.0	0.0	1.6557061067521545e-18	1.73643754086904e-240	7.637115601902289e-252	0.0	0.0
G2M	0.0	4.788066275180261e-267	0.0	0.0	0.0	4.875820290908816e-75	8.78520941058585e-16	0.0	0.0	3.4037548632247154e-96	1.6557061067521545e-18	0.0	0.0	0.0	0.0	0.0
KEGG_CC	0.2467545077019923	0.0	0.0	0.0	0.0	2.8409333199458753e-270	2.618521098034126e-119	0.0	0.0	0.0	1.73643754086904e-240	0.0	0.0	0.0	0.0	0.0
WP_CC	0.6411652653196981	0.0	0.0	0.0	0.0	1.2266043225565482e-282	7.873493520621096e-122	0.0	0.0	0.0	7.637115601902289e-252	0.0	0.0	0.0	0.0	0.0
BIOCARTA_CC	6.464133297540068e-72	0.0	1.828934328448162e-293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD-L1	3.2181931299096835e-147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5537765853825196e-129	0.0	0.0	0.0	0.0	0.0	0.0
