	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	1.0	-0.2368519464636418	-0.445076866475024	-0.1610042199514916	-0.4059941646760114	-0.15117404701663972	0.06072878662197092	0.6182626915392238	0.1207886632095415	0.5443856529036373	0.38483132634791073	-0.2574586445788984	-0.007177044134411395	-0.002887968165936465	0.11078130943642624	0.15909025321572254
NefAC	-0.2368519464636418	1.0	0.757128203390646	0.6076911770957955	0.6359288543158897	0.5247835083254228	0.3317658545348685	-0.5097162709610402	0.46405767341049076	-0.012254956662055201	0.13845249580769675	0.2138270490829333	0.2846701447440416	0.2890009983645159	0.3507042235817562	-0.5468840385156541
NefOPC	-0.445076866475024	0.757128203390646	1.0	0.6170038911885726	0.7484384346337416	0.5989808664233474	0.23915070326426383	-0.6226270274170842	0.31749885452523346	-0.15416375816896358	0.022769863719497574	0.2895394823398007	0.23554851899792797	0.23847148117732558	0.22397718202883676	-0.5654785508833468
NefNPC	-0.1610042199514916	0.6076911770957955	0.6170038911885726	1.0	0.7820874139551217	0.47208284421214497	0.3974948520726381	-0.48530374045647323	0.4336034987428196	-0.016511969185467486	0.16956033072250037	0.37414363407181805	0.492343742152068	0.49554886219817984	0.5399629353370853	-0.6156405719765669
VerPN	-0.4059941646760114	0.6359288543158897	0.7484384346337416	0.7820874139551217	1.0	0.41832392237375077	0.28915660569574464	-0.6504248378776649	0.2596042542055101	-0.12869897263232594	-0.00406922829994385	0.4954820089587112	0.45633749494437675	0.45740038344898526	0.4028820204275054	-0.5863936867370727
VerNL	-0.15117404701663972	0.5247835083254228	0.5989808664233474	0.47208284421214497	0.41832392237375077	1.0	0.1734388040610764	-0.342325304528041	0.471801536819682	0.04154703637577402	0.22635789094036812	0.1132079534122796	0.21509501438519332	0.21987977973278613	0.2510193116718193	-0.4656982401674026
VerCL	0.06072878662197092	0.3317658545348685	0.23915070326426383	0.3974948520726381	0.28915660569574464	0.1734388040610764	1.0	-0.09675071467386526	0.106127937543735	-0.07675008292140437	0.09478803554501929	-0.04980539341965345	0.14316291902693462	0.14467724993716277	0.262466150993524	-0.31276608401562545
VerMES	0.6182626915392238	-0.5097162709610402	-0.6226270274170842	-0.48530374045647323	-0.6504248378776649	-0.342325304528041	-0.09675071467386526	1.0	-0.3200747406772811	0.13101718855646186	0.05957876440426505	-0.6076826413920249	-0.4422122614360345	-0.44138591297765684	-0.3499885532727763	0.5824002050388195
OXPHOS	0.1207886632095415	0.46405767341049076	0.31749885452523346	0.4336034987428196	0.2596042542055101	0.471801536819682	0.106127937543735	-0.3200747406772811	1.0	0.39051683837104123	0.5225802835486629	0.26373933491130375	0.43372399740567863	0.4393815950749216	0.5090006429232519	-0.5844140266384024
GLYC	0.5443856529036373	-0.012254956662055201	-0.15416375816896358	-0.016511969185467486	-0.12869897263232594	0.04154703637577402	-0.07675008292140437	0.13101718855646186	0.39051683837104123	1.0	0.4944326458387	0.12842297371940795	0.23471505238163565	0.2389977958198982	0.2482337088660212	-0.14888459992761896
FAO	0.38483132634791073	0.13845249580769675	0.022769863719497574	0.16956033072250037	-0.00406922829994385	0.22635789094036812	0.09478803554501929	0.05957876440426505	0.5225802835486629	0.4944326458387	1.0	0.054355617762174915	0.2030611722842047	0.20773899100827625	0.24761491647363815	-0.288775922721846
G2M	-0.2574586445788984	0.2138270490829333	0.2895394823398007	0.37414363407181805	0.4954820089587112	0.1132079534122796	-0.04980539341965345	-0.6076826413920249	0.26373933491130375	0.12842297371940795	0.054355617762174915	1.0	0.7254007424694306	0.7242852207738874	0.527305740623598	-0.4897996541581382
KEGG_CC	-0.007177044134411395	0.2846701447440416	0.23554851899792797	0.492343742152068	0.45633749494437675	0.21509501438519332	0.14316291902693462	-0.4422122614360345	0.43372399740567863	0.23471505238163565	0.2030611722842047	0.7254007424694306	1.0	0.9983544932428593	0.840960649552748	-0.5646728882453061
WP_CC	-0.002887968165936465	0.2890009983645159	0.23847148117732558	0.49554886219817984	0.45740038344898526	0.21987977973278613	0.14467724993716277	-0.44138591297765684	0.4393815950749216	0.2389977958198982	0.20773899100827625	0.7242852207738874	0.9983544932428593	1.0	0.8443853860975762	-0.5673788035024623
BIOCARTA_CC	0.11078130943642624	0.3507042235817562	0.22397718202883676	0.5399629353370853	0.4028820204275054	0.2510193116718193	0.262466150993524	-0.3499885532727763	0.5090006429232519	0.2482337088660212	0.24761491647363815	0.527305740623598	0.840960649552748	0.8443853860975762	1.0	-0.5741645603806421
PD-L1	0.15909025321572254	-0.5468840385156541	-0.5654785508833468	-0.6156405719765669	-0.5863936867370727	-0.4656982401674026	-0.31276608401562545	0.5824002050388195	-0.5844140266384024	-0.14888459992761896	-0.288775922721846	-0.4897996541581382	-0.5646728882453061	-0.5673788035024623	-0.5741645603806421	1.0
