	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	1.0	-0.024272014477896973	-0.25050539181327824	-0.038055910664166845	-0.2517007592318309	-0.036502681076229726	0.02298492578479628	0.6089223265802899	0.06595106909208585	0.37241476369589566	0.17764059925434397	-0.07883755084143276	-0.0073754974724771554	-0.006702124160985454	0.14597221279877276	-0.128115010319937
NefAC	-0.024272014477896973	1.0	0.33962082562151436	-0.052340349866382245	0.1382067358760047	0.20110019059809953	0.22653668885447348	0.17202521185328135	0.07088793291758277	-0.05229587292437356	0.12697598462707269	-0.20061159634254752	-0.164041477272395	-0.16253672150531578	-0.06018679132013335	0.007947249668483597
NefOPC	-0.25050539181327824	0.33962082562151436	1.0	0.4007615214824777	0.5017873292591373	0.10081210955032069	-0.07793546040718084	-0.32877696368816595	-0.3206335787586828	-0.11561724078227907	-0.025555580453473087	0.14849072432723207	0.17148766625746523	0.18214423548461045	0.17731787281740163	0.16738192913330152
NefNPC	-0.038055910664166845	-0.052340349866382245	0.4007615214824777	1.0	0.5443662793772183	0.03575386266171272	0.018901167140542192	-0.2583857492198171	-0.35901967947074054	-0.021173579437921575	-0.14895014741801443	0.21554059173543594	0.26073433845332494	0.26769419458763033	0.2538702200943895	0.05913129429574571
VerPN	-0.2517007592318309	0.1382067358760047	0.5017873292591373	0.5443662793772183	1.0	-0.08827607064075882	0.15591063903259397	-0.41026726088425464	-0.6598393452581272	-0.16630109735281406	-0.18098176866416404	0.34667502376228443	0.3173163650680069	0.33302037203925605	0.2003895488618548	0.26356497464166223
VerNL	-0.036502681076229726	0.20110019059809953	0.10081210955032069	0.03575386266171272	-0.08827607064075882	1.0	-0.08663580577792297	-0.007022285115419983	0.28666410881017407	0.15624532492120885	0.2877254213817449	-0.1199157325378858	-0.006214309193318329	-0.009823952653381785	-0.03330239702445392	-0.07880298942207091
VerCL	0.02298492578479628	0.22653668885447348	-0.07793546040718084	0.018901167140542192	0.15591063903259397	-0.08663580577792297	1.0	0.10960014908648133	-0.19925834012703003	-0.11765120285689244	-0.00381905328748105	-0.12158967382324087	-0.16733230094730833	-0.15476985968483414	-0.1261913858806507	0.014677969232359714
VerMES	0.6089223265802899	0.17202521185328135	-0.32877696368816595	-0.2583857492198171	-0.41026726088425464	-0.007022285115419983	0.10960014908648133	1.0	0.22328161793498624	0.22344626752615748	0.1578714039018163	-0.4502081454908731	-0.35256846968714456	-0.3607193229334002	-0.13492729572776094	-0.17011168304683452
OXPHOS	0.06595106909208585	0.07088793291758277	-0.3206335787586828	-0.35901967947074054	-0.6598393452581272	0.28666410881017407	-0.19925834012703003	0.22328161793498624	1.0	0.30013515796601303	0.3630386871883088	-0.3517355960249084	-0.29532310481001656	-0.31023911868766846	-0.13211205732958087	-0.4044823529512142
GLYC	0.37241476369589566	-0.05229587292437356	-0.11561724078227907	-0.021173579437921575	-0.16630109735281406	0.15624532492120885	-0.11765120285689244	0.22344626752615748	0.30013515796601303	1.0	0.5056664345786782	0.048059134227554236	0.19710080677338462	0.19093596014641698	0.21598163748038807	-0.24579735051968743
FAO	0.17764059925434397	0.12697598462707269	-0.025555580453473087	-0.14895014741801443	-0.18098176866416404	0.2877254213817449	-0.00381905328748105	0.1578714039018163	0.3630386871883088	0.5056664345786782	1.0	-0.0830215944939879	0.037531520499571036	0.03966528386500559	0.0021476462461732615	-0.07988833345798148
G2M	-0.07883755084143276	-0.20061159634254752	0.14849072432723207	0.21554059173543594	0.34667502376228443	-0.1199157325378858	-0.12158967382324087	-0.4502081454908731	-0.3517355960249084	0.048059134227554236	-0.0830215944939879	1.0	0.8158875866562663	0.8168434275205693	0.5182088033594219	0.1432858694536322
KEGG_CC	-0.0073754974724771554	-0.164041477272395	0.17148766625746523	0.26073433845332494	0.3173163650680069	-0.006214309193318329	-0.16733230094730833	-0.35256846968714456	-0.29532310481001656	0.19710080677338462	0.037531520499571036	0.8158875866562663	1.0	0.9981172332243419	0.6971516352993112	0.12639463254939912
WP_CC	-0.006702124160985454	-0.16253672150531578	0.18214423548461045	0.26769419458763033	0.33302037203925605	-0.009823952653381785	-0.15476985968483414	-0.3607193229334002	-0.31023911868766846	0.19093596014641698	0.03966528386500559	0.8168434275205693	0.9981172332243419	1.0	0.7002325784345249	0.13555708629271074
BIOCARTA_CC	0.14597221279877276	-0.06018679132013335	0.17731787281740163	0.2538702200943895	0.2003895488618548	-0.03330239702445392	-0.1261913858806507	-0.13492729572776094	-0.13211205732958087	0.21598163748038807	0.0021476462461732615	0.5182088033594219	0.6971516352993112	0.7002325784345249	1.0	0.1553287678595303
PD-L1	-0.128115010319937	0.007947249668483597	0.16738192913330152	0.05913129429574571	0.26356497464166223	-0.07880298942207091	0.014677969232359714	-0.17011168304683452	-0.4044823529512142	-0.24579735051968743	-0.07988833345798148	0.1432858694536322	0.12639463254939912	0.13555708629271074	0.1553287678595303	1.0
