G1	G2	Consistency
NefNPC	NefMES	0.20473727898009428
NefNPC	VerPN	0.00978456294588878
NefNPC	VerMES	0.23946359608055737
NefMES	VerPN	0.25354245578384405
NefMES	VerMES	0.029309331622081686
VerPN	VerMES	0.28261118481331765
