Name,NefAC,NefMES,NefNPC,NefOPC,VerCL,VerMES,VerNL,VerPN
NH15_1661DEF2C,1.2582611817351466,1.1282781132835946,0.9108449151563283,0.9258669398795122,1.0388433808204514,0.7116497883238678,0.4705902059363866,0.6633022760616949
NH15_1877_SP1C,1.3075895613120303,1.2180609680912398,0.9197768371597738,1.0469886346623807,0.8907558055782492,0.6450283815212614,0.6750057425133242,0.7112167269474263
NH15_2101_DEF1A,1.1894633066899927,1.0070615596239412,1.0479251606661708,1.145324032158866,0.7572233427892763,0.4751579934875342,0.6597513060623668,0.8993422269537249
NH16_2063_DEF1Areplacement,1.2378659229236362,1.069501429766373,0.7655832048838137,0.8932430801858201,0.9769610699080522,0.6027794360972384,0.4639458689888205,0.6271259632450292
NH16_2214_DEF1A,1.003815610788342,0.8434806430398192,0.6231275420092836,0.6461994596690345,0.8573090397931346,0.6364344097276858,0.4322544569564703,0.48759388534897125
NH16_2255DEF1B2,1.3934403061731682,1.315755152950239,0.9008106343338773,1.091764861675964,0.9631151778028074,0.867368109708922,0.7054556797323385,0.6128019654073221
NH16_270_DEF1Ereplacement,0.8263704299312952,0.8007172096670785,0.4578901714290254,0.4422525231690194,0.6394550194424644,0.6829885500435047,0.47408120751213156,0.3934403061731683
NH16_2806DEF3A1,1.384111222970877,1.1400036255274846,0.8502274551918795,1.0633104497908545,0.9407850102182618,0.5403300685580757,0.585094397068534,0.6620165106898247
NH16_616DEF1B,1.3125466022894499,1.0430484407552365,1.0077792057080763,1.2225913935758554,0.9251089762748429,0.6565334728298814,0.6259813049355161,0.7879373808461838
NH16_677_SP1A,1.290605461314539,1.0758231080848026,1.0809599401809356,1.1868411684664117,0.7466199526481337,0.5920010675923342,0.7098697913060091,0.8545917025386032
