	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.025690260450558295	4.267544829317615e-09	0.01335169837897586	3.8733597105511476e-11	0.367308920752496	0.20435820064139062	0.15440854504632556	0.17309557206198767	0.8894834629168574	0.2982151000093774	0.2386782000270231	0.36644470937926144	0.08952469004121352	0.10458852965903938	3.023810611865663e-11
FAO	0.025690260450558295	0.0	0.0312338066016065	0.9757936529576228	0.012877244294129828	0.013629367766347109	0.9135162433525481	0.25549070898015414	0.2520670130534286	0.003715740475005586	0.9936290409816725	0.2534328120088195	0.8105993395206641	0.03920661655004435	0.633551583077433	0.01335169837897586
G2M	4.267544829317615e-09	0.0312338066016065	0.0	0.0017943545591430096	5.844799945729018e-25	0.20852471573036016	0.040052964075579275	0.16840847851753546	0.15635513471683535	0.980888672465843	0.6589027455148089	0.1020716440719022	0.5268935621771864	0.04161359275800015	0.06827588207487921	8.035148354629806e-24
GLYC	0.01335169837897586	0.9757936529576228	0.0017943545591430096	0.0	0.004602025313716138	0.18057023213589946	2.4261447640456742e-11	0.10604769249969623	0.4518985449976207	0.3028006932477399	0.008205781039529396	0.014199312615985095	5.816857668205837e-06	6.940220384017245e-05	0.10458852965903938	0.005064470401007843
KEGG_CC	3.8733597105511476e-11	0.012877244294129828	5.844799945729018e-25	0.004602025313716138	0.0	0.30433910657082736	0.061745709644251974	0.14820344445590877	0.13634168359523452	0.9732464839950417	0.541731525776	0.15635513471683535	0.5364095045867602	0.05309945158213847	0.05374487925596957	2.276125900862318e-47
NefAC	0.367308920752496	0.013629367766347109	0.20852471573036016	0.18057023213589946	0.30433910657082736	0.0	0.09683339040912477	0.1444763645411904	0.08824261183658955	0.23605900367547572	0.24867395951730073	2.9929244804533257e-09	0.6670497938796307	0.6670497938796307	0.25686877634138	0.31132308984582113
NefMES	0.20435820064139062	0.9135162433525481	0.040052964075579275	2.4261447640456742e-11	0.061745709644251974	0.09683339040912477	0.0	0.01727299992019454	0.055496583957222304	0.5940618635018184	0.0018313400492205485	0.0017943545591430096	3.9994994910626664e-07	1.3760757544294391e-05	0.004945259357581994	0.06723743806074096
NefNPC	0.15440854504632556	0.25549070898015414	0.16840847851753546	0.10604769249969623	0.14820344445590877	0.1444763645411904	0.01727299992019454	0.0	5.189188689614812e-09	0.02521873782969554	0.004828475138904714	0.6647181919662448	9.968288388085758e-06	3.951562183658313e-06	3.998174155403944e-16	0.1285492361070911
NefOPC	0.17309557206198767	0.2520670130534286	0.15635513471683535	0.4518985449976207	0.13634168359523452	0.08824261183658955	0.055496583957222304	5.189188689614812e-09	0.0	0.009160860963744855	0.04377040144626298	0.7736226328136039	0.004202055985594186	0.0015318763303488212	3.923477521898285e-12	0.12149747259093147
OXPHOS	0.8894834629168574	0.003715740475005586	0.980888672465843	0.3028006932477399	0.9732464839950417	0.23605900367547572	0.5940618635018184	0.02521873782969554	0.009160860963744855	0.0	0.6554228690752248	0.7858981617773171	0.6670497938796307	0.08984743322956582	0.019427453360263795	0.9770673272804566
PD-L1	0.2982151000093774	0.9936290409816725	0.6589027455148089	0.008205781039529396	0.541731525776	0.24867395951730073	0.0018313400492205485	0.004828475138904714	0.04377040144626298	0.6554228690752248	0.0	0.06646677083707142	2.5724838903541784e-10	5.402954690494898e-06	0.005970413630418829	0.5535276714987677
VerCL	0.2386782000270231	0.2534328120088195	0.1020716440719022	0.014199312615985095	0.15635513471683535	2.9929244804533257e-09	0.0017943545591430096	0.6647181919662448	0.7736226328136039	0.7858981617773171	0.06646677083707142	0.0	0.09717609736420724	0.033977078238143575	0.6086042348066975	0.16482629139565066
VerMES	0.36644470937926144	0.8105993395206641	0.5268935621771864	5.816857668205837e-06	0.5364095045867602	0.6670497938796307	3.9994994910626664e-07	9.968288388085758e-06	0.004202055985594186	0.6670497938796307	2.5724838903541784e-10	0.09717609736420724	0.0	2.006723854937871e-08	7.325517788627679e-06	0.5687122071985923
VerNL	0.08952469004121352	0.03920661655004435	0.04161359275800015	6.940220384017245e-05	0.05309945158213847	0.6670497938796307	1.3760757544294391e-05	3.951562183658313e-06	0.0015318763303488212	0.08984743322956582	5.402954690494898e-06	0.033977078238143575	2.006723854937871e-08	0.0	0.00013784125751899111	0.06419633430411124
VerPN	0.10458852965903938	0.633551583077433	0.06827588207487921	0.10458852965903938	0.05374487925596957	0.25686877634138	0.004945259357581994	3.998174155403944e-16	3.923477521898285e-12	0.019427453360263795	0.005970413630418829	0.6086042348066975	7.325517788627679e-06	0.00013784125751899111	0.0	0.04717347540280071
WP_CC	3.023810611865663e-11	0.01335169837897586	8.035148354629806e-24	0.005064470401007843	2.276125900862318e-47	0.31132308984582113	0.06723743806074096	0.1285492361070911	0.12149747259093147	0.9770673272804566	0.5535276714987677	0.16482629139565066	0.5687122071985923	0.06419633430411124	0.04717347540280071	0.0
