""	HILPDA	ADM	DDIT3	NDRG1	HERPUD1	DNAJB9	TRIB3	ENO2	AKAP12	SQSTM1	MT1X	ATF3	NAMPT	NRN1	SLC2A1	BNIP3	LGALS3	INSIG2	IGFBP3	PPP1R15A	VIM	PLOD2	GBE1	SLC2A3	FTL	XPOT	HSPA5	GDF15	ANXA2	EPAS1	LDHA	P4HA1	SERTAD1	PFKP	PGK1	EGLN3	SLC6A6	CA9	BNIP3L	RPL21	TRAM1	UFM1	ASNS	GOLT1B	ANGPTL4	SLC39A14	CDKN1A	HSPA9	CHI3L1	ANXA2.1	ANXA1	CD44	VIM.1	MT2A	C1S	NAMPT.1	EFEMP1	C1R	SOD2	IFITM3	TIMP1	SPP1	A2M	S100A11	MT1X.1	S100A10	FN1	LGALS1	S100A16	CLIC1	MGST1	RCAN1	TAGLN2	NPC2	SERPING1	EMP1	APOE	CTSB	C3	LGALS3.1	MT1E	EMP3	SERPINA3	ACTN1	PRDX6	IGFBP7	SERPINE1	PLP2	MGP	CLIC4	GFPT2	GSN	NNMT	TUBA1C	GJA1	TNFRSF1A	WWTR1	CST3	S100B	SLC1A3	HEPN1	HOPX	MT3	SPARCL1	MLC1	GFAP	FABP7	BCAN	PON2	METTL7B	SPARC	GATM	RAMP1	PMP2	AQP4	DBI	EDNRB	PTPRZ1	CLU	PMP22	ATP1A2	S100A16.1	HEY1	PCDHGC3	TTYH1	NDRG2	PRCP	ATP1B2	AGT	PLTP	GPM6B	F3	RAB31	ANXA5	TSPAN7	BCAN.1	PLP1	GPR17	FIBIN	LHFPL3	OLIG1	PSAT1	SCRG1	OMG	APOD	SIRT2	TNR	THY1	PHYHIPL	NKAIN4	PTPRZ1.1	VCAN	DBI.1	PMP2.1	CNP	TNS3	LIMA1	CA10	PCDHGC3.1	CNTN1	SCD5	P2RX7	CADM2	TTYH1.1	FGF12	NEU4	FXYD6	RNF13	RTKN	GPM6B.1	LMF1	ALCAM	PGRMC1	BCAS1	RAB31.1	PLLP	FABP5	NLGN3	SERINC5	EPB41L2	GPR37L1	DLL3	DLL1	SOX4	TUBB3	HES6	TAGLN3	NEU4.1	MARCKSL1	CD24	STMN1	TCF12	BEX1	OLIG1.1	MAP2	FXYD6.1	PTPRS	MLLT11	NPPA	BCAN.2	MEST	ASCL1	BTG2	DCX	NXPH1	PFN2	SCG3	MYT1	CHD7	TUBA1A	PCBP4	ETV1	SHD	TNR.1	AMOTL2	DBN1	HIP1	ABAT	ELAVL4	LMF1.1	GRIK2	SERINC5.1	TSPAN13	ELMO1	GLCCI1	SEZ6L	LRRN1	SEZ6	SOX11	STMN2	CD24.1	RND3	TUBB3.1	DCX.1	NSG1	ELAVL4.1	MLLT11.1	SOX11.1	NREP	FNBP1L	TAGLN3.1	STMN4	DLX5	SOX4.1	MAP1B	RBFOX2	IGFBPL1	STMN1.1	DPYSL3	PKIA	ATP1B1	DYNC1I1	CD200	SNAP25	PAK3	NDRG4	KIF5A	UCHL1	ENO2.1	KIF5C	DDAH2	TUBB2A	LBH	TCF4	GNG3	NFIB	DPYSL5	CRABP1	DBN1.1	NFIX	CEP170	BLCAP
HILPDA	1	0.192866747818794	0.102924226254002	0.566647456960307	-0.0232225566209437	0.198032059126026	-0.126443405719183	0.272182023924884	-0.126104589114194	0.133999274325629	0.2746152697473	-0.206142878534076	0.235597959542258	0.32204909284952	0.153977503183353	0.417408379852183	-0.0810228170341014	0.181810420309925	0.515443232630389	0.00939147510405812	-0.0987385541622111	0.259546221057606	0.349277496824562	0.269492646963268	0.311540842315528	0.0182279994065128	0.196623337860417	0.0778211777940816	0.000597639324803699	0.344026808470929	0.447845296893972	0.495827196971069	0.0145144076840982	0.0593370472483672	0.573776440334751	0.171607863265062	0.38276163854266	0.308158648606604	0.368060447032678	0.26829736831366	0.0591662931555662	0.304966809742687	0.196111075582014	0.150266808964781	-0.0548144037350853	0.202898550770856	-0.0904996691845601	-0.0109711846318036	0.111815562596576	0.000597639324803699	-0.00584832767843619	-0.0458047853938835	-0.0987385541622111	-0.0820490928495197	0.275170220548903	0.235597959542258	0.0571599325651537	0.275853236920107	-0.0158801306304983	-0.162899404532208	0.302960449152275	0.0303088514721876	0.0673871866462309	0.207850419462086	0.2746152697473	0.168192781409041	0.23260976291824	0.261979466880021	-0.271627073123281	-0.058013703029159	-0.0295404580545828	0.063990096277196	0.220528910852565	0.108684980067873	-0.0790783190610121	-0.121835645677695	-0.0780149413020277	0.442167723308336	0.00128076504627889	-0.0810228170341014	-0.167922474370684	0.286311925104172	0.152446114192699	-0.0764551450516732	-0.179505240057111	0.167065101387407	-0.0379927856482351	0.133358946477625	0.172120125543465	0.0772662269924782	0.0299246547633852	0.223346353383782	-0.0215577042161334	-0.0435849821874697	0.336001366109279	0.240549828233489	0.130971184631804	0.0267230155233654	-0.0152495704268726	0.211905829166111	-0.159177272664556	0.152525382123262	0.188126336372661	0.0144565177053466	-0.195590034919864	0.0933509897752402	0.0471075381134929	-0.137499300611801	0.321914153453192	-0.311760939167556	0.116027406058318	0.0325769061981191	0.0992508164406142	0.0460342216489278	-0.310648906591232	0.201361763935646	0.117936172443793	0.155344834571162	0.0721862927316467	0.251904975404759	0.118808569607766	-0.271627073123281	0.0879885586793594	0.25536274578398	0.0585648121284132	-0.0843134325364435	-0.0171180978033059	-0.045113758202329	0.0317704344196067	0.0181426223601123	0.154379901351569	-0.0493479328195054	0.184973319103522	0.0756867516340684	0.195614585753016	-0.137499300611801	0.0256886634574053	-0.104605265114535	0.306407894975776	0.163064524578742	0.255503317587473	-0.0228383599121413	0.102493791741575	0.235890775537362	0.0302227444740807	0.463127788199666	0.106281985162303	0.346118546107742	0.0544202727882485	-0.0195137505273726	0.155344834571162	0.194919957310566	0.201361763935646	0.0460342216489278	0.119186356775138	0.211180124271707	-0.0207466222753284	0.106045093394237	0.25536274578398	-0.109319423357444	-0.404781216648879	0.304034151547492	-0.280910952359049	0.0585648121284132	-0.290794981464844	0.0220776841775828	-0.0684623641832908	0.0510981622707162	0.114447930699908	0.154379901351569	0.342454642475987	-0.00136603274240845	-0.0337459978655283	0.0946172397880864	0.184973319103522	-0.173906547200568	0.18362293539166	0.00439907796048878	0.350779082177161	0.0382062282642365	-0.347200744116957	-0.0855470238835453	-0.0746093422566166	0.0853343578773281	0.196922157522819	-0.0798360588659392	-0.304772087799247	0.0220776841775828	0.0997203901958171	-0.0344069496994129	-0.185993895583551	0.115856651965517	-0.260021344717182	0.255503317587473	0.133617929562433	-0.0684623641832908	-0.00362852447202246	0.136987470949648	-0.159896939116857	-0.137499300611801	-0.155901814300961	-0.183624025852901	-0.179043309396377	0.295012826869658	-0.207051116479647	0.342788841298121	0.126837415277896	-0.0329526567137417	0.128409818569904	0.141896651117678	0.163970117395944	0.226590681147002	-0.0959223614543039	0.106281985162303	-0.189323600393172	-0.111075537367087	0.165635005336179	-0.171999402374345	0.0465962697698886	0.342454642475987	-0.00849610422173292	0.350779082177161	0.257539860467194	0.0774846312181505	-0.278084911160705	-0.0847875371188974	-0.0468016207551499	-0.0661269447024011	0.29859874829974	0.0980411448626472	-0.0344069496994129	0.0398283921458465	0.196922157522819	0.295012826869658	0.0438736962076441	0.0465962697698886	0.136987470949648	0.29859874829974	0.129388913820001	-0.0889628823493506	-0.304772087799247	-0.0773118039411928	0.327115195794243	0.0853343578773281	0.0569891784723527	0.155215470356161	0.216230338042576	-0.185993895583551	-0.00149409831200925	-0.00783384563555406	-0.0575014407507559	0.357318192572168	-0.0347501139255236	0.0338100320170758	-0.0365577654522676	0.0519946212579218	0.016179295624333	0.106892062093462	0.272182023924884	-0.166015666725827	-0.159398945629786	-0.15034897871133	-0.0614714734083804	0.233506221905445	-0.00892647511949853	-0.178697972251868	-0.0560836019438395	0.244015927917047	-0.111075537367087	0.172034748497065	-0.0196798292422625	-0.0165631470017025
ADM	0.192866747818794	1	-0.136859405380047	0.454879194057884	0.107402031930334	-0.212157431913259	0.179629471527363	0.112097669256382	-0.133444323524026	0.128318961837275	0.360624946640485	-0.210876803551609	0.0885341074020319	0.263729696331232	0.0947664987620592	0.272603090583113	0.0400409801075728	0.137795611713481	0.234578442049392	0.0825578417143345	-0.143857252625288	0.253564415606591	0.108341159395543	0.0357722189020746	0.609408349696918	-0.217877571928626	0.0146845385469137	-0.135148979766072	-0.0508836335695381	0.490224536839409	0.403995560488346	0.261589686672928	0.0641608503699971	0.0473832493810296	0.336719883889695	0.147699137710236	0.315773746285597	0.266441822765462	0.379578246392897	0.0967301289165884	0.118073934944079	-0.0572014001536754	-0.0904977375565611	0.181682354740324	0.203329776065742	0.123025697942457	-0.236830871681038	-0.150477044280931	-0.112923196076279	-0.0508836335695381	-0.113634423290361	0.0826432169384445	-0.143857252625288	0.347911464082153	0.144198753521728	0.0885341074020319	-0.252454537693161	0.184837360198071	0.0322718347135661	0.100401263553317	0.129087338854265	-0.157261162810552	-0.274711725846001	0.0653120464441219	0.360624946640485	-0.230598480321011	0.383249381029625	0.356526935883207	-0.275847349099291	0.123794074959447	0.262272688465807	-0.156236660121233	-0.027832323059848	0.276103474771621	-0.177927758911024	-0.0173315404193073	-0.0717594074996441	0.136429608127721	0.343664618739026	0.0400409801075728	0.398207044119514	0.235550243319389	-0.0959603880068042	0.158883292068642	-0.164347306411679	-0.194702354316405	-0.00452488687782806	-0.0612994109109536	0.0531033893963972	0.194484760522496	-0.0870827285921626	-0.135405105438402	0.00136600358575941	0.105694527448135	-0.229659352855801	0.149918893537096	-0.163582420903412	-0.0475539998292496	-0.237537958287683	-0.0700930589942799	-0.311508456628496	0.103617664287668	-0.0423574921481896	-0.309525401130057	-0.419118662274298	-0.288459504430105	-0.409244715011972	-0.00307731996866328	-0.356270810210877	-0.291562613457804	0.0259540681294288	-0.311502011202988	-0.109109536412533	-0.117862194210109	-0.29249008134648	0.0224536839409203	-0.266504423023787	-0.455471928724174	-0.18714249124904	-0.23162298301033	-0.381549323536012	-0.275847349099291	-0.275315916304097	-0.0318449585930163	-0.490072185520026	-0.225528281955767	-0.158541791172202	-0.245386265304496	-0.0430428956463216	-0.131733970801673	-0.494748094801472	0.266285323998976	0.00879383577925442	0.262955690258687	-0.179213467162808	-0.00307731996866328	-0.191881465342583	-0.12022403684855	0.0374514269450708	0.0654680617111089	-0.0561787472303304	-0.171518825236916	-0.428824871598828	0.129911183694839	-0.336931523990591	0.0521642619311876	0.0927243661094707	0.175531460770085	-0.0762475107247738	0.0476367644385119	-0.455471928724174	-0.0752598664020658	0.0224536839409203	-0.117862194210109	-0.228890975838812	-0.0444804917612909	0.0851190984376334	0.100816398455119	-0.0318449585930163	-0.317321140253	-0.362468250493443	-0.00170754092801057	-0.357957681454106	-0.490072185520026	-0.313288508140684	-0.200123442100579	-0.0494511212463524	0.0484931272944591	-0.0176726713907624	-0.494748094801472	-0.218821369924554	-0.0750448219926577	-0.0785895712116864	-0.100216030873691	0.00879383577925442	-0.38861851234551	0.221401585140472	0.00226355490796372	-0.28118930232014	-0.0452488687782805	-0.384624230628063	-0.0770334507674601	-0.158693565652619	-0.226158968667293	-0.129941091095364	-0.394603712196951	-0.280638841211232	-0.200123442100579	0.0368820968155041	-0.0941688721932895	0.183300606164091	0.00657389225646717	0.0671917355172158	-0.0561787472303304	-0.3393310709189	-0.0494511212463524	-0.266029198326646	-0.0221975582685905	0.089466534769538	-0.00307731996866328	0.182109239972327	-0.137162007321447	-0.453916756016595	0.0472575654932825	-0.375185640684893	0.261931187569367	-0.11343290035761	-0.43725621535609	-0.279353695822529	-0.241014257662426	0.146677765716108	0.181251600785452	-0.176450602011369	0.0927243661094707	-0.171006573892256	-0.176214462562964	-0.216089304439737	0.101131270102823	-0.0479011966081571	-0.218821369924554	-0.116082483981626	-0.28118930232014	-0.16204217536071	-0.177847980044033	-0.262497332149538	-0.0860815791398249	-0.312874788323046	-0.32567307733526	0.0547711295961346	-0.213244997411665	-0.0941688721932895	0.329462989840348	-0.129941091095364	0.0472575654932825	0.0277113587232377	-0.0479011966081571	-0.0221975582685905	0.0547711295961346	0.267907453257065	0.0723981900452489	-0.280638841211232	0.1633029000194	-0.181845499068992	-0.226158968667293	-0.295056774524033	0.20840092205242	-0.222008078857997	0.183300606164091	-0.20865704772475	0.0048240090602438	-0.273371467600102	-0.204909285138687	-0.112428208577207	0.427739002466647	0.0513335235570409	-0.0950226244343891	-0.185268190689147	0.220780329548365	0.112097669256382	-0.0936566208486297	0.0888756082984718	-0.353111926918808	-0.169982071202937	-0.0632630410654828	-0.283163956212215	-0.313760645521942	-0.310484575041142	-0.0526270781400401	-0.176214462562964	-0.0575429010501153	-0.236451730006263	0.323486724152651
DDIT3	0.102924226254002	-0.136859405380047	1	0.0307784252273905	0.179633305626712	0.176260912293891	0.569080702782722	-0.0695396042932304	-0.072059765208111	0.13408465137203	0.00593370472483672	-0.161917568498602	0.142366224872881	-0.273191035218783	-0.0350472775474169	-0.183646026807537	0.337452775898088	-0.0196367206721215	-0.287092574079789	-0.126272651626381	-0.214765960220529	-0.0143006552720885	-0.00721436042084465	0.308851465353911	-0.0761563253892713	0.539326802112138	0.23914110696788	0.233122025196643	-0.0579283259827585	0.0612580307923791	-0.00806813088484993	-0.0210881304609305	-0.405933831376734	-0.246270090342324	-0.0371390151842298	-0.362980512771846	-0.230912079285885	-0.0416684456968752	-0.00516531130723197	0.00964760624325971	0.000469573755202906	0.173870354994676	0.541503916795351	0.0570330843116329	-0.259002326682837	0.175834027061888	-0.132974749768823	0.321323372465315	0.0175472303272976	-0.0579283259827585	0.2262064844382	-0.117863012555929	-0.214765960220529	-0.0773959445037353	0.0607884570371762	0.142366224872881	0.251264647556755	0.0386758020194394	0.172418945205867	-0.091780324880568	0.0824315382997101	0.401485560698485	-0.0471817100797223	-0.0729546861492515	0.00593370472483672	-0.0260826876753614	-0.0152824913056946	-0.094042816610182	-0.18253612520433	-0.0657830142516071	0.0508420311315146	0.178224584361103	-0.00332970480962061	0.260485368568012	0.0423687240121653	0.11931696905016	0.204738527214514	0.187317239802759	0.0277926015042518	0.337452775898088	-0.0308437746873825	-0.0288574416833786	0.284533323280908	-0.205673304778873	-0.00998911442886182	-0.189626467449306	0.128407077786395	0.0841390792277207	0.0900727839525574	-0.047341572229093	0.184329043178741	0.030223474425787	0.0699238010020327	-0.134383471034432	0.0103733111376642	-0.108770357114273	-0.00414087513340448	0.102537832727035	-0.00363085010163632	0.13895114301686	-0.0341704819969734	0.23654034337682	0.0578986883714776	0.176643248884857	-0.0304474327901252	-0.131699200579525	0.210297673566391	-0.0857607543293688	0.0222834091105379	0.105827107790822	-0.210155599714901	0.0481181825495154	-0.246526221481526	-0.111878835896001	0.11884803813358	0.220870419038167	-0.026962943772476	0.0916431986125256	0.0232225566209437	0.167467076514636	0.141778226398601	-0.18253612520433	0.367643606534354	-0.0614714734083804	-0.188163211552208	0.248287049940231	0.0335104907122074	-0.163921865740849	0.0462891813317925	0.341849693787716	0.355387614147174	-0.274188384515297	0.2382924226254	0.0620691127331841	0.00875376338776866	-0.0857607543293688	0.0348708124903931	-0.300352809230806	0.338287127533186	0.257591414172673	0.0657517008927099	0.552005293502616	-0.0532104611441523	-0.074736825779014	0.249797181519506	0.0458474739170837	0.154952500755624	-0.181639666217124	0.0928269246364142	-0.175320880569653	0.0916431986125256	0.137716115261473	0.220870419038167	-0.111878835896001	-0.195299993641209	-0.0823888497765099	-0.0847794070757247	-0.0221761733767774	-0.0614714734083804	0.15348780708531	0.0106296691568837	0.216947705442903	-0.0640585671513108	-0.188163211552208	-0.0013235419799457	0.0106275911090129	-0.0102115533819355	0.249941303337547	-0.0921218330661701	0.355387614147174	0.0197652081109925	-0.145994749344904	-0.334855923159018	0.0144940100714692	0.2382924226254	0.0292441352233679	0.255859626087473	-0.191786986228882	0.300832443970117	-0.178139207314702	-0.0275949945806883	-0.0216647837985079	-0.201028948792721	0.039102687251442	-0.274145695992097	-0.108461768742737	0.0149674396488211	0.0106275911090129	-0.0218992124017355	0.114447930699908	-0.179505240057111	0.104885701503049	-0.071803628601921	0.0657517008927099	0.0439701173959445	-0.0102115533819355	-0.297410941136241	0.0210454419377302	-0.0268319470930422	-0.0857607543293688	-0.0823052294557097	-0.0362432963855656	-0.294840871804024	0.0457146894217929	0.296253615394324	0.0663806535764108	0.0986608533716989	-0.0231857053467835	0.141131270010672	0.0512689163635173	-0.11923159018143	0.0680881945044214	0.029385813106699	0.154952500755624	-0.261168384939216	-0.188299075836365	0.00618996798292423	-0.242246366039518	0.0304024988857345	0.0197652081109925	0.0350944606545953	0.300832443970117	0.0603615718051736	-0.185023907272432	-0.0270656791028381	-0.0151108792954803	0.0384518348015778	-0.186154963695147	-0.0231137391372384	0.03594394914253	0.114447930699908	-0.0968602591413994	-0.274145695992097	0.0457146894217929	-0.217852650171679	0.0304024988857345	0.0210454419377302	-0.0231137391372384	-0.0886640626869487	0.208149239124488	0.0149674396488211	0.110705416363892	0.147317230193723	0.039102687251442	0.0758148172036692	-0.0780773089332832	-0.0329321878796328	-0.179505240057111	-0.0925487182981728	-0.0261270492041367	-0.103007406482237	0.280987854660694	-0.0724904036037043	-0.0063607257203842	-0.0559256937613836	-0.018740261684916	0.208580576307364	-0.004524983459228	-0.0695396042932304	-0.0596358669107691	0.0318883268305973	-0.0548120637891392	0.0118674094496734	-0.0198928518113231	-0.165780445819778	0.0643970117395945	-0.176247394533361	-0.143050115617663	-0.188299075836365	-0.284647072699362	-0.0285592315901814	-0.136389831624844
NDRG1	0.566647456960307	0.454879194057884	0.0307784252273905	1	0.237343123025698	-0.00520788867070776	0.0898147357636814	0.352258174677709	-0.2262491729614	0.16246905148126	0.424912490395287	-0.219585076410826	-0.0505421326730983	0.316578088053159	0.210620677879279	0.450781183300606	-0.0811918381285751	0.361820199778024	0.405421558533772	0.136941859472381	-0.142320498591309	0.189959873644668	0.242038760351746	0.311875693673696	0.51216596943567	-0.0781183300606164	0.219841202083155	-0.0981815077264578	-0.0272346964910783	0.51216596943567	0.553999829249552	0.591650303082045	0.0176730486049094	0.0262101938017587	0.512934346452659	0.195253137539486	0.531270011156449	0.417529406608912	0.563817980022198	0.0755570733373175	0.203278408605823	0.0678733031674208	0.0881926065055921	0.208746878449292	-0.0049092849564477	0.355246307521557	-0.241185008110646	-0.157264519469773	0.114417453869349	-0.0272346964910783	-0.0895586100913515	-0.0364552206949543	-0.142320498591309	0.137115536519249	0.386493639545804	-0.0505421326730983	-0.151114146674635	0.412191582002903	0.167847690600188	0.159993169982071	0.154016904294374	-0.143003500384189	-0.00405809577909658	-0.0269785708187484	0.424912490395287	-0.0467002475881499	0.311704943225476	0.387347391786903	-0.295483650644583	-0.0233928114061299	0.190557500213438	-0.170494322547597	-0.037223597711944	0.088363356953812	0.135218263253073	-0.0593370472483672	0.0111843930784692	0.426449244429267	0.283640711416409	-0.0811918381285751	0.161323372612312	0.259796806966618	0.183418497646131	0.0264663194740886	-0.343293776146162	-0.0830291776245139	-0.0671049261504311	-0.176897464355844	0.147613762486127	0.129599590198924	0.0724835652693588	0.146503884572697	0.14035686843678	0.00153675403397934	0.144198753521728	0.408264321693844	0.0807239973716996	-0.0133185349611543	-0.00956815368754558	0.0847775975411935	-0.12454995066913	0.011959169827101	0.151758813587539	-0.153158831207231	-0.337542650214588	0.0256218656784698	-0.0498345443432592	0.278668419384508	-0.0891317339708017	-0.250667008231951	0.184410484077521	0.0464520543022	-0.0653120464441219	0.079952467898272	-0.273493067476045	0.110048663877743	0.0440542023629187	-0.121803814725881	-0.0308204559036967	0.00828139673866644	-0.00453817642446334	-0.295483650644583	-0.0655737707308254	0.187654742593699	-0.106708233128391	0.0725293490522142	0.118159310168189	0.0852272979252211	-0.0845058437341969	-0.00025612567232989	-0.14654142240085	-0.0972423802612482	0.0846940300293241	0.168616067617178	0.228233495826831	0.278668419384508	0.0742670528000783	-0.0964613050718727	0.216338573436407	0.246486575553265	0.0272717034928059	-0.125672329889866	-0.112762341701493	0.151904694412406	-0.0909227799451899	0.18705711602493	0.144854783447843	0.272176214462563	-0.0502096584567805	0.122704690233987	-0.121803814725881	-0.0233933107137448	0.110048663877743	0.079952467898272	0.039528728762913	0.0588235294117647	-0.00776914539400666	-0.00962249539518338	0.187654742593699	-0.238226129693847	-0.354314742562193	0.253356385193568	-0.309701111442967	-0.106708233128391	-0.40725798298637	0.137960936615735	0.305398136666867	0.238453000939127	0.293178519593614	-0.14654142240085	0.102153636018232	-0.184581234525741	-0.103733111376642	0.306462674617157	0.0846940300293241	-0.266606899878909	0.139560698384922	0.175147899576589	0.129986553144804	-0.123537949287117	-0.39981421099348	-0.108342993222641	-0.0537517350434888	0.0307350806795868	0.0830700930589943	-0.192498987157422	-0.417798299210392	0.137960936615735	0.0986937590711176	-0.134722103645522	-0.215316315205327	0.140527618885	-0.389874282388013	0.0272717034928059	-0.0314614415985947	0.305398136666867	0.11585417911722	0.041919235037992	0.0543496319665236	0.278668419384508	-0.116838487999123	0.0492343068658576	-0.220362860392896	0.257744750890827	-0.169052884033547	0.363783829932554	-0.0121366770514948	-0.111798955240779	0.0731254402420526	0.0426022368308717	0.296471793625835	0.0387603517459233	0.0399861706797832	0.144854783447843	-0.18688636557671	-0.0175872961666524	-0.0434142280946687	0.0853361793733821	0.0925114713119369	0.102153636018232	-0.212312685855325	0.129986553144804	0.00529326389481772	0.151550727113854	-0.359658484852799	0.0124957131009423	-0.166478332694677	-0.219160135946502	0.141840990841784	-0.0379549272122648	-0.134722103645522	0.0623239136002732	0.0830700930589943	0.257744750890827	0.173612302879329	0.0925114713119369	0.041919235037992	0.141840990841784	0.194740886194826	-0.0484077520703492	-0.417798299210392	0.021881886978969	0.218129125087694	0.0307350806795868	-0.238282250490908	0.385127635960044	-0.00812539250661532	-0.215316315205327	-0.0918637411423205	0.0280475571024795	-0.226329719115513	0.118377801601995	-0.0463467349187952	0.233890418614247	0.0192180412651151	0.104157773414155	-0.200123796762838	-0.0643729189789123	0.352258174677709	-0.127038333475625	-0.0716298130282592	-0.248441902159993	-0.0686416801844105	0.0788867070776061	-0.0179806976719974	-0.135237241498437	-0.0256229308674219	0.0383406293474707	-0.0175872961666524	0.16298130282592	-0.149409831200925	0.0934858704004098
HERPUD1	-0.0232225566209437	0.107402031930334	0.179633305626712	0.237343123025698	1	0.398190045248869	0.229317851959361	-0.0948518739861692	-0.233164713719843	0.135319730214292	0.0756424485614275	0.0106719030137454	-0.0468709980363698	0.267785106035257	0.145137880986938	-0.141381371126099	0.237599248698028	0.433193887133954	0.179594450537178	0.125843080338086	-0.0915222402458806	0.396994792111329	0.41927772560403	0.282848117476308	0.06966618287373	0.130111841543584	0.450098181507726	-0.154870656535473	0.204900537863912	0.174080081960215	0.0624092888243832	0.380261248185776	-0.0481953426930983	-0.288397507043456	0.00213438060274908	0.225390591650303	0.0313340448524575	-0.00542190538234477	0.420046102621019	-0.134295227524972	0.657730726543157	0.229403227183471	0.223512336719884	0.45412050980441	-0.0990821772514357	0.392811406129941	0.0449927431059507	-0.072058227162046	0.26012893523356	0.204900537863912	0.191411252454538	-0.0700076837701699	-0.0915222402458806	0.0184841305457144	0.238965252283787	-0.0468709980363698	0.104840775207035	0.228805600614702	0.107743532826774	0.361222573209255	0.271578587893793	0.16306667805003	0.0508757060305687	-0.0356014684538547	0.0756424485614275	-0.0322718347135661	0.426278493981047	0.112951421497481	-0.107316656706224	-0.0160505421326731	-0.13916161529924	0.213352685050798	-0.100486638777427	0.211218304448049	0.353164819595597	0.245715139540721	0.122942946816761	0.423119610688978	0.100324453917604	0.237599248698028	0.103393810126229	0.298898659608981	0.246779697741452	0.228378724494152	0.222487834030564	-0.00392734413442431	0.0857167250064031	-0.00802527106633655	0.453598565696235	0.479552633825664	0.0959617518995987	0.30308204559037	0.538034662340989	-0.127294459147955	0.227098096132502	0.159737044309741	0.267955860128058	0.242465636472296	0.0456195899031191	0.172714078374456	-0.161257722487959	-0.0481356585540815	0.178753944851794	0.129464334561377	-0.00893105632293313	-0.132038014463047	-0.0211367205317961	0.0866351052288953	-0.00648851703235721	0.125205438546375	0.467770852898489	-0.0208778074942792	-0.0713736873559293	-0.0982897540591353	0.0878611891507616	-0.0670195509263212	-0.16318428595925	-0.0302052953388979	0.105950653120464	0.072142064372919	0.042085164389127	-0.107316656706224	0.253543375241128	0.203705284726372	-0.170545291362463	0.187534685336302	0.357039187227866	0.268241706101485	-0.0197706951232608	0.245026893195595	0.170068323258329	-0.011525655254845	0.185695075921149	0.39622641509434	0.148639999807895	0.0866351052288953	0.186842067855286	-0.0150867703546172	0.17137123868936	0.28610129518273	0.0203455565739981	0.172457952702126	-0.00798355653072186	-0.120985661869651	0.0285122210735504	0.112097669256382	0.103539805391291	0.328182361478699	0.304035321649269	0.180379355989243	-0.0302052953388979	0.230176517095824	-0.0670195509263212	-0.0982897540591353	-0.133356100059763	0.0567745240331256	0.335268505079826	-0.224003877575183	0.203705284726372	0.0933825895352249	0.0770100958532766	0.117308061754326	-0.152001621070508	-0.170545291362463	-0.00981961799841336	-0.0338084378716314	0.309465544907909	0.398275420472979	0.0926321181593102	0.170068323258329	0.212076583258912	0.164091180739349	0.192824059295593	0.101284887858265	0.185695075921149	0.059127390925907	0.177343267387876	0.480898646484367	0.0817912104517062	-0.263041065482797	-0.127221526097751	-0.0153981356336955	0.0254029248219824	0.365149833518313	-0.247417399470674	-0.106004654050095	-0.0492783357817654	-0.0338084378716314	0.221036455220695	0.039614103987023	-0.251942286348502	0.319900964740032	-0.0516958015955199	0.0203455565739981	-0.170028387906652	0.309465544907909	0.158968667292752	0.145820882779817	-0.160129642365824	0.0866351052288953	0.231585238361433	0.0861925706982019	-0.0133191035340146	0.0309293701068992	0.0653336910491093	0.380944249978656	0.115191217527615	-0.131807813484491	-0.0468293099506898	0.391360027320072	0.000640327848003963	0.0431144881755315	-0.035383111496878	0.103539805391291	0.0276615726116281	0.317254332792624	-0.137243602088849	0.0230949840125061	-0.0168725043668863	0.212076583258912	0.0414549804877378	0.0817912104517062	-0.0532741398446171	-0.209310764799782	-0.144930629801217	0.323361286801052	0.194010628971085	-0.220489939081038	0.102791995170281	0.128975223801395	0.039614103987023	0.172372577478016	-0.247417399470674	0.0309293701068992	0.0314688310924903	-0.0168725043668863	0.145820882779817	0.102791995170281	0.320413216084692	0.213181934602578	-0.0492783357817654	0.0252145992242628	0.137057230438134	0.365149833518313	0.0908392384530009	0.324340476393751	-0.0757510137389217	-0.251942286348502	0.283872620165628	0.265533950041738	0.131392469905233	0.0648025614251096	0.223019634111548	0.315340120880352	0.0993786267198288	0.166054810893879	-0.161960257021802	0.11747630837531	-0.0948518739861692	-0.0868266029198327	0.131648595577563	0.151967898915735	0.390762400751302	0.352172799453599	-0.0823011981328716	-0.0164350814321017	0.0322866125527413	0.0975860304105861	0.317254332792624	0.195338512763596	-0.0733388828580539	0.262528814138137
