G1	G2	Consistency
VerMES	VerCL	0.025437485309724953
VerMES	VerNL	0.020940493127399464
VerMES	VerPN	0.02602760024994302
VerCL	VerNL	0.02100306136404132
VerCL	VerPN	0.008315542813611833
VerNL	VerPN	0.011100174083900068
