G1	G2	Consistency
NefNPC	NefMES	0.032782639590758375
NefNPC	VerPN	0.009740921451592846
NefNPC	VerMES	0.02736237196120519
NefMES	VerPN	0.04058240515878857
NefMES	VerMES	0.012114045501636191
VerPN	VerMES	0.02602760024994302
