	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES
NefMES	0.0	9.11600262572569e-15	0.000847691676802129	1.5107355389466327e-09	1.6703893529120491e-10	9.642494669603456e-24	0.015538165440403972	5.252902292568614e-33
NefAC	9.11600262572569e-15	0.0	1.558112406532378e-232	1.3498856628369007e-292	5.370667139340652e-84	4.6092482415277565e-183	2.5410899802511064e-168	7.5099229974597835e-183
NefOPC	0.000847691676802129	1.558112406532378e-232	0.0	1.5834068829484581e-245	6.775435651411771e-47	1.7084221572605163e-121	4.7429579731064e-182	2.663867766435649e-118
NefNPC	1.5107355389466327e-09	1.3498856628369007e-292	1.5834068829484581e-245	0.0	9.277563176599092e-71	3.063471825857642e-113	2.734002671492763e-264	1.3465099316930846e-164
VerPN	1.6703893529120491e-10	5.370667139340652e-84	6.775435651411771e-47	9.277563176599092e-71	0.0	3.1567518373090197e-44	1.5359830474197587e-48	2.6297103994117485e-122
VerNL	9.642494669603456e-24	4.6092482415277565e-183	1.7084221572605163e-121	3.063471825857642e-113	3.1567518373090197e-44	0.0	3.307557843332955e-57	9.185349898110553e-135
VerCL	0.015538165440403972	2.5410899802511064e-168	4.7429579731064e-182	2.734002671492763e-264	1.5359830474197587e-48	3.307557843332955e-57	0.0	5.8531755239246094e-105
VerMES	5.252902292568614e-33	7.5099229974597835e-183	2.663867766435649e-118	1.3465099316930846e-164	2.6297103994117485e-122	9.185349898110553e-135	5.8531755239246094e-105	0.0
