	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES
NefMES	0.0	0.0	0.0	1.687853785535884e-186	0.0	0.0	2.2705893407746046e-153	0.0
NefAC	0.0	0.0	0.0	0.0	0.0	4.953656360951601e-137	0.0	0.0
NefOPC	0.0	0.0	0.0	0.0	0.0	1.1790673591662375e-77	0.0	0.0
NefNPC	1.687853785535884e-186	0.0	0.0	0.0	0.0	1.6408052172655636e-07	0.0	3.749180684344794e-281
VerPN	0.0	0.0	0.0	0.0	0.0	3.9626944283558946e-58	0.0	0.0
VerNL	0.0	4.953656360951601e-137	1.1790673591662375e-77	1.6408052172655636e-07	3.9626944283558946e-58	0.0	0.7619286067199563	5.390535680773023e-213
VerCL	2.2705893407746046e-153	0.0	0.0	0.0	0.0	0.7619286067199563	0.0	1.6140940629087062e-218
VerMES	0.0	0.0	0.0	3.749180684344794e-281	0.0	5.390535680773023e-213	1.6140940629087062e-218	0.0
